TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Gm13242	Optc	0.52697	40.16	0.165	rgb(219,186,186)	1.7846	2,2
Gm13242	Sult1a1	0.52697	40.16	0.16	rgb(219,187,187)	1.7846	2,2
Gm13251	Trim12a	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Hey1	Porcn	0.52697	40.16	0.157	rgb(219,187,187)	1.7846	2,2
Hif3a	C3	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Hif3a	Ptrf	0.52697	40.16	0.16	rgb(219,186,187)	1.7846	2,2
Hlx	Serpinb1a	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Hmga1	Fkbp11	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Hmga2	Fam20a	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Hmx2	Dlgap1	0.52697	40.16	0.156	rgb(219,187,188)	1.7846	2,2
Hoxb1	Adamtsl3	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Ikzf2	Ly6c1	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Irf9	Trim26	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Klf8	Arhgef40	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Lef1	Il15ra	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Lhx6	Rnf170	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Litaf	Epb4.1l2	-0.52697	40.16	-1.6E-01	rgb(182,195,223)	1.7846	2,2
Mlxipl	Ppl	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Mtf2	Lyrm1	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Nacc2	Hs6st2	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Naif1	Larp1b	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Nfatc4	Sgsm2	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Nhlh1	Gdf3	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Nr1i3	Aspn	0.52697	40.16	0.16	rgb(219,186,187)	1.7846	2,2
Nr1i3	Slc18a1	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Nr3c2	AI414108	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Ovol2	Krt16	0.52697	40.16	0.157	rgb(219,187,187)	1.7846	2,2
Peg3	Cald1	0.52697	40.16	0.157	rgb(219,187,187)	1.7846	2,2
Phf20	Tmem220	0.52697	40.16	0.157	rgb(219,187,187)	1.7846	2,2
Pknox1	Ifitm3	-0.52697	40.16	-1.6E-01	rgb(182,195,223)	1.7846	2,2
Plagl1	Mamdc2	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Ppara	Adra2b	0.52697	40.16	0.156	rgb(219,187,188)	1.7846	2,2
Ppara	Sohlh1	0.52697	40.16	0.156	rgb(219,187,187)	1.7846	2,2
Rarg	Lysmd4	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Rarg	Ypel2	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Rest	Fam69c	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Satb2	Sfmbt2	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Snai2	Pcdhgc5	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Sox12	Pigb	0.52697	40.16	0.156	rgb(219,187,188)	1.7846	2,2
Sox13	Bmp2k	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Sox6	C030037D09Rik	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Sox6	Fbn2	0.52697	40.16	0.16	rgb(219,186,187)	1.7846	2,2
Sp9	Kbtbd13	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Tcf7l2	Gfi1	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Thap3	Padi1	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Topors	Ercc5	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Trerf1	Car5b	0.52697	40.16	0.163	rgb(219,186,186)	1.7846	2,2
Trps1	Lrrfip1	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Tsc22d1	L3mbtl3	0.52697	40.16	0.155	rgb(219,187,188)	1.7846	2,2
Tshz2	Plce1	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Tulp2	Cntnap1	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zbtb17	Myh7	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Zbtb4	Retsat	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Zbtb7c	H2-Q10	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zfp120	Vamp4	0.52697	40.16	0.156	rgb(219,187,188)	1.7846	2,2
Zfp28	Gpr153	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Zfp318	Heg1	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Zfp385a	Tifab	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Zfp420	Ctnnd1	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Zfp442	Napb	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zfp467	Dgkk	0.52697	40.16	0.158	rgb(219,187,187)	1.7846	2,2
Zfp467	Pik3ap1	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Zfp534	Slc11a1	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zfp57	Syt9	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Zfp618	Kif21a	0.52697	40.16	0.155	rgb(219,187,188)	1.7846	2,2
Zfp652	Dusp14	-0.52697	40.16	-1.6E-01	rgb(182,196,223)	1.7846	2,2
Zfp711	Kcnmb1	0.52697	40.16	0.163	rgb(219,186,186)	1.7846	2,2
Zfp831	2610035D17Rik	0.52697	40.16	0.16	rgb(219,186,187)	1.7846	2,2
Zfp879	Cc2d2a	0.52697	40.16	0.162	rgb(219,186,186)	1.7846	2,2
Zfp9	Prdm16	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zfp937	Lrrc46	0.52697	40.16	0.164	rgb(219,186,186)	1.7846	2,2
Zfp938	Atp7b	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Zfp960	Jakmip1	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Zic5	Fam132b	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Zic5	Ugt1a6b	0.52697	40.16	0.159	rgb(219,187,187)	1.7846	2,2
Zkscan17	Lin54	0.52697	40.16	0.161	rgb(219,186,187)	1.7846	2,2
Zkscan17	Oas1b	-0.52697	40.16	-1.6E-01	rgb(183,196,223)	1.7846	2,2
Batf	Pfkp	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	None
Batf	Zdhhc18	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	None
Fosl2	Cyth3	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	None
Irf4	Nln	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	None
Maf	Abcc3	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	None
Maf	Creb3l2	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	None
AU041133	Ccdc159	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Aebp1	Ccng2	-0.52627	40.15	-1.5E-01	rgb(185,198,223)	1.7844	2,2
Ascl2	Dgkg	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Batf3	S1pr3	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Cebpg	Amz1	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Dach2	Gsn	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Dlx3	Hist2h3c1	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Dmrt2	Adcy1	0.52627	40.15	0.155	rgb(219,187,188)	1.7844	2,2
Dpf1	Kcnc3	0.52627	40.15	0.151	rgb(219,188,189)	1.7844	2,2
Dpf3	Nkd2	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Dzip1	Apobec1	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Egr4	Pdcd1	0.52627	40.15	0.155	rgb(219,187,188)	1.7844	2,2
Erg	Alcam	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Ets2	Pcdhga8	0.52627	40.15	0.151	rgb(219,188,188)	1.7844	2,2
Etv2	Scn3b	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Fosl1	Clgn	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Foxb1	Btbd11	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	2,2
Foxj1	Col7a1	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Gabpa	Tbxa2r	-0.52627	40.15	-1.5E-01	rgb(183,197,223)	1.7844	2,2
Gli3	Abcc3	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Glis3	Gpr18	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Gm13154	Gpx2-ps1	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Gm13154	Gucy2c	-0.52627	40.15	-1.5E-01	rgb(186,198,223)	1.7844	2,2
Gm13242	Zfp532	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Gm14326	Prkrir	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Hdx	Plekha6	0.52627	40.15	0.145	rgb(219,189,190)	1.7844	2,2
Hdx	Wnt10a	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Hes1	Ccl4	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Hey1	Zcchc24	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	2,2
Heyl	Egln3	-0.52627	40.15	-1.5E-01	rgb(185,198,223)	1.7844	2,2
Hhex	Tnnt1	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	2,2
Hif3a	Gabrr1	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	2,2
Hmga2	Tro	0.52627	40.15	0.145	rgb(219,189,190)	1.7844	2,2
Hmx2	Lrrc27	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Hmx3	Atp7b	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	2,2
Ikzf2	B4galt5	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Ikzf2	Cc2d2a	0.52627	40.15	0.145	rgb(219,189,190)	1.7844	2,2
Ikzf3	Inpp5a	0.52627	40.15	0.149	rgb(219,188,189)	1.7844	2,2
Irf9	Tapbp	0.52627	40.15	0.145	rgb(219,189,190)	1.7844	2,2
Klf3	Bcl2l2	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Klf8	Mgst3	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Mesp2	Plcl1	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Msx2	Cdh3	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Ncoa2	Lrch1	0.52627	40.15	0.151	rgb(219,188,188)	1.7844	2,2
Nfe2	Tacstd2	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Nkx1-2	Eno3	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Nr1i3	Aicda	0.52627	40.15	0.154	rgb(219,188,188)	1.7844	2,2
Ovol1	Fgfr1	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Ovol2	Stard10	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Prdm8	Atp1b2	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Runx2	Mapk3	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Scml4	Abcb4	0.52627	40.15	0.154	rgb(219,188,188)	1.7844	2,2
Scrt1	Kbtbd13	0.52627	40.15	0.15	rgb(219,188,189)	1.7844	2,2
Sgsm2	Celf5	0.52627	40.15	0.149	rgb(219,188,189)	1.7844	2,2
Six3	Sfrp2	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Six4	Rgma	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	2,2
Sox13	Gpr152	0.52627	40.15	0.155	rgb(219,187,188)	1.7844	2,2
Sox6	Acnat1	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Sox6	Gsta3	0.52627	40.15	0.15	rgb(219,188,189)	1.7844	2,2
Sp6	Fermt1	0.52627	40.15	0.149	rgb(219,188,189)	1.7844	2,2
Srebf1	Itgb7	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
St18	Zfp532	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Thap7	Nfat5	-0.52627	40.15	-1.5E-01	rgb(185,198,223)	1.7844	2,2
Tigd2	Rdh11	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Vax2	Rbmx	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Zbed3	Dab2	0.52627	40.15	0.151	rgb(219,188,188)	1.7844	2,2
Zbtb17	Dlk2	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Zbtb3	Rassf8	-0.52627	40.15	-1.5E-01	rgb(185,197,223)	1.7844	2,2
Zbtb44	Cmtm4	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Zfhx3	6430548M08Rik	0.52627	40.15	0.151	rgb(219,188,189)	1.7844	2,2
Zfp111	Gria3	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Zfp111	Sulf2	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Zfp120	Epsti1	0.52627	40.15	0.148	rgb(219,189,189)	1.7844	2,2
Zfp280b	Aff3	0.52627	40.15	0.151	rgb(219,188,189)	1.7844	2,2
Zfp296	Cst3	0.52627	40.15	0.154	rgb(219,188,188)	1.7844	2,2
Zfp334	C1ra	0.52627	40.15	0.149	rgb(219,189,189)	1.7844	2,2
Zfp503	Synm	0.52627	40.15	0.154	rgb(219,188,188)	1.7844	2,2
Zfp618	Osgepl1	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Zfp618	Slc30a3	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Zfp619	B9d1	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Zfp688	Nudt8	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Zfp750	Mx2	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Zfp771	Aldoart2	0.52627	40.15	0.153	rgb(219,188,188)	1.7844	2,2
Zfp820	Mapk11	-0.52627	40.15	-1.5E-01	rgb(185,198,223)	1.7844	2,2
Zfp820	Ptgs2	0.52627	40.15	0.154	rgb(219,188,188)	1.7844	2,2
Zfp869	Hk2	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Zfp91	Palld	-0.52627	40.15	-1.5E-01	rgb(184,197,223)	1.7844	2,2
Zfp951	Akap14	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Zfp961	Jam3	0.52627	40.15	0.155	rgb(219,187,188)	1.7844	2,2
Zhx3	Tsc1	0.52627	40.15	0.152	rgb(219,188,188)	1.7844	2,2
Zscan2	Wscd2	0.52627	40.15	0.147	rgb(219,189,189)	1.7844	2,2
Zscan29	Dock11	0.52627	40.15	0.146	rgb(219,189,189)	1.7844	2,2
Batf	Ltb	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	None
Fosl2	Gtse1	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	None
Fosl2	Mmachc	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	None
Irf4	Calhm1	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	None
A430033K04Rik	Tctex1d1	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Akna	0610007P14Rik	-0.52557	40.14	-1.4E-01	rgb(188,199,222)	1.7842	2,2
Ankzf1	Trib3	0.52557	40.14	0.14	rgb(219,190,190)	1.7842	2,2
Ar	Stap1	0.52557	40.14	0.144	rgb(219,189,190)	1.7842	2,2
Arid3a	Crat	0.52557	40.14	0.145	rgb(219,189,190)	1.7842	2,2
Arid3a	Cyth4	0.52557	40.14	0.14	rgb(219,190,190)	1.7842	2,2
Arnt2	Mid2	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Ascl4	Abca8b	0.52557	40.14	0.138	rgb(219,191,191)	1.7842	2,2
Ascl4	Bhlha15	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Ascl4	Ifi203	0.52557	40.14	0.14	rgb(219,190,191)	1.7842	2,2
Atf6b	Pak1	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Bhlhe40	Stx2	0.52557	40.14	0.144	rgb(219,190,190)	1.7842	2,2
C030039L03Rik	Gm11992	0.52557	40.14	0.138	rgb(219,191,191)	1.7842	2,2
Casz1	Stard5	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Cebpg	Ltb	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Cebpz	Gnb5	-0.52557	40.14	-1.4E-01	rgb(186,198,223)	1.7842	2,2
Dzip1	Thbs3	0.52557	40.14	0.139	rgb(219,191,191)	1.7842	2,2
Elk3	Iqcf4	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Erg	Slc25a45	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Ets1	Acvr1c	0.52557	40.14	0.14	rgb(219,190,191)	1.7842	2,2
Etv1	Enpp2	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Etv4	Socs5	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Etv5	Mir343	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Foxb1	Ces2a	0.52557	40.14	0.145	rgb(219,189,190)	1.7842	2,2
Foxf2	Atp2b4	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Foxf2	Rbp4	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Foxp2	Pla1a	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Foxq1	Gli3	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Gli3	Smad6	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Gm13139	Tdrd6	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Gm13242	Sh2d7	0.52557	40.14	0.145	rgb(219,189,190)	1.7842	2,2
Grhl2	Gab1	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Hesx1	Vwa1	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Hey1	Gapdhs	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Hey1	Gstm1	0.52557	40.14	0.135	rgb(218,191,191)	1.7842	2,2
Heyl	Lypd6	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Hif3a	Rab39	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Hsf4	Hexb	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Ikzf2	Cd226	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Klf2	G630025P09Rik	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Klf6	4632428N05Rik	-0.52557	40.14	-1.4E-01	rgb(188,199,222)	1.7842	2,2
Lcorl	Pnkd	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Lhx2	Pcdhgc4	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Lhx6	Dnajc6	0.52557	40.14	0.138	rgb(219,191,191)	1.7842	2,2
Lin28b	Trpv3	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Meis3	Vcan	-0.52557	40.14	-1.4E-01	rgb(187,198,222)	1.7842	2,2
Mesp2	Sytl4	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Mxd1	Clic5	0.52557	40.14	0.135	rgb(218,191,191)	1.7842	2,2
Mxi1	Akap12	0.52557	40.14	0.138	rgb(219,191,191)	1.7842	2,2
Npas2	Aard	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Npas2	Rims3	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Pbx2	Fermt2	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Phf1	Tbx6	0.52557	40.14	0.139	rgb(219,191,191)	1.7842	2,2
Plagl1	Camkv	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Pou5f2	Ncam1	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Prrx1	Rspo3	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Runx2	Epn2	0.52557	40.14	0.145	rgb(219,189,190)	1.7842	2,2
Satb2	Fcgr2b	0.52557	40.14	0.145	rgb(219,189,190)	1.7842	2,2
Scrt1	Ppm1d	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Six1	Fgfr1	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Six1	Havcr2	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Six1	Marcks	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Six3	Ccl4	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Sohlh1	Nrxn2	0.52557	40.14	0.14	rgb(219,190,190)	1.7842	2,2
Sohlh1	Sybu	0.52557	40.14	0.135	rgb(218,191,191)	1.7842	2,2
Sox6	Foxa1	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
St18	Grpr	0.52557	40.14	0.138	rgb(219,191,191)	1.7842	2,2
Stat2	Agrp	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Tcf7l1	Ccl9	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Tead3	Ccdc24	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Tulp2	Hormad2	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Tulp2	Stap1	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Vax2	Cited4	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Vax2	Zfp618	0.52557	40.14	0.136	rgb(219,191,191)	1.7842	2,2
Zbtb17	C920009B18Rik	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Zbtb4	Acot11	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Zbtb7c	Ptger3	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Zfp260	Drosha	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Zfp345	Adamts17	0.52557	40.14	0.139	rgb(219,190,191)	1.7842	2,2
Zfp345	Fzd3	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Zfp362	Zfp318	0.52557	40.14	0.136	rgb(218,191,191)	1.7842	2,2
Zfp429	Guca1b	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Zfp429	Rnf144b	-0.52557	40.14	-1.4E-01	rgb(188,199,222)	1.7842	2,2
Zfp513	Cecr6	0.52557	40.14	0.136	rgb(219,191,191)	1.7842	2,2
Zfp536	Pcmt1	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Zfp558	2810408A11Rik	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Zfp608	Thrb	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Zfp651	Slc16a8	0.52557	40.14	0.135	rgb(218,191,191)	1.7842	2,2
Zfp652	4930506M07Rik	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Zfp653	Lactb	-0.52557	40.14	-1.4E-01	rgb(187,199,222)	1.7842	2,2
Zfp654	2900060B14Rik	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Zfp667	H2-DMb1	0.52557	40.14	0.14	rgb(219,190,191)	1.7842	2,2
Zfp667	Rwdd2a	0.52557	40.14	0.144	rgb(219,190,190)	1.7842	2,2
Zfp711	Tnnc1	0.52557	40.14	0.137	rgb(219,191,191)	1.7842	2,2
Zfp750	Ppp2r2c	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Zfp879	Sema4f	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Zfp931	Il12rb1	-0.52557	40.14	-1.4E-01	rgb(186,198,222)	1.7842	2,2
Zfp944	Golm1	0.52557	40.14	0.142	rgb(219,190,190)	1.7842	2,2
Zfp945	Acoxl	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Zhx2	BC065397	0.52557	40.14	0.141	rgb(219,190,190)	1.7842	2,2
Zscan10	Dusp8	0.52557	40.14	0.143	rgb(219,190,190)	1.7842	2,2
Batf	Gngt2	0.52487	40.13	0.127	rgb(218,193,193)	1.784	None
Fosl2	Kcnk13	-0.52487	40.13	-1.3E-01	rgb(190,200,222)	1.784	None
Hif1a	Prkrir	0.52487	40.13	0.125	rgb(218,193,193)	1.784	None
Irf4	Mpped2	-0.52487	40.13	-1.3E-01	rgb(189,200,222)	1.784	2,2
Maf	Fam189b	0.52487	40.13	0.132	rgb(218,192,192)	1.784	None
Nfe2l2	Ctsb	-0.52487	40.13	-1.3E-01	rgb(188,199,222)	1.784	None
Rorc	Tspan5	0.52487	40.13	0.134	rgb(218,191,192)	1.784	None
Rorc	Zbtb10	-0.52487	40.13	-1.3E-01	rgb(188,200,222)	1.784	None
Stat3	Pdlim4	0.52487	40.13	0.13	rgb(218,192,192)	1.784	2,2
Arnt2	Gpr82	0.52487	40.13	0.134	rgb(218,191,192)	1.784	2,2
Atf2	Smek1	0.52487	40.13	0.132	rgb(218,192,192)	1.784	2,2
Batf3	Mtmr7	0.52487	40.13	0.127	rgb(218,193,193)	1.784	2,2
Cenpt	Akap12	0.52487	40.13	0.127	rgb(218,193,193)	1.784	2,2
Creb1	Oit3	-0.52487	40.13	-1.3E-01	rgb(189,200,222)	1.784	2,2
Dlx3	Acot1	-0.52487	40.13	-1.3E-01	rgb(189,200,222)	1.784	2,2
Dmrt1	Gm6792	0.52487	40.13	0.132	rgb(218,192,192)	1.784	2,2
Dmrta2	Chic2	0.52487	40.13	0.125	rgb(218,193,193)	1.784	2,2
Drap1	Akna	-0.52487	40.13	-1.3E-01	rgb(189,200,222)	1.784	2,2
Ets1	Fam189b	0.52487	40.13	0.128	rgb(218,193,193)	1.784	2,2
Etv1	Il6	0.52487	40.13	0.134	rgb(218,191,192)	1.784	2,2
Fosl1	Mical1	-0.52487	40.13	-1.3E-01	rgb(188,199,222)	1.784	2,2
Foxb1	Cebpb	0.52487	40.13	0.132	rgb(218,192,192)	1.784	2,2
Foxj1	Dnajc16	0.52487	40.13	0.127	rgb(218,193,193)	1.784	2,2
