TF	Target	Weight
NOBOX	IDO1	1
NOBOX	IDO2	1
NOBOX	INMT-FAM188B	1
NOBOX	KB-1254G8.1	1
NOBOX	KB-1507C5.2	1
NOBOX	KIAA0825	1
NOBOX	LDHA	1
NOBOX	LDHC	1
NOBOX	MAPK1	1
NOBOX	MIR3159	1
NOBOX	MITF	1
NOBOX	MXD3	1
NOBOX	NDUFB8	1
NOBOX	NFAT5	1
NOBOX	NFE2L2	1
NOBOX	NQO1	1
NOBOX	NSD1	1
NOBOX	PABPC1P13	1
NOBOX	PARK2	1
NOBOX	PAWR	1
NOBOX	PFDN4	1
NOBOX	PIGCP1	1
NOBOX	POTED	1
NOBOX	PPP1R12A	1
NOBOX	PRELID1	1
NOBOX	PRKRA	1
NOBOX	RAB24	1
NOBOX	RN7SL418P	1
NOBOX	RN7SL487P	1
NOBOX	RN7SL604P	1
NOBOX	RNA5SP493	1
NOBOX	RNU6-1260P	1
NOBOX	RNU6-286P	1
NOBOX	RP11-138E16.1	1
NOBOX	RP11-235E17.5	1
NOBOX	RP11-23F23.2	1
NOBOX	RP11-30L15.4	1
NOBOX	RP11-311C24.1	1
NOBOX	RP11-326A13.1	1
NOBOX	RP11-337N6.1	1
NOBOX	RP11-337N6.2	1
NOBOX	RP11-343N15.2	1
NOBOX	RP11-44K6.2	1
NOBOX	RP11-44K6.3	1
NOBOX	RP11-44K6.4	1
NOBOX	RP11-44K6.5	1
NOBOX	RP11-530C5.1	1
NOBOX	RP11-536C10.12	1
NOBOX	RP11-536C10.13	1
NOBOX	RP11-536C10.16	1
NOBOX	RP11-536C10.7	1
NOBOX	RP11-626K17.5	1
NOBOX	RP11-77O7.1	1
NOBOX	RP11-82L18.4	1
NOBOX	RPL5P24	1
NOBOX	S1PR3	1
NOBOX	SEC31B	1
NOBOX	SHC3	1
NOBOX	SHC4	1
NOBOX	SHPK	1
NOBOX	SNORA36C	1
NOBOX	snoU13	1
NOBOX	SNRPBP1	1
NOBOX	TCEA1	1
NOBOX	TCP11L1	1
NOBOX	TUBGCP4	1
NOBOX	U95743.1	1
NOBOX	WNT8B	1
NOBOX	Y_RNA	1
NOBOX	ZKSCAN2	1
NOBOX	ZNF562	1
NOBOX	ZSCAN29	1
OTP	AAK1	1
OTP	AC004691.5	1
OTP	AC004862.6	1
OTP	AC006196.1	1
OTP	AC009948.5	1
OTP	AC012379.1	1
OTP	AC019080.1	1
OTP	AC073850.6	1
OTP	AC074286.1	1
OTP	AC084117.3	1
OTP	AC092431.2	1
OTP	AC099326.1	1
OTP	AC130709.1	1
OTP	ADCY1	1
OTP	AL035697.1	1
OTP	AL592494.5	1
OTP	ANKRD32	1
OTP	ANXA4	1
OTP	AP003354.1	1
OTP	APLF	1
OTP	AQP1	1
OTP	ARHGAP42P5	1
OTP	AZIN1	1
OTP	C19orf82	1
OTP	C4BPAP2	1
OTP	C9orf47	1
OTP	CD36	1
OTP	CREG1	1
OTP	CSTF3	1
OTP	CTC-303L1.2	1
OTP	CTD-2033A16.1	1
OTP	CTD-2301A4.3	1
OTP	CTD-2301A4.5	1
OTP	EID1	1
OTP	FAM188B	1
OTP	FBXO48	1
OTP	FREM1	1
OTP	GNAT3	1
OTP	HIF1AN	1
OTP	IDO1	1
OTP	IDO2	1
OTP	INMT-FAM188B	1
OTP	KB-1254G8.1	1
OTP	KB-1507C5.2	1
OTP	KIAA0825	1
OTP	LDHA	1
OTP	LDHC	1
OTP	MAPK1	1
OTP	MIR3159	1
OTP	MITF	1
OTP	MXD3	1
OTP	NDUFB8	1
OTP	NFAT5	1
OTP	NFE2L2	1
OTP	NQO1	1
OTP	NSD1	1
OTP	PABPC1P13	1
OTP	PARK2	1
OTP	PAWR	1
OTP	PFDN4	1
OTP	PIGCP1	1
OTP	POTED	1
OTP	PPP1R12A	1
OTP	PRELID1	1
OTP	PRKRA	1
OTP	RAB24	1
OTP	RN7SL418P	1
OTP	RN7SL487P	1
OTP	RN7SL604P	1
OTP	RNA5SP493	1
OTP	RNU6-1260P	1
OTP	RNU6-286P	1
OTP	RP11-138E16.1	1
OTP	RP11-235E17.5	1
OTP	RP11-23F23.2	1
OTP	RP11-30L15.4	1
OTP	RP11-311C24.1	1
OTP	RP11-326A13.1	1
OTP	RP11-337N6.1	1
OTP	RP11-337N6.2	1
OTP	RP11-343N15.2	1
OTP	RP11-44K6.2	1
OTP	RP11-44K6.3	1
OTP	RP11-44K6.4	1
OTP	RP11-44K6.5	1
OTP	RP11-530C5.1	1
OTP	RP11-536C10.12	1
OTP	RP11-536C10.13	1
OTP	RP11-536C10.16	1
OTP	RP11-536C10.7	1
OTP	RP11-626K17.5	1
OTP	RP11-77O7.1	1
OTP	RP11-82L18.4	1
OTP	RPL5P24	1
OTP	S1PR3	1
OTP	SEC31B	1
OTP	SHC3	1
OTP	SHC4	1
OTP	SHPK	1
OTP	SNORA36C	1
OTP	snoU13	1
OTP	SNRPBP1	1
OTP	TCEA1	1
OTP	TCP11L1	1
OTP	TUBGCP4	1
OTP	U95743.1	1
OTP	WNT8B	1
OTP	Y_RNA	1
OTP	ZKSCAN2	1
OTP	ZNF562	1
OTP	ZSCAN29	1
PHOX2A	AAK1	1
PHOX2A	AC004691.5	1
PHOX2A	AC004862.6	1
PHOX2A	AC006196.1	1
PHOX2A	AC009948.5	1
PHOX2A	AC012379.1	1
PHOX2A	AC019080.1	1
PHOX2A	AC073850.6	1
PHOX2A	AC074286.1	1
PHOX2A	AC084117.3	1
PHOX2A	AC092431.2	1
PHOX2A	AC099326.1	1
PHOX2A	AC130709.1	1
PHOX2A	ADCY1	1
PHOX2A	AL035697.1	1
PHOX2A	AL592494.5	1
PHOX2A	ANKRD32	1
PHOX2A	ANXA4	1
PHOX2A	AP003354.1	1
PHOX2A	APLF	1
PHOX2A	AQP1	1
PHOX2A	ARHGAP42P5	1
PHOX2A	AZIN1	1
PHOX2A	C19orf82	1
PHOX2A	C4BPAP2	1
PHOX2A	C9orf47	1
PHOX2A	CD36	1
PHOX2A	CREG1	1
PHOX2A	CSTF3	1
PHOX2A	CTC-303L1.2	1
PHOX2A	CTD-2033A16.1	1
PHOX2A	CTD-2301A4.3	1
PHOX2A	CTD-2301A4.5	1
PHOX2A	EID1	1
PHOX2A	FAM188B	1
PHOX2A	FBXO48	1
PHOX2A	FREM1	1
PHOX2A	GNAT3	1
PHOX2A	HIF1AN	1
PHOX2A	IDO1	1
PHOX2A	IDO2	1
PHOX2A	INMT-FAM188B	1
PHOX2A	KB-1254G8.1	1
PHOX2A	KB-1507C5.2	1
PHOX2A	KIAA0825	1
PHOX2A	LDHA	1
PHOX2A	LDHC	1
PHOX2A	MAPK1	1
PHOX2A	MIR3159	1
PHOX2A	MITF	1
PHOX2A	MXD3	1
PHOX2A	NDUFB8	1
PHOX2A	NFAT5	1
PHOX2A	NFE2L2	1
PHOX2A	NQO1	1
PHOX2A	NSD1	1
PHOX2A	PABPC1P13	1
PHOX2A	PARK2	1
PHOX2A	PAWR	1
PHOX2A	PFDN4	1
PHOX2A	PIGCP1	1
PHOX2A	POTED	1
PHOX2A	PPP1R12A	1
PHOX2A	PRELID1	1
PHOX2A	PRKRA	1
PHOX2A	RAB24	1
PHOX2A	RN7SL418P	1
PHOX2A	RN7SL487P	1
PHOX2A	RN7SL604P	1
PHOX2A	RNA5SP493	1
PHOX2A	RNU6-1260P	1
PHOX2A	RNU6-286P	1
PHOX2A	RP11-138E16.1	1
PHOX2A	RP11-235E17.5	1
PHOX2A	RP11-23F23.2	1
PHOX2A	RP11-30L15.4	1
PHOX2A	RP11-311C24.1	1
PHOX2A	RP11-326A13.1	1
PHOX2A	RP11-337N6.1	1
PHOX2A	RP11-337N6.2	1
PHOX2A	RP11-343N15.2	1
PHOX2A	RP11-44K6.2	1
PHOX2A	RP11-44K6.3	1
PHOX2A	RP11-44K6.4	1
PHOX2A	RP11-44K6.5	1
PHOX2A	RP11-530C5.1	1
PHOX2A	RP11-536C10.12	1
PHOX2A	RP11-536C10.13	1
PHOX2A	RP11-536C10.16	1
PHOX2A	RP11-536C10.7	1
PHOX2A	RP11-626K17.5	1
PHOX2A	RP11-77O7.1	1
PHOX2A	RP11-82L18.4	1
PHOX2A	RPL5P24	1
PHOX2A	S1PR3	1
PHOX2A	SEC31B	1
PHOX2A	SHC3	1
PHOX2A	SHC4	1
PHOX2A	SHPK	1
PHOX2A	SNORA36C	1
PHOX2A	snoU13	1
PHOX2A	SNRPBP1	1
PHOX2A	TCEA1	1
PHOX2A	TCP11L1	1
PHOX2A	TUBGCP4	1
PHOX2A	U95743.1	1
PHOX2A	WNT8B	1
PHOX2A	Y_RNA	1
PHOX2A	ZKSCAN2	1
PHOX2A	ZNF562	1
PHOX2A	ZSCAN29	1
PHOX2B	AAK1	1
PHOX2B	AC004691.5	1
PHOX2B	AC004862.6	1
PHOX2B	AC006196.1	1
PHOX2B	AC009948.5	1
PHOX2B	AC012379.1	1
PHOX2B	AC019080.1	1
PHOX2B	AC073850.6	1
PHOX2B	AC074286.1	1
PHOX2B	AC084117.3	1
PHOX2B	AC092431.2	1
PHOX2B	AC099326.1	1
PHOX2B	AC130709.1	1
PHOX2B	ADCY1	1
PHOX2B	AL035697.1	1
PHOX2B	AL592494.5	1
PHOX2B	ANKRD32	1
PHOX2B	ANXA4	1
PHOX2B	AP003354.1	1
PHOX2B	APLF	1
PHOX2B	AQP1	1
PHOX2B	ARHGAP42P5	1
PHOX2B	AZIN1	1
PHOX2B	C19orf82	1
PHOX2B	C4BPAP2	1
PHOX2B	C9orf47	1
PHOX2B	CD36	1
PHOX2B	CREG1	1
PHOX2B	CSTF3	1
PHOX2B	CTC-303L1.2	1
PHOX2B	CTD-2033A16.1	1
PHOX2B	CTD-2301A4.3	1
PHOX2B	CTD-2301A4.5	1
PHOX2B	EID1	1
PHOX2B	FAM188B	1
PHOX2B	FBXO48	1
PHOX2B	FREM1	1
PHOX2B	GNAT3	1
PHOX2B	HIF1AN	1
PHOX2B	IDO1	1
PHOX2B	IDO2	1
PHOX2B	INMT-FAM188B	1
PHOX2B	KB-1254G8.1	1
PHOX2B	KB-1507C5.2	1
PHOX2B	KIAA0825	1
PHOX2B	LDHA	1
PHOX2B	LDHC	1
PHOX2B	MAPK1	1
PHOX2B	MIR3159	1
PHOX2B	MITF	1
PHOX2B	MXD3	1
PHOX2B	NDUFB8	1
PHOX2B	NFAT5	1
PHOX2B	NFE2L2	1
PHOX2B	NQO1	1
PHOX2B	NSD1	1
PHOX2B	PABPC1P13	1
PHOX2B	PARK2	1
PHOX2B	PAWR	1
PHOX2B	PFDN4	1
PHOX2B	PIGCP1	1
PHOX2B	POTED	1
PHOX2B	PPP1R12A	1
PHOX2B	PRELID1	1
PHOX2B	PRKRA	1
PHOX2B	RAB24	1
PHOX2B	RN7SL418P	1
PHOX2B	RN7SL487P	1
PHOX2B	RN7SL604P	1
PHOX2B	RNA5SP493	1
PHOX2B	RNU6-1260P	1
PHOX2B	RNU6-286P	1
PHOX2B	RP11-138E16.1	1
PHOX2B	RP11-235E17.5	1
PHOX2B	RP11-23F23.2	1
PHOX2B	RP11-30L15.4	1
PHOX2B	RP11-311C24.1	1
PHOX2B	RP11-326A13.1	1
PHOX2B	RP11-337N6.1	1
PHOX2B	RP11-337N6.2	1
PHOX2B	RP11-343N15.2	1
PHOX2B	RP11-44K6.2	1
PHOX2B	RP11-44K6.3	1
PHOX2B	RP11-44K6.4	1
PHOX2B	RP11-44K6.5	1
PHOX2B	RP11-530C5.1	1
PHOX2B	RP11-536C10.12	1
PHOX2B	RP11-536C10.13	1
PHOX2B	RP11-536C10.16	1
PHOX2B	RP11-536C10.7	1
PHOX2B	RP11-626K17.5	1
PHOX2B	RP11-77O7.1	1
PHOX2B	RP11-82L18.4	1
PHOX2B	RPL5P24	1
PHOX2B	S1PR3	1
PHOX2B	SEC31B	1
PHOX2B	SHC3	1
PHOX2B	SHC4	1
PHOX2B	SHPK	1
PHOX2B	SNORA36C	1
PHOX2B	snoU13	1
PHOX2B	SNRPBP1	1
PHOX2B	TCEA1	1
PHOX2B	TCP11L1	1
PHOX2B	TUBGCP4	1
PHOX2B	U95743.1	1
PHOX2B	WNT8B	1
PHOX2B	Y_RNA	1
PHOX2B	ZKSCAN2	1
PHOX2B	ZNF562	1
PHOX2B	ZSCAN29	1
PROP1	AAK1	1
PROP1	AC004691.5	1
PROP1	AC004862.6	1
PROP1	AC006196.1	1
PROP1	AC009948.5	1
PROP1	AC012379.1	1
PROP1	AC019080.1	1
PROP1	AC073850.6	1
PROP1	AC074286.1	1
PROP1	AC084117.3	1
PROP1	AC092431.2	1
PROP1	AC099326.1	1
PROP1	AC130709.1	1
PROP1	ADCY1	1
PROP1	AL035697.1	1
PROP1	AL592494.5	1
PROP1	ANKRD32	1
PROP1	ANXA4	1
PROP1	AP003354.1	1
PROP1	APLF	1
PROP1	AQP1	1
PROP1	ARHGAP42P5	1
PROP1	AZIN1	1
PROP1	C19orf82	1
PROP1	C4BPAP2	1
PROP1	C9orf47	1
PROP1	CD36	1
PROP1	CREG1	1
PROP1	CSTF3	1
PROP1	CTC-303L1.2	1
PROP1	CTD-2033A16.1	1
PROP1	CTD-2301A4.3	1
PROP1	CTD-2301A4.5	1
PROP1	EID1	1
PROP1	FAM188B	1
PROP1	FBXO48	1
PROP1	FREM1	1
PROP1	GNAT3	1
PROP1	HIF1AN	1
PROP1	IDO1	1
PROP1	IDO2	1
PROP1	INMT-FAM188B	1
PROP1	KB-1254G8.1	1
PROP1	KB-1507C5.2	1
PROP1	KIAA0825	1
PROP1	LDHA	1
PROP1	LDHC	1
PROP1	MAPK1	1
PROP1	MIR3159	1
PROP1	MITF	1
PROP1	MXD3	1
PROP1	NDUFB8	1
PROP1	NFAT5	1
PROP1	NFE2L2	1
PROP1	NQO1	1
PROP1	NSD1	1
PROP1	PABPC1P13	1
PROP1	PARK2	1
PROP1	PAWR	1
PROP1	PFDN4	1
PROP1	PIGCP1	1
PROP1	POTED	1
PROP1	PPP1R12A	1
PROP1	PRELID1	1
PROP1	PRKRA	1
PROP1	RAB24	1
PROP1	RN7SL418P	1
PROP1	RN7SL487P	1
PROP1	RN7SL604P	1
PROP1	RNA5SP493	1
PROP1	RNU6-1260P	1
PROP1	RNU6-286P	1
PROP1	RP11-138E16.1	1
PROP1	RP11-235E17.5	1
PROP1	RP11-23F23.2	1
PROP1	RP11-30L15.4	1
PROP1	RP11-311C24.1	1
PROP1	RP11-326A13.1	1
PROP1	RP11-337N6.1	1
PROP1	RP11-337N6.2	1
PROP1	RP11-343N15.2	1
PROP1	RP11-44K6.2	1
PROP1	RP11-44K6.3	1
PROP1	RP11-44K6.4	1
PROP1	RP11-44K6.5	1
PROP1	RP11-530C5.1	1
PROP1	RP11-536C10.12	1
PROP1	RP11-536C10.13	1
PROP1	RP11-536C10.16	1
PROP1	RP11-536C10.7	1
PROP1	RP11-626K17.5	1
PROP1	RP11-77O7.1	1
PROP1	RP11-82L18.4	1
PROP1	RPL5P24	1
PROP1	S1PR3	1
PROP1	SEC31B	1
PROP1	SHC3	1
PROP1	SHC4	1
PROP1	SHPK	1
PROP1	SNORA36C	1
PROP1	snoU13	1
PROP1	SNRPBP1	1
PROP1	TCEA1	1
PROP1	TCP11L1	1
PROP1	TUBGCP4	1
PROP1	U95743.1	1
PROP1	WNT8B	1
PROP1	Y_RNA	1
PROP1	ZKSCAN2	1
PROP1	ZNF562	1
PROP1	ZSCAN29	1
PRRX1	AAK1	1
PRRX1	AC004691.5	1
PRRX1	AC004862.6	1
PRRX1	AC006196.1	1
PRRX1	AC009948.5	1
PRRX1	AC012379.1	1
PRRX1	AC019080.1	1
PRRX1	AC073850.6	1
PRRX1	AC074286.1	1
PRRX1	AC084117.3	1
PRRX1	AC092431.2	1
PRRX1	AC099326.1	1
PRRX1	AC130709.1	1
PRRX1	ADCY1	1
PRRX1	AL035697.1	1
PRRX1	AL592494.5	1
PRRX1	ANKRD32	1
PRRX1	ANXA4	1
PRRX1	AP003354.1	1
PRRX1	APLF	1
PRRX1	AQP1	1
PRRX1	ARHGAP42P5	1
PRRX1	AZIN1	1
PRRX1	C19orf82	1
PRRX1	C4BPAP2	1
PRRX1	C9orf47	1
PRRX1	CD36	1
PRRX1	CREG1	1
PRRX1	CSTF3	1
PRRX1	CTC-303L1.2	1
PRRX1	CTD-2033A16.1	1
PRRX1	CTD-2301A4.3	1
PRRX1	CTD-2301A4.5	1
PRRX1	EID1	1
PRRX1	FAM188B	1
PRRX1	FBXO48	1
PRRX1	FREM1	1
PRRX1	GNAT3	1
PRRX1	HIF1AN	1
PRRX1	IDO1	1
PRRX1	IDO2	1
PRRX1	INMT-FAM188B	1
PRRX1	KB-1254G8.1	1
PRRX1	KB-1507C5.2	1
PRRX1	KIAA0825	1
PRRX1	LDHA	1
PRRX1	LDHC	1
PRRX1	MAPK1	1
PRRX1	MIR3159	1
PRRX1	MITF	1
PRRX1	MXD3	1
PRRX1	NDUFB8	1
PRRX1	NFAT5	1
PRRX1	NFE2L2	1
PRRX1	NQO1	1
PRRX1	NSD1	1
PRRX1	PABPC1P13	1
PRRX1	PARK2	1
PRRX1	PAWR	1
PRRX1	PFDN4	1
PRRX1	PIGCP1	1
PRRX1	POTED	1
PRRX1	PPP1R12A	1
PRRX1	PRELID1	1
PRRX1	PRKRA	1
PRRX1	RAB24	1
PRRX1	RN7SL418P	1
PRRX1	RN7SL487P	1
PRRX1	RN7SL604P	1
PRRX1	RNA5SP493	1
PRRX1	RNU6-1260P	1
PRRX1	RNU6-286P	1
PRRX1	RP11-138E16.1	1
PRRX1	RP11-235E17.5	1
PRRX1	RP11-23F23.2	1
PRRX1	RP11-30L15.4	1
PRRX1	RP11-311C24.1	1
PRRX1	RP11-326A13.1	1
PRRX1	RP11-337N6.1	1
PRRX1	RP11-337N6.2	1
PRRX1	RP11-343N15.2	1
PRRX1	RP11-44K6.2	1
PRRX1	RP11-44K6.3	1
PRRX1	RP11-44K6.4	1
PRRX1	RP11-44K6.5	1
PRRX1	RP11-530C5.1	1
PRRX1	RP11-536C10.12	1
PRRX1	RP11-536C10.13	1
PRRX1	RP11-536C10.16	1
PRRX1	RP11-536C10.7	1
PRRX1	RP11-626K17.5	1
PRRX1	RP11-77O7.1	1
PRRX1	RP11-82L18.4	1
PRRX1	RPL5P24	1
PRRX1	S1PR3	1
PRRX1	SEC31B	1
PRRX1	SHC3	1
PRRX1	SHC4	1
PRRX1	SHPK	1
PRRX1	SNORA36C	1
PRRX1	snoU13	1
PRRX1	SNRPBP1	1
PRRX1	TCEA1	1
PRRX1	TCP11L1	1
PRRX1	TUBGCP4	1
PRRX1	U95743.1	1
PRRX1	WNT8B	1
PRRX1	Y_RNA	1
PRRX1	ZKSCAN2	1
PRRX1	ZNF562	1
PRRX1	ZSCAN29	1
PRRX2	AAK1	1
PRRX2	AC004691.5	1
PRRX2	AC004862.6	1
PRRX2	AC006196.1	1
PRRX2	AC009948.5	1
PRRX2	AC012379.1	1
PRRX2	AC019080.1	1
PRRX2	AC073850.6	1
PRRX2	AC074286.1	1
PRRX2	AC084117.3	1
PRRX2	AC092431.2	1
PRRX2	AC099326.1	1
PRRX2	AC130709.1	1
PRRX2	ADCY1	1
PRRX2	AL035697.1	1
PRRX2	AL592494.5	1
PRRX2	ANKRD32	1
PRRX2	ANXA4	1
PRRX2	AP003354.1	1
PRRX2	APLF	1
PRRX2	AQP1	1
PRRX2	ARHGAP42P5	1
PRRX2	AZIN1	1
PRRX2	C19orf82	1
PRRX2	C4BPAP2	1
PRRX2	C9orf47	1
PRRX2	CD36	1
PRRX2	CREG1	1
PRRX2	CSTF3	1
PRRX2	CTC-303L1.2	1
PRRX2	CTD-2033A16.1	1
PRRX2	CTD-2301A4.3	1
PRRX2	CTD-2301A4.5	1
PRRX2	EID1	1
PRRX2	FAM188B	1
PRRX2	FBXO48	1
PRRX2	FREM1	1
PRRX2	GNAT3	1
PRRX2	HIF1AN	1
PRRX2	IDO1	1
PRRX2	IDO2	1
PRRX2	INMT-FAM188B	1
PRRX2	KB-1254G8.1	1
PRRX2	KB-1507C5.2	1
PRRX2	KIAA0825	1
PRRX2	LDHA	1
PRRX2	LDHC	1
PRRX2	MAPK1	1
PRRX2	MIR3159	1
PRRX2	MITF	1
PRRX2	MXD3	1
PRRX2	NDUFB8	1
PRRX2	NFAT5	1
PRRX2	NFE2L2	1
PRRX2	NQO1	1
PRRX2	NSD1	1
PRRX2	PABPC1P13	1
PRRX2	PARK2	1
PRRX2	PAWR	1
PRRX2	PFDN4	1
PRRX2	PIGCP1	1
PRRX2	POTED	1
PRRX2	PPP1R12A	1
PRRX2	PRELID1	1
PRRX2	PRKRA	1
PRRX2	RAB24	1
PRRX2	RN7SL418P	1
PRRX2	RN7SL487P	1
PRRX2	RN7SL604P	1
PRRX2	RNA5SP493	1
PRRX2	RNU6-1260P	1
PRRX2	RNU6-286P	1
PRRX2	RP11-138E16.1	1
PRRX2	RP11-235E17.5	1
PRRX2	RP11-23F23.2	1
PRRX2	RP11-30L15.4	1
PRRX2	RP11-311C24.1	1
PRRX2	RP11-326A13.1	1
PRRX2	RP11-337N6.1	1
PRRX2	RP11-337N6.2	1
PRRX2	RP11-343N15.2	1
PRRX2	RP11-44K6.2	1
PRRX2	RP11-44K6.3	1
PRRX2	RP11-44K6.4	1
PRRX2	RP11-44K6.5	1
PRRX2	RP11-530C5.1	1
PRRX2	RP11-536C10.12	1
PRRX2	RP11-536C10.13	1
PRRX2	RP11-536C10.16	1
PRRX2	RP11-536C10.7	1
PRRX2	RP11-626K17.5	1
PRRX2	RP11-77O7.1	1
PRRX2	RP11-82L18.4	1
PRRX2	RPL5P24	1
PRRX2	S1PR3	1
PRRX2	SEC31B	1
PRRX2	SHC3	1
PRRX2	SHC4	1
PRRX2	SHPK	1
PRRX2	SNORA36C	1
PRRX2	snoU13	1
PRRX2	SNRPBP1	1
PRRX2	TCEA1	1
PRRX2	TCP11L1	1
PRRX2	TUBGCP4	1
PRRX2	U95743.1	1
PRRX2	WNT8B	1
PRRX2	Y_RNA	1
PRRX2	ZKSCAN2	1
PRRX2	ZNF562	1
PRRX2	ZSCAN29	1
RAX	AAK1	1
RAX	AC004691.5	1
RAX	AC004862.6	1
RAX	AC006196.1	1
RAX	AC009948.5	1
RAX	AC012379.1	1
RAX	AC019080.1	1
RAX	AC073850.6	1
RAX	AC074286.1	1
RAX	AC084117.3	1
RAX	AC092431.2	1
RAX	AC099326.1	1
RAX	AC130709.1	1
RAX	ADCY1	1
RAX	AL035697.1	1
RAX	AL592494.5	1
RAX	ANKRD32	1
RAX	ANXA4	1
RAX	AP003354.1	1
RAX	APLF	1
RAX	AQP1	1
RAX	ARHGAP42P5	1
RAX	AZIN1	1
RAX	C19orf82	1
RAX	C4BPAP2	1
RAX	C9orf47	1
RAX	CD36	1
RAX	CREG1	1
RAX	CSTF3	1
RAX	CTC-303L1.2	1
RAX	CTD-2033A16.1	1
RAX	CTD-2301A4.3	1
RAX	CTD-2301A4.5	1
RAX	EID1	1
RAX	FAM188B	1
RAX	FBXO48	1
RAX	FREM1	1
RAX	GNAT3	1
RAX	HIF1AN	1
RAX	IDO1	1
RAX	IDO2	1
RAX	INMT-FAM188B	1
RAX	KB-1254G8.1	1
RAX	KB-1507C5.2	1
RAX	KIAA0825	1
RAX	LDHA	1
RAX	LDHC	1
RAX	MAPK1	1
RAX	MIR3159	1
RAX	MITF	1
RAX	MXD3	1
RAX	NDUFB8	1
RAX	NFAT5	1
RAX	NFE2L2	1
RAX	NQO1	1
RAX	NSD1	1
RAX	PABPC1P13	1
RAX	PARK2	1
RAX	PAWR	1
RAX	PFDN4	1
RAX	PIGCP1	1
RAX	POTED	1
RAX	PPP1R12A	1
RAX	PRELID1	1
RAX	PRKRA	1
RAX	RAB24	1
RAX	RN7SL418P	1
RAX	RN7SL487P	1
RAX	RN7SL604P	1
RAX	RNA5SP493	1
RAX	RNU6-1260P	1
RAX	RNU6-286P	1
RAX	RP11-138E16.1	1
RAX	RP11-235E17.5	1
RAX	RP11-23F23.2	1
RAX	RP11-30L15.4	1
RAX	RP11-311C24.1	1
RAX	RP11-326A13.1	1
RAX	RP11-337N6.1	1
RAX	RP11-337N6.2	1
RAX	RP11-343N15.2	1
RAX	RP11-44K6.2	1
RAX	RP11-44K6.3	1
RAX	RP11-44K6.4	1
RAX	RP11-44K6.5	1
RAX	RP11-530C5.1	1
RAX	RP11-536C10.12	1
RAX	RP11-536C10.13	1
RAX	RP11-536C10.16	1
RAX	RP11-536C10.7	1
RAX	RP11-626K17.5	1
RAX	RP11-77O7.1	1
RAX	RP11-82L18.4	1
RAX	RPL5P24	1
RAX	S1PR3	1
RAX	SEC31B	1
RAX	SHC3	1
RAX	SHC4	1
RAX	SHPK	1
RAX	SNORA36C	1
RAX	snoU13	1
RAX	SNRPBP1	1
RAX	TCEA1	1
RAX	TCP11L1	1
RAX	TUBGCP4	1
RAX	U95743.1	1
RAX	WNT8B	1
RAX	Y_RNA	1
RAX	ZKSCAN2	1
RAX	ZNF562	1
RAX	ZSCAN29	1
RAX2	AAK1	1
RAX2	AC004691.5	1
RAX2	AC004862.6	1
RAX2	AC006196.1	1
RAX2	AC009948.5	1
RAX2	AC012379.1	1
RAX2	AC019080.1	1
RAX2	AC073850.6	1
RAX2	AC074286.1	1
RAX2	AC084117.3	1
RAX2	AC092431.2	1
RAX2	AC099326.1	1
RAX2	AC130709.1	1
RAX2	ADCY1	1
RAX2	AL035697.1	1
RAX2	AL592494.5	1
RAX2	ANKRD32	1
RAX2	ANXA4	1
RAX2	AP003354.1	1
RAX2	APLF	1
RAX2	AQP1	1
RAX2	ARHGAP42P5	1
RAX2	AZIN1	1
RAX2	C19orf82	1
RAX2	C4BPAP2	1
RAX2	C9orf47	1
RAX2	CD36	1
RAX2	CREG1	1
RAX2	CSTF3	1
RAX2	CTC-303L1.2	1
RAX2	CTD-2033A16.1	1
RAX2	CTD-2301A4.3	1
RAX2	CTD-2301A4.5	1
RAX2	EID1	1
RAX2	FAM188B	1
RAX2	FBXO48	1
RAX2	FREM1	1
RAX2	GNAT3	1
RAX2	HIF1AN	1
RAX2	IDO1	1
RAX2	IDO2	1
RAX2	INMT-FAM188B	1
RAX2	KB-1254G8.1	1
RAX2	KB-1507C5.2	1
RAX2	KIAA0825	1
RAX2	LDHA	1
RAX2	LDHC	1
RAX2	MAPK1	1
RAX2	MIR3159	1
RAX2	MITF	1
RAX2	MXD3	1
RAX2	NDUFB8	1
RAX2	NFAT5	1
RAX2	NFE2L2	1
RAX2	NQO1	1
RAX2	NSD1	1
RAX2	PABPC1P13	1
RAX2	PARK2	1
RAX2	PAWR	1
RAX2	PFDN4	1
RAX2	PIGCP1	1
RAX2	POTED	1
RAX2	PPP1R12A	1
RAX2	PRELID1	1
RAX2	PRKRA	1
RAX2	RAB24	1
RAX2	RN7SL418P	1
RAX2	RN7SL487P	1
RAX2	RN7SL604P	1
RAX2	RNA5SP493	1
RAX2	RNU6-1260P	1
RAX2	RNU6-286P	1
RAX2	RP11-138E16.1	1
RAX2	RP11-235E17.5	1
RAX2	RP11-23F23.2	1
RAX2	RP11-30L15.4	1
RAX2	RP11-311C24.1	1
RAX2	RP11-326A13.1	1
RAX2	RP11-337N6.1	1
RAX2	RP11-337N6.2	1
RAX2	RP11-343N15.2	1
RAX2	RP11-44K6.2	1
RAX2	RP11-44K6.3	1
RAX2	RP11-44K6.4	1
RAX2	RP11-44K6.5	1
RAX2	RP11-530C5.1	1
RAX2	RP11-536C10.12	1
RAX2	RP11-536C10.13	1
RAX2	RP11-536C10.16	1
RAX2	RP11-536C10.7	1
RAX2	RP11-626K17.5	1
