TF	Target	Weight
NOBOX	INMT-FAM188B	8
NOBOX	KB-1254G8.1	1
NOBOX	KB-1507C5.2	18
NOBOX	KIAA0825	2
NOBOX	LDHA	2
NOBOX	LDHC	1
NOBOX	MAPK1	9
NOBOX	MIR3159	1
NOBOX	MITF	31
NOBOX	MXD3	1
NOBOX	NDUFB8	4
NOBOX	NFAT5	1
NOBOX	NFE2L2	13
NOBOX	NQO1	1
NOBOX	NSD1	22
NOBOX	PABPC1P13	2
NOBOX	PARK2	201
NOBOX	PAWR	1
NOBOX	PFDN4	1
NOBOX	PIGCP1	1
NOBOX	POTED	6
NOBOX	PPP1R12A	4
NOBOX	PRELID1	1
NOBOX	PRKRA	2
NOBOX	RAB24	1
NOBOX	RN7SL418P	1
NOBOX	RN7SL487P	1
NOBOX	RN7SL604P	4
NOBOX	RNA5SP493	3
NOBOX	RNU6-1260P	7
NOBOX	RNU6-286P	6
NOBOX	RP11-138E16.1	7
NOBOX	RP11-235E17.5	1
NOBOX	RP11-23F23.2	1
NOBOX	RP11-30L15.4	3
NOBOX	RP11-311C24.1	1
NOBOX	RP11-326A13.1	1
NOBOX	RP11-337N6.1	5
NOBOX	RP11-337N6.2	5
NOBOX	RP11-343N15.2	2
NOBOX	RP11-44K6.2	3
NOBOX	RP11-44K6.3	19
NOBOX	RP11-44K6.4	5
NOBOX	RP11-44K6.5	2
NOBOX	RP11-530C5.1	18
NOBOX	RP11-536C10.12	2
NOBOX	RP11-536C10.13	2
NOBOX	RP11-536C10.16	2
NOBOX	RP11-536C10.7	2
NOBOX	RP11-626K17.5	8
NOBOX	RP11-77O7.1	2
NOBOX	RP11-82L18.4	1
NOBOX	RPL5P24	4
NOBOX	S1PR3	2
NOBOX	SEC31B	6
NOBOX	SHC3	1
NOBOX	SHC4	18
NOBOX	SHPK	1
NOBOX	SNORA36C	4
NOBOX	snoU13	5
NOBOX	SNRPBP1	4
NOBOX	TCEA1	6
NOBOX	TCP11L1	9
NOBOX	TUBGCP4	2
NOBOX	U95743.1	3
NOBOX	WNT8B	1
NOBOX	Y_RNA	4
NOBOX	ZKSCAN2	1
NOBOX	ZNF562	5
NOBOX	ZSCAN29	1
OTP	AAK1	26
OTP	AC004691.5	2
OTP	AC004862.6	7
OTP	AC006196.1	6
OTP	AC009948.5	4
OTP	AC012379.1	3
OTP	AC019080.1	1
OTP	AC073850.6	3
OTP	AC074286.1	13
OTP	AC084117.3	1
OTP	AC092431.2	3
OTP	AC099326.1	5
OTP	AC130709.1	7
OTP	ADCY1	9
OTP	AL035697.1	5
OTP	AL592494.5	2
OTP	ANKRD32	2
OTP	ANXA4	7
OTP	AP003354.1	7
OTP	APLF	32
OTP	AQP1	3
OTP	ARHGAP42P5	2
OTP	AZIN1	4
OTP	C19orf82	4
OTP	C4BPAP2	1
OTP	C9orf47	2
OTP	CD36	61
OTP	CREG1	5
OTP	CSTF3	4
OTP	CTC-303L1.2	2
OTP	CTD-2033A16.1	1
OTP	CTD-2301A4.3	2
OTP	CTD-2301A4.5	2
OTP	EID1	3
OTP	FAM188B	8
OTP	FBXO48	1
OTP	FREM1	30
OTP	GNAT3	18
OTP	HIF1AN	1
OTP	IDO1	8
OTP	IDO2	14
OTP	INMT-FAM188B	8
OTP	KB-1254G8.1	1
OTP	KB-1507C5.2	18
OTP	KIAA0825	2
OTP	LDHA	2
OTP	LDHC	1
OTP	MAPK1	9
OTP	MIR3159	1
OTP	MITF	31
OTP	MXD3	1
OTP	NDUFB8	4
OTP	NFAT5	1
OTP	NFE2L2	13
OTP	NQO1	1
OTP	NSD1	22
OTP	PABPC1P13	2
OTP	PARK2	201
OTP	PAWR	1
OTP	PFDN4	1
OTP	PIGCP1	1
OTP	POTED	6
OTP	PPP1R12A	4
OTP	PRELID1	1
OTP	PRKRA	2
OTP	RAB24	1
OTP	RN7SL418P	1
OTP	RN7SL487P	1
OTP	RN7SL604P	4
OTP	RNA5SP493	3
OTP	RNU6-1260P	7
OTP	RNU6-286P	6
OTP	RP11-138E16.1	7
OTP	RP11-235E17.5	1
OTP	RP11-23F23.2	1
OTP	RP11-30L15.4	3
OTP	RP11-311C24.1	1
OTP	RP11-326A13.1	1
OTP	RP11-337N6.1	5
OTP	RP11-337N6.2	5
OTP	RP11-343N15.2	2
OTP	RP11-44K6.2	3
OTP	RP11-44K6.3	19
OTP	RP11-44K6.4	5
OTP	RP11-44K6.5	2
OTP	RP11-530C5.1	18
OTP	RP11-536C10.12	2
OTP	RP11-536C10.13	2
OTP	RP11-536C10.16	2
OTP	RP11-536C10.7	2
OTP	RP11-626K17.5	8
OTP	RP11-77O7.1	2
OTP	RP11-82L18.4	1
OTP	RPL5P24	4
OTP	S1PR3	2
OTP	SEC31B	6
OTP	SHC3	1
OTP	SHC4	18
OTP	SHPK	1
OTP	SNORA36C	4
OTP	snoU13	5
OTP	SNRPBP1	4
OTP	TCEA1	6
OTP	TCP11L1	9
OTP	TUBGCP4	2
OTP	U95743.1	3
OTP	WNT8B	1
OTP	Y_RNA	4
OTP	ZKSCAN2	1
OTP	ZNF562	5
OTP	ZSCAN29	1
PHOX2A	AAK1	26
PHOX2A	AC004691.5	2
PHOX2A	AC004862.6	7
PHOX2A	AC006196.1	6
PHOX2A	AC009948.5	4
PHOX2A	AC012379.1	3
PHOX2A	AC019080.1	1
PHOX2A	AC073850.6	3
PHOX2A	AC074286.1	13
PHOX2A	AC084117.3	1
PHOX2A	AC092431.2	3
PHOX2A	AC099326.1	5
PHOX2A	AC130709.1	7
PHOX2A	ADCY1	9
PHOX2A	AL035697.1	5
PHOX2A	AL592494.5	2
PHOX2A	ANKRD32	2
PHOX2A	ANXA4	7
PHOX2A	AP003354.1	7
PHOX2A	APLF	32
PHOX2A	AQP1	3
PHOX2A	ARHGAP42P5	2
PHOX2A	AZIN1	4
PHOX2A	C19orf82	4
PHOX2A	C4BPAP2	1
PHOX2A	C9orf47	2
PHOX2A	CD36	61
PHOX2A	CREG1	5
PHOX2A	CSTF3	4
PHOX2A	CTC-303L1.2	2
PHOX2A	CTD-2033A16.1	1
PHOX2A	CTD-2301A4.3	2
PHOX2A	CTD-2301A4.5	2
PHOX2A	EID1	3
PHOX2A	FAM188B	8
PHOX2A	FBXO48	1
PHOX2A	FREM1	30
PHOX2A	GNAT3	18
PHOX2A	HIF1AN	1
PHOX2A	IDO1	8
PHOX2A	IDO2	14
PHOX2A	INMT-FAM188B	8
PHOX2A	KB-1254G8.1	1
PHOX2A	KB-1507C5.2	18
PHOX2A	KIAA0825	2
PHOX2A	LDHA	2
PHOX2A	LDHC	1
PHOX2A	MAPK1	9
PHOX2A	MIR3159	1
PHOX2A	MITF	31
PHOX2A	MXD3	1
PHOX2A	NDUFB8	4
PHOX2A	NFAT5	1
PHOX2A	NFE2L2	13
PHOX2A	NQO1	1
PHOX2A	NSD1	22
PHOX2A	PABPC1P13	2
PHOX2A	PARK2	201
PHOX2A	PAWR	1
PHOX2A	PFDN4	1
PHOX2A	PIGCP1	1
PHOX2A	POTED	6
PHOX2A	PPP1R12A	4
PHOX2A	PRELID1	1
PHOX2A	PRKRA	2
PHOX2A	RAB24	1
PHOX2A	RN7SL418P	1
PHOX2A	RN7SL487P	1
PHOX2A	RN7SL604P	4
PHOX2A	RNA5SP493	3
PHOX2A	RNU6-1260P	7
PHOX2A	RNU6-286P	6
PHOX2A	RP11-138E16.1	7
PHOX2A	RP11-235E17.5	1
PHOX2A	RP11-23F23.2	1
PHOX2A	RP11-30L15.4	3
PHOX2A	RP11-311C24.1	1
PHOX2A	RP11-326A13.1	1
PHOX2A	RP11-337N6.1	5
PHOX2A	RP11-337N6.2	5
PHOX2A	RP11-343N15.2	2
PHOX2A	RP11-44K6.2	3
PHOX2A	RP11-44K6.3	19
PHOX2A	RP11-44K6.4	5
PHOX2A	RP11-44K6.5	2
PHOX2A	RP11-530C5.1	18
PHOX2A	RP11-536C10.12	2
PHOX2A	RP11-536C10.13	2
PHOX2A	RP11-536C10.16	2
PHOX2A	RP11-536C10.7	2
PHOX2A	RP11-626K17.5	8
PHOX2A	RP11-77O7.1	2
PHOX2A	RP11-82L18.4	1
PHOX2A	RPL5P24	4
PHOX2A	S1PR3	2
PHOX2A	SEC31B	6
PHOX2A	SHC3	1
PHOX2A	SHC4	18
PHOX2A	SHPK	1
PHOX2A	SNORA36C	4
PHOX2A	snoU13	5
PHOX2A	SNRPBP1	4
PHOX2A	TCEA1	6
PHOX2A	TCP11L1	9
PHOX2A	TUBGCP4	2
PHOX2A	U95743.1	3
PHOX2A	WNT8B	1
PHOX2A	Y_RNA	4
PHOX2A	ZKSCAN2	1
PHOX2A	ZNF562	5
PHOX2A	ZSCAN29	1
PHOX2B	AAK1	26
PHOX2B	AC004691.5	2
PHOX2B	AC004862.6	7
PHOX2B	AC006196.1	6
PHOX2B	AC009948.5	4
PHOX2B	AC012379.1	3
PHOX2B	AC019080.1	1
PHOX2B	AC073850.6	3
PHOX2B	AC074286.1	13
PHOX2B	AC084117.3	1
PHOX2B	AC092431.2	3
PHOX2B	AC099326.1	5
PHOX2B	AC130709.1	7
PHOX2B	ADCY1	9
PHOX2B	AL035697.1	5
PHOX2B	AL592494.5	2
PHOX2B	ANKRD32	2
PHOX2B	ANXA4	7
PHOX2B	AP003354.1	7
PHOX2B	APLF	32
PHOX2B	AQP1	3
PHOX2B	ARHGAP42P5	2
PHOX2B	AZIN1	4
PHOX2B	C19orf82	4
PHOX2B	C4BPAP2	1
PHOX2B	C9orf47	2
PHOX2B	CD36	61
PHOX2B	CREG1	5
PHOX2B	CSTF3	4
PHOX2B	CTC-303L1.2	2
PHOX2B	CTD-2033A16.1	1
PHOX2B	CTD-2301A4.3	2
PHOX2B	CTD-2301A4.5	2
PHOX2B	EID1	3
PHOX2B	FAM188B	8
PHOX2B	FBXO48	1
PHOX2B	FREM1	30
PHOX2B	GNAT3	18
PHOX2B	HIF1AN	1
PHOX2B	IDO1	8
PHOX2B	IDO2	14
PHOX2B	INMT-FAM188B	8
PHOX2B	KB-1254G8.1	1
PHOX2B	KB-1507C5.2	18
PHOX2B	KIAA0825	2
PHOX2B	LDHA	2
PHOX2B	LDHC	1
PHOX2B	MAPK1	9
PHOX2B	MIR3159	1
PHOX2B	MITF	31
PHOX2B	MXD3	1
PHOX2B	NDUFB8	4
PHOX2B	NFAT5	1
PHOX2B	NFE2L2	13
PHOX2B	NQO1	1
PHOX2B	NSD1	22
PHOX2B	PABPC1P13	2
PHOX2B	PARK2	201
PHOX2B	PAWR	1
PHOX2B	PFDN4	1
PHOX2B	PIGCP1	1
PHOX2B	POTED	6
PHOX2B	PPP1R12A	4
PHOX2B	PRELID1	1
PHOX2B	PRKRA	2
PHOX2B	RAB24	1
PHOX2B	RN7SL418P	1
PHOX2B	RN7SL487P	1
PHOX2B	RN7SL604P	4
PHOX2B	RNA5SP493	3
PHOX2B	RNU6-1260P	7
PHOX2B	RNU6-286P	6
PHOX2B	RP11-138E16.1	7
PHOX2B	RP11-235E17.5	1
PHOX2B	RP11-23F23.2	1
PHOX2B	RP11-30L15.4	3
PHOX2B	RP11-311C24.1	1
PHOX2B	RP11-326A13.1	1
PHOX2B	RP11-337N6.1	5
PHOX2B	RP11-337N6.2	5
PHOX2B	RP11-343N15.2	2
PHOX2B	RP11-44K6.2	3
PHOX2B	RP11-44K6.3	19
PHOX2B	RP11-44K6.4	5
PHOX2B	RP11-44K6.5	2
PHOX2B	RP11-530C5.1	18
PHOX2B	RP11-536C10.12	2
PHOX2B	RP11-536C10.13	2
PHOX2B	RP11-536C10.16	2
PHOX2B	RP11-536C10.7	2
PHOX2B	RP11-626K17.5	8
PHOX2B	RP11-77O7.1	2
PHOX2B	RP11-82L18.4	1
PHOX2B	RPL5P24	4
PHOX2B	S1PR3	2
PHOX2B	SEC31B	6
PHOX2B	SHC3	1
PHOX2B	SHC4	18
PHOX2B	SHPK	1
PHOX2B	SNORA36C	4
PHOX2B	snoU13	5
PHOX2B	SNRPBP1	4
PHOX2B	TCEA1	6
PHOX2B	TCP11L1	9
PHOX2B	TUBGCP4	2
PHOX2B	U95743.1	3
PHOX2B	WNT8B	1
PHOX2B	Y_RNA	4
PHOX2B	ZKSCAN2	1
PHOX2B	ZNF562	5
PHOX2B	ZSCAN29	1
PROP1	AAK1	26
PROP1	AC004691.5	2
PROP1	AC004862.6	7
PROP1	AC006196.1	6
PROP1	AC009948.5	4
PROP1	AC012379.1	3
PROP1	AC019080.1	1
PROP1	AC073850.6	3
PROP1	AC074286.1	13
PROP1	AC084117.3	1
PROP1	AC092431.2	3
PROP1	AC099326.1	5
PROP1	AC130709.1	7
PROP1	ADCY1	9
PROP1	AL035697.1	5
PROP1	AL592494.5	2
PROP1	ANKRD32	2
PROP1	ANXA4	7
PROP1	AP003354.1	7
PROP1	APLF	32
PROP1	AQP1	3
PROP1	ARHGAP42P5	2
PROP1	AZIN1	4
PROP1	C19orf82	4
PROP1	C4BPAP2	1
PROP1	C9orf47	2
PROP1	CD36	61
PROP1	CREG1	5
PROP1	CSTF3	4
PROP1	CTC-303L1.2	2
PROP1	CTD-2033A16.1	1
PROP1	CTD-2301A4.3	2
PROP1	CTD-2301A4.5	2
PROP1	EID1	3
PROP1	FAM188B	8
PROP1	FBXO48	1
PROP1	FREM1	30
PROP1	GNAT3	18
PROP1	HIF1AN	1
PROP1	IDO1	8
PROP1	IDO2	14
PROP1	INMT-FAM188B	8
PROP1	KB-1254G8.1	1
PROP1	KB-1507C5.2	18
PROP1	KIAA0825	2
PROP1	LDHA	2
PROP1	LDHC	1
PROP1	MAPK1	9
PROP1	MIR3159	1
PROP1	MITF	31
PROP1	MXD3	1
PROP1	NDUFB8	4
PROP1	NFAT5	1
PROP1	NFE2L2	13
PROP1	NQO1	1
PROP1	NSD1	22
PROP1	PABPC1P13	2
PROP1	PARK2	201
PROP1	PAWR	1
PROP1	PFDN4	1
PROP1	PIGCP1	1
PROP1	POTED	6
PROP1	PPP1R12A	4
PROP1	PRELID1	1
PROP1	PRKRA	2
PROP1	RAB24	1
PROP1	RN7SL418P	1
PROP1	RN7SL487P	1
PROP1	RN7SL604P	4
PROP1	RNA5SP493	3
PROP1	RNU6-1260P	7
PROP1	RNU6-286P	6
PROP1	RP11-138E16.1	7
PROP1	RP11-235E17.5	1
PROP1	RP11-23F23.2	1
PROP1	RP11-30L15.4	3
PROP1	RP11-311C24.1	1
PROP1	RP11-326A13.1	1
PROP1	RP11-337N6.1	5
PROP1	RP11-337N6.2	5
PROP1	RP11-343N15.2	2
PROP1	RP11-44K6.2	3
PROP1	RP11-44K6.3	19
PROP1	RP11-44K6.4	5
PROP1	RP11-44K6.5	2
PROP1	RP11-530C5.1	18
PROP1	RP11-536C10.12	2
PROP1	RP11-536C10.13	2
PROP1	RP11-536C10.16	2
PROP1	RP11-536C10.7	2
PROP1	RP11-626K17.5	8
PROP1	RP11-77O7.1	2
PROP1	RP11-82L18.4	1
PROP1	RPL5P24	4
PROP1	S1PR3	2
PROP1	SEC31B	6
PROP1	SHC3	1
PROP1	SHC4	18
PROP1	SHPK	1
PROP1	SNORA36C	4
PROP1	snoU13	5
PROP1	SNRPBP1	4
PROP1	TCEA1	6
PROP1	TCP11L1	9
PROP1	TUBGCP4	2
PROP1	U95743.1	3
PROP1	WNT8B	1
PROP1	Y_RNA	4
PROP1	ZKSCAN2	1
PROP1	ZNF562	5
PROP1	ZSCAN29	1
PRRX1	AAK1	26
PRRX1	AC004691.5	2
PRRX1	AC004862.6	7
PRRX1	AC006196.1	6
PRRX1	AC009948.5	4
PRRX1	AC012379.1	3
PRRX1	AC019080.1	1
PRRX1	AC073850.6	3
PRRX1	AC074286.1	13
PRRX1	AC084117.3	1
PRRX1	AC092431.2	3
PRRX1	AC099326.1	5
PRRX1	AC130709.1	7
PRRX1	ADCY1	9
PRRX1	AL035697.1	5
PRRX1	AL592494.5	2
PRRX1	ANKRD32	2
PRRX1	ANXA4	7
PRRX1	AP003354.1	7
PRRX1	APLF	32
PRRX1	AQP1	3
PRRX1	ARHGAP42P5	2
PRRX1	AZIN1	4
PRRX1	C19orf82	4
PRRX1	C4BPAP2	1
PRRX1	C9orf47	2
PRRX1	CD36	61
PRRX1	CREG1	5
PRRX1	CSTF3	4
PRRX1	CTC-303L1.2	2
PRRX1	CTD-2033A16.1	1
PRRX1	CTD-2301A4.3	2
PRRX1	CTD-2301A4.5	2
PRRX1	EID1	3
PRRX1	FAM188B	8
PRRX1	FBXO48	1
PRRX1	FREM1	30
PRRX1	GNAT3	18
PRRX1	HIF1AN	1
PRRX1	IDO1	8
PRRX1	IDO2	14
PRRX1	INMT-FAM188B	8
PRRX1	KB-1254G8.1	1
PRRX1	KB-1507C5.2	18
PRRX1	KIAA0825	2
PRRX1	LDHA	2
PRRX1	LDHC	1
PRRX1	MAPK1	9
PRRX1	MIR3159	1
PRRX1	MITF	31
PRRX1	MXD3	1
PRRX1	NDUFB8	4
PRRX1	NFAT5	1
PRRX1	NFE2L2	13
PRRX1	NQO1	1
PRRX1	NSD1	22
PRRX1	PABPC1P13	2
PRRX1	PARK2	201
PRRX1	PAWR	1
PRRX1	PFDN4	1
PRRX1	PIGCP1	1
PRRX1	POTED	6
PRRX1	PPP1R12A	4
PRRX1	PRELID1	1
PRRX1	PRKRA	2
PRRX1	RAB24	1
PRRX1	RN7SL418P	1
PRRX1	RN7SL487P	1
PRRX1	RN7SL604P	4
PRRX1	RNA5SP493	3
PRRX1	RNU6-1260P	7
PRRX1	RNU6-286P	6
PRRX1	RP11-138E16.1	7
PRRX1	RP11-235E17.5	1
PRRX1	RP11-23F23.2	1
PRRX1	RP11-30L15.4	3
PRRX1	RP11-311C24.1	1
PRRX1	RP11-326A13.1	1
PRRX1	RP11-337N6.1	5
PRRX1	RP11-337N6.2	5
PRRX1	RP11-343N15.2	2
PRRX1	RP11-44K6.2	3
PRRX1	RP11-44K6.3	19
PRRX1	RP11-44K6.4	5
PRRX1	RP11-44K6.5	2
PRRX1	RP11-530C5.1	18
PRRX1	RP11-536C10.12	2
PRRX1	RP11-536C10.13	2
PRRX1	RP11-536C10.16	2
PRRX1	RP11-536C10.7	2
PRRX1	RP11-626K17.5	8
PRRX1	RP11-77O7.1	2
PRRX1	RP11-82L18.4	1
PRRX1	RPL5P24	4
PRRX1	S1PR3	2
PRRX1	SEC31B	6
PRRX1	SHC3	1
PRRX1	SHC4	18
PRRX1	SHPK	1
PRRX1	SNORA36C	4
PRRX1	snoU13	5
PRRX1	SNRPBP1	4
PRRX1	TCEA1	6
PRRX1	TCP11L1	9
PRRX1	TUBGCP4	2
PRRX1	U95743.1	3
PRRX1	WNT8B	1
PRRX1	Y_RNA	4
PRRX1	ZKSCAN2	1
PRRX1	ZNF562	5
PRRX1	ZSCAN29	1
PRRX2	AAK1	26
PRRX2	AC004691.5	2
PRRX2	AC004862.6	7
PRRX2	AC006196.1	6
PRRX2	AC009948.5	4
PRRX2	AC012379.1	3
PRRX2	AC019080.1	1
PRRX2	AC073850.6	3
PRRX2	AC074286.1	13
PRRX2	AC084117.3	1
PRRX2	AC092431.2	3
PRRX2	AC099326.1	5
PRRX2	AC130709.1	7
PRRX2	ADCY1	9
PRRX2	AL035697.1	5
PRRX2	AL592494.5	2
PRRX2	ANKRD32	2
PRRX2	ANXA4	7
PRRX2	AP003354.1	7
PRRX2	APLF	32
PRRX2	AQP1	3
PRRX2	ARHGAP42P5	2
PRRX2	AZIN1	4
PRRX2	C19orf82	4
PRRX2	C4BPAP2	1
PRRX2	C9orf47	2
PRRX2	CD36	61
PRRX2	CREG1	5
PRRX2	CSTF3	4
PRRX2	CTC-303L1.2	2
PRRX2	CTD-2033A16.1	1
PRRX2	CTD-2301A4.3	2
PRRX2	CTD-2301A4.5	2
PRRX2	EID1	3
PRRX2	FAM188B	8
PRRX2	FBXO48	1
PRRX2	FREM1	30
PRRX2	GNAT3	18
PRRX2	HIF1AN	1
PRRX2	IDO1	8
PRRX2	IDO2	14
PRRX2	INMT-FAM188B	8
PRRX2	KB-1254G8.1	1
PRRX2	KB-1507C5.2	18
PRRX2	KIAA0825	2
PRRX2	LDHA	2
PRRX2	LDHC	1
PRRX2	MAPK1	9
PRRX2	MIR3159	1
PRRX2	MITF	31
PRRX2	MXD3	1
PRRX2	NDUFB8	4
PRRX2	NFAT5	1
PRRX2	NFE2L2	13
PRRX2	NQO1	1
PRRX2	NSD1	22
PRRX2	PABPC1P13	2
PRRX2	PARK2	201
PRRX2	PAWR	1
PRRX2	PFDN4	1
PRRX2	PIGCP1	1
PRRX2	POTED	6
PRRX2	PPP1R12A	4
PRRX2	PRELID1	1
PRRX2	PRKRA	2
PRRX2	RAB24	1
PRRX2	RN7SL418P	1
PRRX2	RN7SL487P	1
PRRX2	RN7SL604P	4
PRRX2	RNA5SP493	3
PRRX2	RNU6-1260P	7
PRRX2	RNU6-286P	6
PRRX2	RP11-138E16.1	7
PRRX2	RP11-235E17.5	1
PRRX2	RP11-23F23.2	1
PRRX2	RP11-30L15.4	3
PRRX2	RP11-311C24.1	1
PRRX2	RP11-326A13.1	1
PRRX2	RP11-337N6.1	5
PRRX2	RP11-337N6.2	5
PRRX2	RP11-343N15.2	2
PRRX2	RP11-44K6.2	3
PRRX2	RP11-44K6.3	19
PRRX2	RP11-44K6.4	5
PRRX2	RP11-44K6.5	2
PRRX2	RP11-530C5.1	18
PRRX2	RP11-536C10.12	2
PRRX2	RP11-536C10.13	2
PRRX2	RP11-536C10.16	2
PRRX2	RP11-536C10.7	2
PRRX2	RP11-626K17.5	8
PRRX2	RP11-77O7.1	2
PRRX2	RP11-82L18.4	1
PRRX2	RPL5P24	4
PRRX2	S1PR3	2
PRRX2	SEC31B	6
PRRX2	SHC3	1
PRRX2	SHC4	18
PRRX2	SHPK	1
PRRX2	SNORA36C	4
PRRX2	snoU13	5
PRRX2	SNRPBP1	4
PRRX2	TCEA1	6
PRRX2	TCP11L1	9
PRRX2	TUBGCP4	2
PRRX2	U95743.1	3
PRRX2	WNT8B	1
PRRX2	Y_RNA	4
PRRX2	ZKSCAN2	1
PRRX2	ZNF562	5
PRRX2	ZSCAN29	1
RAX	AAK1	26
RAX	AC004691.5	2
RAX	AC004862.6	7
RAX	AC006196.1	6
RAX	AC009948.5	4
RAX	AC012379.1	3
RAX	AC019080.1	1
RAX	AC073850.6	3
RAX	AC074286.1	13
RAX	AC084117.3	1
RAX	AC092431.2	3
RAX	AC099326.1	5
RAX	AC130709.1	7
RAX	ADCY1	9
RAX	AL035697.1	5
RAX	AL592494.5	2
RAX	ANKRD32	2
RAX	ANXA4	7
RAX	AP003354.1	7
RAX	APLF	32
RAX	AQP1	3
RAX	ARHGAP42P5	2
RAX	AZIN1	4
RAX	C19orf82	4
RAX	C4BPAP2	1
RAX	C9orf47	2
RAX	CD36	61
RAX	CREG1	5
RAX	CSTF3	4
RAX	CTC-303L1.2	2
RAX	CTD-2033A16.1	1
RAX	CTD-2301A4.3	2
RAX	CTD-2301A4.5	2
RAX	EID1	3
RAX	FAM188B	8
RAX	FBXO48	1
RAX	FREM1	30
RAX	GNAT3	18
RAX	HIF1AN	1
RAX	IDO1	8
RAX	IDO2	14
RAX	INMT-FAM188B	8
RAX	KB-1254G8.1	1
RAX	KB-1507C5.2	18
RAX	KIAA0825	2
RAX	LDHA	2
RAX	LDHC	1
RAX	MAPK1	9
RAX	MIR3159	1
RAX	MITF	31
RAX	MXD3	1
RAX	NDUFB8	4
RAX	NFAT5	1
RAX	NFE2L2	13
RAX	NQO1	1
RAX	NSD1	22
RAX	PABPC1P13	2
RAX	PARK2	201
RAX	PAWR	1
RAX	PFDN4	1
RAX	PIGCP1	1
RAX	POTED	6
RAX	PPP1R12A	4
RAX	PRELID1	1
RAX	PRKRA	2
RAX	RAB24	1
RAX	RN7SL418P	1
RAX	RN7SL487P	1
RAX	RN7SL604P	4
RAX	RNA5SP493	3
RAX	RNU6-1260P	7
RAX	RNU6-286P	6
RAX	RP11-138E16.1	7
RAX	RP11-235E17.5	1
RAX	RP11-23F23.2	1
RAX	RP11-30L15.4	3
RAX	RP11-311C24.1	1
RAX	RP11-326A13.1	1
RAX	RP11-337N6.1	5
RAX	RP11-337N6.2	5
RAX	RP11-343N15.2	2
RAX	RP11-44K6.2	3
RAX	RP11-44K6.3	19
RAX	RP11-44K6.4	5
RAX	RP11-44K6.5	2
RAX	RP11-530C5.1	18
RAX	RP11-536C10.12	2
RAX	RP11-536C10.13	2
RAX	RP11-536C10.16	2
RAX	RP11-536C10.7	2
RAX	RP11-626K17.5	8
RAX	RP11-77O7.1	2
RAX	RP11-82L18.4	1
RAX	RPL5P24	4
RAX	S1PR3	2
RAX	SEC31B	6
RAX	SHC3	1
RAX	SHC4	18
RAX	SHPK	1
RAX	SNORA36C	4
RAX	snoU13	5
RAX	SNRPBP1	4
RAX	TCEA1	6
RAX	TCP11L1	9
RAX	TUBGCP4	2
RAX	U95743.1	3
RAX	WNT8B	1
RAX	Y_RNA	4
RAX	ZKSCAN2	1
RAX	ZNF562	5
RAX	ZSCAN29	1
RAX2	AAK1	26
RAX2	AC004691.5	2
RAX2	AC004862.6	7
RAX2	AC006196.1	6
RAX2	AC009948.5	4
RAX2	AC012379.1	3
RAX2	AC019080.1	1
RAX2	AC073850.6	3
RAX2	AC074286.1	13
RAX2	AC084117.3	1
RAX2	AC092431.2	3
RAX2	AC099326.1	5
RAX2	AC130709.1	7
RAX2	ADCY1	9
RAX2	AL035697.1	5
RAX2	AL592494.5	2
RAX2	ANKRD32	2
RAX2	ANXA4	7
RAX2	AP003354.1	7
RAX2	APLF	32
RAX2	AQP1	3
RAX2	ARHGAP42P5	2
RAX2	AZIN1	4
RAX2	C19orf82	4
RAX2	C4BPAP2	1
RAX2	C9orf47	2
RAX2	CD36	61
RAX2	CREG1	5
RAX2	CSTF3	4
RAX2	CTC-303L1.2	2
RAX2	CTD-2033A16.1	1
RAX2	CTD-2301A4.3	2
RAX2	CTD-2301A4.5	2
RAX2	EID1	3
RAX2	FAM188B	8
RAX2	FBXO48	1
RAX2	FREM1	30
RAX2	GNAT3	18
RAX2	HIF1AN	1
RAX2	IDO1	8
RAX2	IDO2	14
RAX2	INMT-FAM188B	8
RAX2	KB-1254G8.1	1
RAX2	KB-1507C5.2	18
RAX2	KIAA0825	2
RAX2	LDHA	2
RAX2	LDHC	1
RAX2	MAPK1	9
RAX2	MIR3159	1
RAX2	MITF	31
RAX2	MXD3	1
RAX2	NDUFB8	4
RAX2	NFAT5	1
RAX2	NFE2L2	13
RAX2	NQO1	1
RAX2	NSD1	22
RAX2	PABPC1P13	2
RAX2	PARK2	201
RAX2	PAWR	1
RAX2	PFDN4	1
RAX2	PIGCP1	1
RAX2	POTED	6
RAX2	PPP1R12A	4
RAX2	PRELID1	1
RAX2	PRKRA	2
RAX2	RAB24	1
RAX2	RN7SL418P	1
RAX2	RN7SL487P	1
RAX2	RN7SL604P	4
RAX2	RNA5SP493	3
RAX2	RNU6-1260P	7
RAX2	RNU6-286P	6
RAX2	RP11-138E16.1	7
RAX2	RP11-235E17.5	1
RAX2	RP11-23F23.2	1
RAX2	RP11-30L15.4	3
RAX2	RP11-311C24.1	1
RAX2	RP11-326A13.1	1
RAX2	RP11-337N6.1	5
RAX2	RP11-337N6.2	5
RAX2	RP11-343N15.2	2
RAX2	RP11-44K6.2	3
RAX2	RP11-44K6.3	19
RAX2	RP11-44K6.4	5
RAX2	RP11-44K6.5	2
RAX2	RP11-530C5.1	18
RAX2	RP11-536C10.12	2
RAX2	RP11-536C10.13	2
RAX2	RP11-536C10.16	2
RAX2	RP11-536C10.7	2
RAX2	RP11-626K17.5	8
RAX2	RP11-77O7.1	2
