TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Ncoa1	Arid5a	0.92061	50.41	0.406	rgb(221,139,140)	1.9898	2,2
Ncoa1	Pla1a	-0.92061	50.41	-4.1E-01	rgb(127,162,233)	1.9898	2,2
Ncoa3	Chchd7	-0.92061	50.41	-4.1E-01	rgb(129,163,232)	1.9898	2,2
Nkrf	Usp54	0.92061	50.41	0.408	rgb(221,139,140)	1.9898	2,2
Ovol2	Wipi1	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Scmh1	Apbb1ip	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Scml4	4930481A15Rik	0.92061	50.41	0.405	rgb(221,140,140)	1.9898	2,2
Setdb2	Lbh	-0.92061	50.41	-4.1E-01	rgb(129,163,232)	1.9898	2,2
Sgsm2	Dlg3	0.92061	50.41	0.407	rgb(221,139,140)	1.9898	2,2
Sgsm2	Pdpn	-0.92061	50.41	-4.1E-01	rgb(127,163,233)	1.9898	2,2
Ski	Ifitm2	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Skil	Tle1	0.92061	50.41	0.409	rgb(221,139,140)	1.9898	2,2
Terf1	Dhrs4	0.92061	50.41	0.412	rgb(222,138,139)	1.9898	2,2
Thap3	Crip1	0.92061	50.41	0.405	rgb(221,140,140)	1.9898	2,2
Trps1	Ctnnd1	0.92061	50.41	0.41	rgb(222,139,139)	1.9898	2,2
Trps1	Sirpa	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Whsc1	Arhgap33	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Zbed4	F2rl1	-0.92061	50.41	-4.1E-01	rgb(127,162,233)	1.9898	2,2
Zbtb32	Mtrf1	0.92061	50.41	0.406	rgb(221,139,140)	1.9898	2,2
Zbtb38	Myh10	0.92061	50.41	0.413	rgb(222,138,139)	1.9898	2,2
Zbtb46	Ppp3ca	0.92061	50.41	0.413	rgb(222,138,139)	1.9898	2,2
Zbtb46	Tnfsf15	0.92061	50.41	0.408	rgb(221,139,140)	1.9898	2,2
Zfp101	Ptp4a3	-0.92061	50.41	-4.1E-01	rgb(127,162,233)	1.9898	2,2
Zfp112	Arrb1	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Zfp146	Ly9	0.92061	50.41	0.413	rgb(222,138,139)	1.9898	2,2
Zfp184	Nlrc3	-0.92061	50.41	-4.1E-01	rgb(127,162,233)	1.9898	2,2
Zfp184	Pde10a	0.92061	50.41	0.405	rgb(221,140,140)	1.9898	2,2
Zfp280b	Rnf150	0.92061	50.41	0.412	rgb(222,138,139)	1.9898	2,2
Zfp287	Tmem154	0.92061	50.41	0.412	rgb(222,138,139)	1.9898	2,2
Zfp35	M6pr	0.92061	50.41	0.411	rgb(222,138,139)	1.9898	2,2
Zfp35	Mmachc	0.92061	50.41	0.406	rgb(221,139,140)	1.9898	2,2
Zfp362	Mmp7	-0.92061	50.41	-4.1E-01	rgb(129,163,232)	1.9898	2,2
Zfp365	Aen	0.92061	50.41	0.41	rgb(222,139,139)	1.9898	2,2
Zfp367	Rxra	0.92061	50.41	0.406	rgb(221,139,140)	1.9898	2,2
Zfp386	Rgs16	-0.92061	50.41	-4.1E-01	rgb(129,163,232)	1.9898	2,2
Zfp414	Smurf2	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Zfp429	Trim12a	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Zfp472	Jmjd6	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Zfp473	Arhgef40	0.92061	50.41	0.406	rgb(221,139,140)	1.9898	2,2
Zfp513	Zfp408	0.92061	50.41	0.408	rgb(221,139,140)	1.9898	2,2
Zfp516	Appl2	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Zfp516	B4galnt4	0.92061	50.41	0.413	rgb(222,138,139)	1.9898	2,2
Zfp60	Tert	0.92061	50.41	0.407	rgb(221,139,140)	1.9898	2,2
Zfp629	Atf6	0.92061	50.41	0.409	rgb(221,139,140)	1.9898	2,2
Zfp629	Zfp108	0.92061	50.41	0.413	rgb(222,138,139)	1.9898	2,2
Zfp655	Chm	0.92061	50.41	0.408	rgb(221,139,140)	1.9898	2,2
Zfp703	Zfp362	0.92061	50.41	0.411	rgb(222,138,139)	1.9898	2,2
Zfp750	Ppp1r10	0.92061	50.41	0.405	rgb(221,140,140)	1.9898	2,2
Zfp777	B4galnt4	0.92061	50.41	0.414	rgb(222,138,139)	1.9898	2,2
Zfp808	D130040H23Rik	0.92061	50.41	0.411	rgb(222,138,139)	1.9898	2,2
Zfp868	Wdr54	-0.92061	50.41	-4.1E-01	rgb(128,163,233)	1.9898	2,2
Zfp874b	Il2rb	-0.92061	50.41	-4.1E-01	rgb(129,164,232)	1.9898	2,2
Zfp91	Clybl	-0.92061	50.41	-4.1E-01	rgb(129,163,232)	1.9898	2,2
Ahrr	Treml2	0.91881	50.4	0.395	rgb(221,142,142)	1.9896	2,2
Arid2	Smurf2	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Arid3a	Ankzf1	0.91881	50.4	0.401	rgb(221,141,141)	1.9896	2,2
Arntl2	Podnl1	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Batf	Cdyl2	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	None
Batf	Igtp	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	None
Bcl11b	Vav1	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Bcl6	Ero1l	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	None
Bhlhe40	Ermn	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Cebpb	Plxna1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Cebpb	Slc9a3r1	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Cux1	Tlcd2	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Elk3	Cxcr3	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Elk3	Srgap3	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Elk4	Crebbp	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Erg	Tes	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	None
Esrra	Zswim4	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Etv5	Zswim4	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Etv6	Cnga1	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	None
Etv6	Gripap1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Etv6	Il2rb	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Fosl2	Creb3l2	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	None
Foxb1	Alcam	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Foxb1	Tex2	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Foxf2	Bsn	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Foxf2	Lgr4	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Foxf2	Vav3	-0.91881	50.4	-4.0E-01	rgb(131,164,232)	1.9896	2,2
Foxn2	Mta3	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Foxn3	Nfyb	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Foxp2	Cacna2d1	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Foxp2	Perp	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Foxp3	Il3	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Foxs1	Haao	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Gata1	Gadd45g	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Gata1	Kif26b	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Gfi1	Kcna3	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Gli3	B4galt1	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Hif1a	Dach2	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Hif3a	Fn1	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Hmga2	Lmo7	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Ikzf2	Arhgef10	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Ikzf3	Mfge8	-0.91881	50.4	-4.0E-01	rgb(131,164,232)	1.9896	2,2
Ikzf3	Pcsk1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Irf1	Prdm1	0.91881	50.4	0.405	rgb(221,140,140)	1.9896	None
Irf2	Ecm1	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Irf4	Rbm43	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Irf4	Zdhhc15	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Irf5	Cdc14a	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	None
Irf7	Pyhin1	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Irf7	Samd9l	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	None
Irf7	Trim26	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	None
Jun	Pwwp2b	0.91881	50.4	0.395	rgb(221,142,142)	1.9896	2,2
Kdm2b	Psmd8	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Kdm2b	Tapbpl	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Klf2	Spsb1	0.91881	50.4	0.395	rgb(221,141,142)	1.9896	2,2
Lhx2	Gys1	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Lhx6	Tmeff1	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Lin54	Pdcd1lg2	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Maff	Csrnp1	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Maff	Plaur	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Maff	Snord89	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Mafg	Nsmaf	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Msc	Serpinb9b	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Msc	Smpdl3b	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Myb	Nqo2	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Myc	Dcakd	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Nfkb2	Emp1	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Nfkb2	Exosc8	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Nfkb2	Idi2	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Npas2	Cish	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Nr1h2	Rab4b	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Nr3c1	Tmc6	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Nr4a2	Phlpp1	0.91881	50.4	0.405	rgb(221,140,140)	1.9896	2,2
Pbx2	Mpdu1	-0.91881	50.4	-4.0E-01	rgb(131,164,232)	1.9896	2,2
Pou2af1	M6pr	0.91881	50.4	0.405	rgb(221,140,141)	1.9896	2,2
Pou2af1	Rbms2	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Pparg	Glcci1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	None
Rbpj	Rgmb	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Rbpj	Specc1	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Relb	Cd44	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Rest	Kdelc1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	None
Rora	Lingo4	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Rorc	Il1r1	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Scrt1	Adamtsl5	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Scrt1	Dysf	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Scrt1	Unc13a	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Six5	Nckipsd	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Sox13	Ada	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Sox5	Rnh1	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Sp4	Sumf2	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Sp4	Tyms	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Sp6	Wnt3	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Srebf1	Flna	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Srebf1	Lyrm1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Tal2	Il22	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Tcf12	Fzd7	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Tead1	Gen1	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Tead1	Rragd	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Tead1	Unc13a	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Tfdp2	Cdc25b	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Thap1	Bmp2k	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Trp73	Mpv17l	0.91881	50.4	0.399	rgb(221,141,141)	1.9896	2,2
Twist1	Calcr	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Vax2	Arhgef40	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Vax2	Ccr8	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Vax2	Mab21l2	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Vax2	Myo3b	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	None
Vax2	Syne1	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Vdr	Cldn4	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Xbp1	Gemin6	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Zbtb1	Larp1b	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Zbtb33	Phf6	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Zbtb7c	Scarf2	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Zfp219	Ankrd55	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zic2	1700001L05Rik	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Adnp	Hist1h1c	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Adnp	Rraga	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Akna	C2cd3	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Ankzf1	Pnpla3	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Cxxc5	Il1a	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Dpf1	Bbs5	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Dr1	Idi1	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Dzip1	Vdr	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Hmgb1	Rasa4	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
L3mbtl3	Dcaf17	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Mbnl2	Edem1	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Mxd1	Csrnp1	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Mxd1	Fastkd2	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Ncoa1	Edaradd	-0.91881	50.4	-4.0E-01	rgb(131,164,232)	1.9896	2,2
Ncoa1	Psme1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Rlf	Sumf2	-0.91881	50.4	-4.0E-01	rgb(131,165,232)	1.9896	2,2
Scmh1	Arhgap17	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Sgsm2	Ltk	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
St18	Cd180	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Tet2	Gprin3	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Tigd2	Znrf1	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Whsc1	Dtl	0.91881	50.4	0.395	rgb(221,142,142)	1.9896	2,2
Zbtb32	Irf5	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Zeb2	Sytl3	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Zfp120	Sf3b3	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Zfp2	Ptprc	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Zfp2	Tns1	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zfp275	Eci2	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zfp280b	Irf4	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Zfp280b	Lpxn	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zfp280c	Cst3	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Zfp358	Zfp580	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Zfp365	Plk2	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Zfp367	Helb	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Zfp385a	Slc19a2	0.91881	50.4	0.396	rgb(221,141,142)	1.9896	2,2
Zfp386	S1pr1	0.91881	50.4	0.403	rgb(221,140,141)	1.9896	2,2
Zfp395	Ly9	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Zfp407	Asf1a	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zfp473	C2cd4d	0.91881	50.4	0.395	rgb(221,142,142)	1.9896	2,2
Zfp473	Crat	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Zfp473	Efna1	0.91881	50.4	0.402	rgb(221,140,141)	1.9896	2,2
Zfp473	Skap2	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Zfp473	Syt11	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Zfp513	Abcd3	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zfp516	Jakmip1	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Zfp608	Nid1	0.91881	50.4	0.397	rgb(221,141,142)	1.9896	2,2
Zfp608	Prkrir	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Zfp608	Prnp	0.91881	50.4	0.404	rgb(221,140,141)	1.9896	2,2
Zfp608	Trpv2	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Zfp629	Zkscan17	0.91881	50.4	0.401	rgb(221,140,141)	1.9896	2,2
Zfp651	Scarf2	0.91881	50.4	0.405	rgb(221,140,140)	1.9896	2,2
Zfp667	Egr3	-0.91881	50.4	-4.0E-01	rgb(129,164,232)	1.9896	2,2
Zfp667	Prph	0.91881	50.4	0.399	rgb(221,141,142)	1.9896	2,2
Zfp68	Ptprs	-0.91881	50.4	-4.0E-01	rgb(131,164,232)	1.9896	2,2
Zfp750	Ptp4a3	0.91881	50.4	0.398	rgb(221,141,142)	1.9896	2,2
Zfp790	Tbc1d14	-0.91881	50.4	-4.0E-01	rgb(130,164,232)	1.9896	2,2
Zkscan17	Eef2k	0.91881	50.4	0.4	rgb(221,141,141)	1.9896	2,2
Ahr	Fam43a	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Ahrr	Klre1	0.917	50.39	0.395	rgb(221,142,142)	1.9894	2,2
Ahrr	Sema6d	0.917	50.39	0.393	rgb(221,142,143)	1.9894	2,2
Arid3a	Bcl2l2	0.917	50.39	0.386	rgb(221,143,144)	1.9894	2,2
Ascl2	Shisa2	0.917	50.39	0.387	rgb(221,143,144)	1.9894	2,2
Bach1	Lgr4	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Batf	Gbp5	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	None
Cebpb	C3	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Cebpb	Mapkapk2	0.917	50.39	0.386	rgb(221,143,144)	1.9894	2,2
Cebpb	Whamm	0.917	50.39	0.39	rgb(221,142,143)	1.9894	2,2
Cebpg	Extl3	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	None
Cebpg	Snx19	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Cebpg	Soat2	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Creb3l2	Gnptab	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Creb3l2	Mapk3	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Creb3l2	Parp16	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Creb3l2	Plekho2	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Creb3l2	Spint1	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Cux1	Dlg3	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Ddit3	Sgms2	0.917	50.39	0.39	rgb(221,142,143)	1.9894	2,2
Elf1	Commd9	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	None
Elk3	Nt5e	0.917	50.39	0.387	rgb(221,143,144)	1.9894	2,2
Eomes	Eno3	0.917	50.39	0.393	rgb(221,142,143)	1.9894	2,2
Eomes	Phlpp1	0.917	50.39	0.389	rgb(221,143,143)	1.9894	2,2
Erg	Rad52	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Erg	Upb1	0.917	50.39	0.393	rgb(221,142,143)	1.9894	2,2
Ets1	Tbxa2r	0.917	50.39	0.39	rgb(221,142,143)	1.9894	2,2
Etv1	Ckap4	-0.917	50.39	-3.9E-01	rgb(132,166,232)	1.9894	2,2
Etv5	Ell2	0.917	50.39	0.395	rgb(221,142,142)	1.9894	2,2
Etv6	Il12rb1	0.917	50.39	0.389	rgb(221,143,144)	1.9894	2,2
Fosl2	Lrmp	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	None
Foxb1	Casr	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Foxb1	Ly6c1	0.917	50.39	0.389	rgb(221,143,144)	1.9894	2,2
Foxf2	Chn1	0.917	50.39	0.386	rgb(221,143,144)	1.9894	2,2
Foxo1	Grb7	0.917	50.39	0.387	rgb(221,143,144)	1.9894	2,2
Foxp1	Adam9	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Foxp1	Scrt1	-0.917	50.39	-3.9E-01	rgb(131,165,232)	1.9894	2,2
Foxp2	Ikzf3	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	None
Foxs1	Il18r1	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Foxs1	Sema6d	0.917	50.39	0.39	rgb(221,143,143)	1.9894	2,2
Gata3	Asap1	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Gata3	Trpm6	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Gfi1	B4galt1	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Gli3	Lpin2	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Gli3	Trim9	0.917	50.39	0.389	rgb(221,143,143)	1.9894	2,2
Gtf2ird1	Pvt1	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Hey1	Sema4g	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Hic1	Itpr1	0.917	50.39	0.386	rgb(221,143,144)	1.9894	2,2
Hif1a	Chm	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Hif3a	Vldlr	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Hlx	Sdc1	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Ikzf2	Gm4858	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Ikzf3	Cnksr3	0.917	50.39	0.387	rgb(221,143,144)	1.9894	2,2
Ikzf4	Osm	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Ikzf4	Sept9	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Irf2	Dynll2	0.917	50.39	0.391	rgb(221,142,143)	1.9894	2,2
Irf2	Tnfrsf1a	0.917	50.39	0.385	rgb(221,143,144)	1.9894	2,2
Irf4	Fas	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	None
Irf4	Gdpd5	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Irf4	Mex3b	-0.917	50.39	-3.9E-01	rgb(132,165,232)	1.9894	2,2
Irf4	Nqo2	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	None
Irf4	Sulf1	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Irf4	Tnfsf4	-0.917	50.39	-3.9E-01	rgb(133,166,232)	1.9894	2,2
Irf4	Ust	0.917	50.39	0.388	rgb(221,143,144)	1.9894	None
Irf4	Zfp36	0.917	50.39	0.393	rgb(221,142,143)	1.9894	None
Irf7	Ddx60	0.917	50.39	0.386	rgb(221,143,144)	1.9894	None
Irf8	Foxp3	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Jdp2	Asns	0.917	50.39	0.387	rgb(221,143,144)	1.9894	2,2
Kdm2b	Pgap1	0.917	50.39	0.39	rgb(221,142,143)	1.9894	2,2
Klf4	Ccl5	0.917	50.39	0.385	rgb(221,143,144)	1.9894	2,2
Klf8	Dusp3	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Lhx6	B4galnt3	0.917	50.39	0.394	rgb(221,142,143)	1.9894	2,2
Lhx6	Maged2	0.917	50.39	0.395	rgb(221,142,142)	1.9894	2,2
Lin54	Iqgap2	0.917	50.39	0.394	rgb(221,142,142)	1.9894	2,2
Mafg	Amz1	0.917	50.39	0.392	rgb(221,142,143)	1.9894	2,2
Mafg	Ankmy2	-0.917	50.39	-3.9E-01	rgb(132,166,232)	1.9894	2,2
Msc	Prss30	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
Msc	Zbtb7c	0.917	50.39	0.388	rgb(221,143,144)	1.9894	2,2
