TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Ar	Maml3	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Ar	Rexo4	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Bach1	Zfp7	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Bcl6b	Arc	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Bcl6b	Cndp2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Bcl6b	Ppfibp2	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Bcl6b	Tmem158	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Bcl6b	Tnfrsf13c	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Bcl6b	Ugt1a6a	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Bhlhe41	Zfp532	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Cebpb	Cebpg	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Cebpg	Pfkp	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Cebpg	Slc3a2	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Cebpg	Tex261	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Cebpg	Tnfrsf8	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
E2f1	Afap1	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Ebf1	Decr1	0.85691	50.47	0.475	rgb(222,126,127)	1.991	None
Ebf1	Hvcn1	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Ebf1	Ric8	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Ebf1	Siah3	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Ebf1	Tpbg	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Egr1	Isg20	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Egr1	Zfp36l1	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Egr2	Akap12	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Egr2	Asnsd1	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Egr2	Ergic1	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Egr2	Prkar1b	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Egr2	Ptrf	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Egr3	Atp2b4	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Egr3	Atrnl1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Egr3	Chmp4b	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Egr3	Olfm2	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Egr3	Ptprf	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Egr3	Ust	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Elf1	Kdm2b	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Elf1	Rnf125	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Eomes	Abcb1a	0.85691	50.47	0.467	rgb(222,128,129)	1.991	2,2
Esr1	Gen1	0.85691	50.47	0.475	rgb(222,126,127)	1.991	None
Esrra	Gcnt1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Esrra	Sugt1	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Ets1	Agpat3	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Ets1	Il18r1	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Ets1	Kcna3	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Ets1	Plcg1	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Ets1	Tbxa2r	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Ets2	Arrb1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Ets2	Jak3	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Etv4	Dmrta2	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Etv4	Snx10	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Etv5	Smurf2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Fli1	1110007C09Rik	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Fli1	Emb	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Fos	Ifi27l2a	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Fos	Nfyb	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Fos	Rrad	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Fos	Spire1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Fosb	Anxa3	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Fosb	Cav1	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Fosl1	Rnf217	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	2,2
Fosl2	Eea1	0.85691	50.47	0.474	rgb(222,127,127)	1.991	None
Fosl2	Gbp2	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Fosl2	Itgb3	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Fosl2	Ptprf	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Fosl2	Tcf12	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Foxa1	Bspry	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Foxo1	Ctla2b	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Foxo1	Dnaja4	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Foxo1	Iqgap2	0.85691	50.47	0.468	rgb(222,128,128)	1.991	None
Foxo1	Stambp	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Foxo3	Ccng1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	2,2
Foxp1	5430421N21Rik	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Foxp1	Ccl5	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Foxp1	Dapl1	0.85691	50.47	0.474	rgb(222,127,127)	1.991	None
Foxp1	Itpr1	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Foxp1	Mapk11	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Gabpa	Fut4	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Gata1	Ets1	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Gata3	Ncf1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Gata3	Uqcrq	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Gfi1	Fam129a	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Gfi1	H2-Eb2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Gfi1	Sh2b2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Gli1	Mllt6	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Glis3	Egr3	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Hbp1	Bcl2l1	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Hbp1	Pik3r3	0.85691	50.47	0.474	rgb(222,127,127)	1.991	None
Hes1	Bpnt1	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Hes1	Coro7	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Hes1	Grina	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Hic1	Gfi1	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Hic1	Phlda3	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Hlx	Spp1	0.85691	50.47	0.469	rgb(222,127,128)	1.991	2,2
Hmga2	Lmo7	0.85691	50.47	0.469	rgb(222,127,128)	1.991	2,2
Hmx2	Prss50	0.85691	50.47	0.474	rgb(222,126,127)	1.991	2,2
Ikzf2	Hvcn1	0.85691	50.47	0.473	rgb(222,127,128)	1.991	2,2
Ikzf2	Nefm	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Irf1	Gbp10	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Irf1	Il12rb1	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Irf2	Cdkn1b	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Irf2	Col23a1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Irf4	Cap2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Irf4	Ccl4	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Irf4	Mapk6	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Irf4	Nr1d1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Irf4	Rasa4	0.85691	50.47	0.475	rgb(222,126,127)	1.991	None
Irf4	Spry2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Irf4	Zfp36	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Irf7	Oas1c	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Irf8	Sepw1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Jun	Opn3	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Jun	Stk4	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Klf4	Agpat9	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Klf4	Apobec2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Klf4	Asph	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Klf4	Otx1	0.85691	50.47	0.474	rgb(222,127,127)	1.991	None
Klf4	Syt7	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Klf7	Chd7	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Klf7	Mfge8	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Lef1	5330426P16Rik	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Lef1	Pycr1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Lef1	Sorcs2	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Mafg	Arhgap22	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Mafg	Rnf135	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Mxd1	Kdm2b	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Mxd1	Treml2	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Myb	Fam53b	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Myb	Serpinb1a	0.85691	50.47	0.466	rgb(222,128,129)	1.991	2,2
Myb	Znrf1	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Myc	Lgals3	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Mycn	Lrp4	0.85691	50.47	0.469	rgb(222,128,128)	1.991	None
Nfil3	Zbtb4	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Nfkb1	Fam168b	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Nfkb1	Kctd1	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Nfkb1	Tbc1d4	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Nfkb1	Wisp1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Nfkb2	Zbtb10	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Nr1h2	9430020K01Rik	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Nr2f6	Emb	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Nr3c1	Mpp2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Otx1	Gnaq	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Patz1	Gimap8	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Plagl1	Fut4	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Pou2af1	Stat4	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Pou6f1	Mapkbp1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Prdm1	Lingo3	0.85691	50.47	0.474	rgb(222,126,127)	1.991	2,2
Prdm1	Surf4	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Prdm1	Zpbp2	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Prrx1	Cxcl1	0.85691	50.47	0.473	rgb(222,127,128)	1.991	2,2
Prrx1	Sulf1	0.85691	50.47	0.467	rgb(222,128,129)	1.991	2,2
Rara	Cul9	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Rara	Map3k14	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Rara	Trmt11	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Rarg	Calhm2	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Rel	Slc38a1	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Rest	Cpox	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Rest	Fth1	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Rest	Ica1l	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Rest	Rfx7	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Rest	Zfp646	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Rfx3	Gen1	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Rreb1	Enah	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Runx1	Slc43a2	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Rxra	Ankra2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Rxra	Mx1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Rxra	Pde4a	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Rxrb	Ets2	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Smad3	Dlg3	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Smad3	Lgr5	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Smad3	Lhpp	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Smad3	Penk	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Smad3	Zswim4	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Smad4	Zfp239	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Sox13	Nudt12	0.85691	50.47	0.474	rgb(222,126,127)	1.991	2,2
Sox5	Adipor2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Sox5	Gbp4	0.85691	50.47	0.468	rgb(222,128,128)	1.991	None
Sp2	Slc7a1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Sp3	Id2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Sp3	Kbtbd11	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Sp3	Pgm2	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Sp4	Cyp2d22	0.85691	50.47	0.474	rgb(222,126,127)	1.991	None
Sp4	Igsf9b	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Sp4	Lypd6b	0.85691	50.47	0.469	rgb(222,127,128)	1.991	None
Sp4	Sh2b2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Sp4	Smek2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Spib	Sorl1	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Srebf2	Cmtm7	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Srf	Txndc17	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Stat3	B3gnt3	0.85691	50.47	0.468	rgb(222,128,129)	1.991	None
Stat4	Mllt6	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Tal2	Il22	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	2,2
Tcf12	Eif4ebp1	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Tcf12	Fau	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Tcf12	Gatsl3	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Tcf12	Ncoa1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Tcf12	Plekha1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Tcf3	Phldb1	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Tcf3	Ptprs	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Tcf4	Cnn2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	None
Tcf4	Lsp1	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Tcf4	Ston2	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Tead1	Fut7	0.85691	50.47	0.474	rgb(222,126,127)	1.991	2,2
Tead1	Pard3	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Tead1	Stc1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Trp53	Ddx51	0.85691	50.47	0.467	rgb(222,128,129)	1.991	None
Vax2	Cpne6	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Vdr	Cul9	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Xbp1	Coro7	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Zbed6	Dock9	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Zbed6	Rfwd3	0.85691	50.47	0.465	rgb(222,128,129)	1.991	None
Zbed6	Vapb	-0.85691	50.47	-4.7E-01	rgb(114,155,235)	1.991	None
Zbtb3	Cox4i2	0.85691	50.47	0.474	rgb(222,127,127)	1.991	2,2
Zbtb7a	Cdc42ep3	0.85691	50.47	0.471	rgb(222,127,128)	1.991	None
Zbtb7a	Csnk1e	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Zbtb7b	Sh3bp1	0.85691	50.47	0.472	rgb(222,127,128)	1.991	None
Zfp148	Ctnna1	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Zfp148	Dhrs4	-0.85691	50.47	-4.7E-01	rgb(116,156,235)	1.991	None
Zfp148	Tyms	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	None
Zfp281	0610007P14Rik	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Zfp281	Qprt	0.85691	50.47	0.47	rgb(222,127,128)	1.991	None
Zfx	Aldh4a1	0.85691	50.47	0.466	rgb(222,128,129)	1.991	None
Zfx	Syce2	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	None
Zic2	B430306N03Rik	0.85691	50.47	0.475	rgb(222,126,127)	1.991	None
Zic2	Matk	0.85691	50.47	0.473	rgb(222,127,128)	1.991	None
Ascl4	A930007I19Rik	0.85691	50.47	0.473	rgb(222,127,128)	1.991	2,2
Atmin	5830416P10Rik	0.85691	50.47	0.467	rgb(222,128,129)	1.991	2,2
Cenpt	Pde4d	0.85691	50.47	0.474	rgb(222,126,127)	1.991	2,2
Creb3l2	Tigit	0.85691	50.47	0.469	rgb(222,127,128)	1.991	2,2
Foxs1	Selp	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	2,2
Prdm8	Synpo2	0.85691	50.47	0.468	rgb(222,128,128)	1.991	2,2
Sgsm2	Cxcl10	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	2,2
Six5	Tex15	0.85691	50.47	0.471	rgb(222,127,128)	1.991	2,2
Zbtb32	2210013O21Rik	0.85691	50.47	0.475	rgb(222,126,127)	1.991	2,2
Zbtb32	P4ha2	0.85691	50.47	0.469	rgb(222,127,128)	1.991	2,2
Zbtb7c	Olfr536	0.85691	50.47	0.465	rgb(222,128,129)	1.991	2,2
Zeb2	Sfrp2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Zeb2	Stx1a	-0.85691	50.47	-4.7E-01	rgb(114,154,235)	1.991	2,2
Zfp273	Cecr2	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Zfp35	Snhg6	0.85691	50.47	0.466	rgb(222,128,129)	1.991	2,2
Zfp35	Zscan21	0.85691	50.47	0.467	rgb(222,128,129)	1.991	2,2
Zfp358	Mmp11	0.85691	50.47	0.467	rgb(222,128,129)	1.991	2,2
Zfp365	Ccng1	0.85691	50.47	0.473	rgb(222,127,128)	1.991	2,2
Zfp385a	Glipr1	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Zfp429	Acnat1	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	2,2
Zfp473	D830046C22Rik	0.85691	50.47	0.472	rgb(222,127,128)	1.991	2,2
Zfp629	Zkscan17	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Zfp750	Sulf2	0.85691	50.47	0.469	rgb(222,127,128)	1.991	2,2
Zfp787	Riok3	-0.85691	50.47	-4.7E-01	rgb(115,155,235)	1.991	2,2
Zfp787	Wwp1	-0.85691	50.47	-4.7E-01	rgb(116,155,235)	1.991	2,2
Zfp960	Ntn4	0.85691	50.47	0.468	rgb(222,128,129)	1.991	2,2
Ahrr	Mxd3	0.85351	50.46	0.459	rgb(222,129,130)	1.9908	None
Ar	Acy1	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Ar	Dapl1	0.85351	50.46	0.457	rgb(222,130,131)	1.9908	None
Ar	Mc2r	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Arid3a	4632428N05Rik	-0.85351	50.46	-4.6E-01	rgb(117,156,234)	1.9908	None
Arid3a	Acsl4	0.85351	50.46	0.457	rgb(222,130,131)	1.9908	None
Arid3a	Taf7	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Ascl2	Sema4g	0.85351	50.46	0.465	rgb(222,128,129)	1.9908	None
Atf3	Pgs1	0.85351	50.46	0.459	rgb(222,129,130)	1.9908	None
Atf5	Cenpw	0.85351	50.46	0.463	rgb(222,129,129)	1.9908	None
Atf5	Minpp1	-0.85351	50.46	-4.6E-01	rgb(117,156,235)	1.9908	2,2
Bach1	Fgd4	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Bcl6b	Ece1	0.85351	50.46	0.463	rgb(222,129,130)	1.9908	None
Bcl6b	Eci1	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Bcl6b	Rab34	0.85351	50.46	0.458	rgb(222,129,130)	1.9908	None
Bcl6b	Ripk1	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Bcl6b	S1pr1	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Bhlhe40	Atp2b4	0.85351	50.46	0.457	rgb(222,130,131)	1.9908	None
Bhlhe40	Tmbim1	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Bhlhe40	Trip10	0.85351	50.46	0.463	rgb(222,129,129)	1.9908	None
Bhlhe40	Zfp820	0.85351	50.46	0.462	rgb(222,129,130)	1.9908	None
Cebpb	Antxr2	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Cebpb	Emb	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Cebpb	Tmem200b	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Cebpg	Stard5	0.85351	50.46	0.458	rgb(222,129,130)	1.9908	None
Cebpg	Syf2	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Cebpg	Tsc22d3	0.85351	50.46	0.465	rgb(222,128,129)	1.9908	2,2
Creb1	Fam46c	-0.85351	50.46	-4.6E-01	rgb(117,156,235)	1.9908	None
Creb1	Slc7a1	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Crem	Ifnar1	0.85351	50.46	0.462	rgb(222,129,130)	1.9908	None
Crem	St7	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Ddit3	Slc19a2	-0.85351	50.46	-4.6E-01	rgb(117,156,235)	1.9908	None
E2f1	Taf7	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Ebf1	Atp1a1	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Ebf1	Lrba	0.85351	50.46	0.458	rgb(222,130,130)	1.9908	None
Ebf1	Rgs14	0.85351	50.46	0.462	rgb(222,129,130)	1.9908	None
Ebf1	Scn5a	-0.85351	50.46	-4.6E-01	rgb(117,156,234)	1.9908	None
Egr1	Bcl2a1d	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Egr1	Kdm6b	0.85351	50.46	0.464	rgb(222,128,129)	1.9908	None
Egr1	Prkch	-0.85351	50.46	-4.6E-01	rgb(117,156,235)	1.9908	None
Egr2	Cltb	0.85351	50.46	0.464	rgb(222,128,129)	1.9908	None
Egr2	Ddx11	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Egr2	Sell	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Egr2	Ski	0.85351	50.46	0.458	rgb(222,129,130)	1.9908	None
Egr3	Tnip2	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Egr3	Vamp2	0.85351	50.46	0.457	rgb(222,130,131)	1.9908	None
Egr4	9430020K01Rik	0.85351	50.46	0.456	rgb(222,130,131)	1.9908	None
Egr4	Nefh	0.85351	50.46	0.463	rgb(222,129,130)	1.9908	None
Elk4	Acin1	0.85351	50.46	0.459	rgb(222,129,130)	1.9908	None
Eomes	Inpp1	0.85351	50.46	0.464	rgb(222,128,129)	1.9908	None
Epas1	Spire1	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	2,2
Erf	Ccdc107	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Erg	Egr4	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Ets1	Emp1	0.85351	50.46	0.465	rgb(222,128,129)	1.9908	None
Ets1	Entpd1	0.85351	50.46	0.46	rgb(222,129,130)	1.9908	None
Ets1	Slc7a1	-0.85351	50.46	-4.6E-01	rgb(118,157,234)	1.9908	None
Ets1	Socs2	0.85351	50.46	0.455	rgb(222,130,131)	1.9908	None
Ets2	Foxp1	0.85351	50.46	0.458	rgb(222,130,130)	1.9908	None
Etv4	Zfp239	0.85351	50.46	0.464	rgb(222,128,129)	1.9908	None
Etv6	Jak3	0.85351	50.46	0.461	rgb(222,129,130)	1.9908	None
Fli1	4930506M07Rik	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
Fli1	Ipmk	0.85351	50.46	0.46	rgb(222,129,130)	1.9908	None
Fli1	Lair1	0.85351	50.46	0.465	rgb(222,128,129)	1.9908	None
Fli1	Mpdu1	0.85351	50.46	0.463	rgb(222,128,129)	1.9908	None
Fosb	Gbp5	-0.85351	50.46	-4.6E-01	rgb(117,156,234)	1.9908	None
Fosb	Zbtb4	0.85351	50.46	0.457	rgb(222,130,131)	1.9908	None
Fosl2	Fgr	-0.85351	50.46	-4.6E-01	rgb(116,156,235)	1.9908	None
