TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Sp9	Fbxo27	0.53804	45.41	0.407	rgb(221,139,140)	1.8903	2,2
Zfp146	Mpv17l	-0.53804	45.41	-4.1E-01	rgb(127,163,233)	1.8903	2,2
Zfp28	Ccl3	-0.53804	45.41	-4.1E-01	rgb(127,163,233)	1.8903	2,2
Zfp442	Nbea	-0.53804	45.41	-4.1E-01	rgb(129,163,232)	1.8903	2,2
Zfp692	Sh2b1	0.53804	45.41	0.413	rgb(222,138,139)	1.8903	2,2
Zfp719	Fbxo10	-0.53804	45.41	-4.1E-01	rgb(128,163,233)	1.8903	2,2
Zfp750	Fam20c	0.53804	45.41	0.414	rgb(222,138,139)	1.8903	2,2
Zmat1	Dffb	-0.53804	45.41	-4.1E-01	rgb(128,163,233)	1.8903	2,2
Zufsp	Sept9	-0.53804	45.41	-4.1E-01	rgb(128,163,233)	1.8903	2,2
Atf5	Acsl4	0.53714	45.4	0.398	rgb(221,141,142)	1.8901	2,2
Egr3	Tspan17	-0.53714	45.4	-4.0E-01	rgb(130,164,232)	1.8901	None
Fos	Slc25a45	0.53714	45.4	0.402	rgb(221,140,141)	1.8901	None
Fosl1	Rel	-0.53714	45.4	-4.0E-01	rgb(131,165,232)	1.8901	2,2
Hhex	Zfp445	0.53714	45.4	0.403	rgb(221,140,141)	1.8901	2,2
Ikzf5	Fut8	0.53714	45.4	0.404	rgb(221,140,141)	1.8901	2,2
Jun	Wdr65	0.53714	45.4	0.396	rgb(221,141,142)	1.8901	2,2
Klf5	Adipor2	0.53714	45.4	0.399	rgb(221,141,142)	1.8901	None
Nr2f1	Krt222	0.53714	45.4	0.401	rgb(221,140,141)	1.8901	2,2
Prdm1	Ttc25	0.53714	45.4	0.401	rgb(221,140,141)	1.8901	None
Sp2	Myo10	-0.53714	45.4	-4.0E-01	rgb(129,164,232)	1.8901	None
Tbx21	Flna	0.53714	45.4	0.401	rgb(221,140,141)	1.8901	2,2
Dach2	Lmo2	0.53714	45.4	0.401	rgb(221,140,141)	1.8901	2,2
Dr1	B430319G15Rik	-0.53714	45.4	-4.0E-01	rgb(131,164,232)	1.8901	2,2
Dzip1	Rassf3	0.53714	45.4	0.396	rgb(221,141,142)	1.8901	2,2
Gm14295	Gm14057	0.53714	45.4	0.396	rgb(221,141,142)	1.8901	2,2
Zbtb20	Ldlrap1	0.53714	45.4	0.402	rgb(221,140,141)	1.8901	2,2
Zfp960	Slc5a9	0.53714	45.4	0.399	rgb(221,141,142)	1.8901	2,2
Zhx2	Myo3b	-0.53714	45.4	-4.0E-01	rgb(130,164,232)	1.8901	2,2
Klf10	Nek6	0.53714	45.4	0.5	rgb(222,122,123)	1.8901	2,2
Klf11	Nek6	0.53714	45.4	0.5	rgb(222,122,123)	1.8901	2,2
Ahr	Dpm3	0.53623	45.39	0.39	rgb(221,142,143)	1.8899	2,2
Atf3	Nudt12	-0.53623	45.39	-3.9E-01	rgb(133,166,232)	1.8899	2,2
Batf3	A930003A15Rik	0.53623	45.39	0.394	rgb(221,142,143)	1.8899	2,2
Crem	Tapbp	-0.53623	45.39	-3.9E-01	rgb(132,166,232)	1.8899	2,2
E2f4	Zbtb4	-0.53623	45.39	-3.9E-01	rgb(131,165,232)	1.8899	None
Heyl	Taf7	-0.53623	45.39	-3.9E-01	rgb(132,165,232)	1.8899	2,2
Ikzf4	Aqp9	-0.53623	45.39	-3.9E-01	rgb(132,165,232)	1.8899	2,2
Jdp2	Ltb4r1	-0.53623	45.39	-3.9E-01	rgb(131,165,232)	1.8899	2,2
Six4	Prf1	-0.53623	45.39	-3.9E-01	rgb(133,166,232)	1.8899	2,2
Snai3	Hdac4	0.53623	45.39	0.39	rgb(221,143,143)	1.8899	2,2
Sox12	Pyhin1	0.53623	45.39	0.392	rgb(221,142,143)	1.8899	None
Sp100	Pde4d	0.53623	45.39	0.394	rgb(221,142,143)	1.8899	2,2
Trp73	Grpr	-0.53623	45.39	-3.9E-01	rgb(133,166,232)	1.8899	2,2
Fbxl19	Dnmt3b	0.53623	45.39	0.39	rgb(221,143,143)	1.8899	2,2
Kdm5b	Gli3	-0.53623	45.39	-3.9E-01	rgb(133,166,232)	1.8899	2,2
Klf11	Sipa1l2	0.53623	45.39	0.391	rgb(221,142,143)	1.8899	2,2
L3mbtl3	Sh3pxd2b	-0.53623	45.39	-3.9E-01	rgb(132,165,232)	1.8899	2,2
Rlf	Rgs11	0.53623	45.39	0.389	rgb(221,143,144)	1.8899	2,2
Tet2	Gab1	0.53623	45.39	0.392	rgb(221,142,143)	1.8899	2,2
Zbtb5	Fcgr3	0.53623	45.39	0.386	rgb(221,143,144)	1.8899	2,2
Zfp266	Zmat3	0.53623	45.39	0.394	rgb(221,142,143)	1.8899	2,2
Zfp429	Mtmr7	0.53623	45.39	0.394	rgb(221,142,143)	1.8899	2,2
Zfp709	Gjd3	-0.53623	45.39	-3.9E-01	rgb(132,166,232)	1.8899	2,2
Arid3b	Aacs	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Bach1	Tnnc2	0.53532	45.38	0.376	rgb(221,145,146)	1.8897	2,2
Crem	Dnajc16	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Foxa1	Nes	-0.53532	45.38	-3.8E-01	rgb(134,167,231)	1.8897	2,2
Hesx1	Impdh1	0.53532	45.38	0.382	rgb(221,144,145)	1.8897	None
Hmga2	Nrp2	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Klf5	Acss1	0.53532	45.38	0.382	rgb(221,144,145)	1.8897	None
Nfia	Sntb1	0.53532	45.38	0.382	rgb(221,144,145)	1.8897	2,2
Rbpj	Mtss1l	0.53532	45.38	0.376	rgb(221,145,146)	1.8897	2,2
Rora	Nkd2	-0.53532	45.38	-3.8E-01	rgb(134,166,232)	1.8897	2,2
Rxra	Kcnc2	0.53532	45.38	0.381	rgb(221,144,145)	1.8897	2,2
Six4	Osgepl1	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Stat5b	Srgap3	-0.53532	45.38	-3.8E-01	rgb(134,167,232)	1.8897	2,2
Stat5b	Sytl2	-0.53532	45.38	-3.8E-01	rgb(134,166,232)	1.8897	2,2
Tef	Zfp146	-0.53532	45.38	-3.8E-01	rgb(134,167,231)	1.8897	2,2
Zic2	Zfp346	0.53532	45.38	0.383	rgb(221,144,145)	1.8897	None
Aebp1	Acot6	0.53532	45.38	0.377	rgb(221,145,146)	1.8897	2,2
Akna	Nkx3-1	-0.53532	45.38	-3.8E-01	rgb(134,166,232)	1.8897	2,2
Cxxc5	Drd3	0.53532	45.38	0.376	rgb(221,145,146)	1.8897	2,2
Fbxl19	Mt1	-0.53532	45.38	-3.8E-01	rgb(134,166,232)	1.8897	2,2
Hmgb1	Igfbp2	-0.53532	45.38	-3.8E-01	rgb(134,167,232)	1.8897	2,2
L3mbtl3	Gsta4	0.53532	45.38	0.38	rgb(221,144,145)	1.8897	2,2
Nacc2	Ift57	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Prdm8	Slc39a10	-0.53532	45.38	-3.8E-01	rgb(134,167,231)	1.8897	2,2
Prox2	Sfxn5	0.53532	45.38	0.376	rgb(221,145,146)	1.8897	2,2
Thap3	Ddx51	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Zfp358	Gpr56	0.53532	45.38	0.379	rgb(221,145,145)	1.8897	2,2
Zfp462	P2ry2	0.53532	45.38	0.383	rgb(221,144,145)	1.8897	2,2
Zfp52	Hlcs	-0.53532	45.38	-3.8E-01	rgb(135,167,231)	1.8897	2,2
Zfp52	Tmcc3	-0.53532	45.38	-3.8E-01	rgb(134,166,232)	1.8897	2,2
Zfp608	Osgin1	0.53532	45.38	0.378	rgb(221,145,146)	1.8897	2,2
Zfp90	Plxna1	-0.53532	45.38	-3.8E-01	rgb(134,167,231)	1.8897	2,2
Arid3a	Trib1	-0.53442	45.37	-3.7E-01	rgb(137,168,231)	1.8895	2,2
Arntl2	Mab21l3	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Arntl2	Osbpl2	0.53442	45.37	0.367	rgb(221,147,148)	1.8895	2,2
Clock	Insig1	0.53442	45.37	0.371	rgb(221,146,147)	1.8895	2,2
Creb3l1	Cltb	-0.53442	45.37	-3.7E-01	rgb(138,169,231)	1.8895	2,2
Eomes	Wisp1	0.53442	45.37	0.372	rgb(221,146,147)	1.8895	None
Foxn2	Lgals3bp	-0.53442	45.37	-3.7E-01	rgb(137,168,231)	1.8895	2,2
Gabpa	Smox	-0.53442	45.37	-3.7E-01	rgb(137,168,231)	1.8895	None
Ikzf5	Itpka	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Mafg	Ormdl1	0.53442	45.37	0.369	rgb(221,146,147)	1.8895	2,2
Mitf	Smagp	0.53442	45.37	0.371	rgb(221,146,147)	1.8895	2,2
Nkx1-2	Atcay	0.53442	45.37	0.366	rgb(221,147,148)	1.8895	2,2
Prox1	Il7r	0.53442	45.37	0.368	rgb(221,147,147)	1.8895	2,2
Rreb1	Gdi1	0.53442	45.37	0.366	rgb(221,147,148)	1.8895	2,2
Runx1	Abcb9	0.53442	45.37	0.369	rgb(221,147,147)	1.8895	None
Sox6	Rasgrf2	0.53442	45.37	0.372	rgb(221,146,147)	1.8895	None
Stat1	Cldnd2	0.53442	45.37	0.365	rgb(221,147,148)	1.8895	2,2
Stat3	March3	0.53442	45.37	0.371	rgb(221,146,147)	1.8895	None
Thra	Clec2i	-0.53442	45.37	-3.7E-01	rgb(137,169,231)	1.8895	2,2
Xbp1	Mdga2	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Cebpz	Dhx33	0.53442	45.37	0.373	rgb(221,146,146)	1.8895	2,2
Tal2	Gfi1	-0.53442	45.37	-3.7E-01	rgb(137,168,231)	1.8895	2,2
Zfp277	Serpine1	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Zfp420	Ddx43	0.53442	45.37	0.368	rgb(221,147,147)	1.8895	2,2
Zfp629	Dnmt3b	0.53442	45.37	0.374	rgb(221,146,146)	1.8895	2,2
Zfp704	Hvcn1	-0.53442	45.37	-3.7E-01	rgb(137,168,231)	1.8895	2,2
Zfp707	Ss18	0.53442	45.37	0.373	rgb(221,146,147)	1.8895	2,2
Zfp81	Zcchc3	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Zfp945	Ncs1	-0.53442	45.37	-3.7E-01	rgb(136,168,231)	1.8895	2,2
Hmga1	Emilin1	0.53442	45.37	0.5	rgb(222,122,123)	1.8895	2,2
Arntl2	Sbno2	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Atf3	Pde7a	0.53351	45.36	0.355	rgb(221,149,150)	1.8893	None
Cebpg	Kcnmb1	-0.53351	45.36	-3.6E-01	rgb(140,170,231)	1.8893	2,2
Ets1	Mbp	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Etv6	Lzts2	-0.53351	45.36	-3.6E-01	rgb(139,169,231)	1.8893	None
Fosl1	Ptger4	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	None
Jund	Myo1e	0.53351	45.36	0.363	rgb(221,148,148)	1.8893	2,2
Mybl1	Plxnd1	0.53351	45.36	0.355	rgb(221,149,150)	1.8893	2,2
Nfe2	Il12a	0.53351	45.36	0.359	rgb(221,148,149)	1.8893	2,2
Nfe2l2	Galnt12	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	2,2
Nfia	Lhx5	0.53351	45.36	0.363	rgb(221,148,148)	1.8893	2,2
Nfic	Etnk2	0.53351	45.36	0.358	rgb(221,149,149)	1.8893	2,2
Nfil3	Rnf19b	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Nr2f6	Mageh1	0.53351	45.36	0.357	rgb(221,149,149)	1.8893	2,2
Nr4a1	Bid	0.53351	45.36	0.365	rgb(221,147,148)	1.8893	2,2
Nr4a1	P4ha2	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	2,2
Nr4a1	Prex1	-0.53351	45.36	-3.6E-01	rgb(140,170,231)	1.8893	2,2
Plagl2	Maoa	0.53351	45.36	0.357	rgb(221,149,150)	1.8893	2,2
Rara	Zfp12	0.53351	45.36	0.356	rgb(221,149,150)	1.8893	2,2
Rel	Cnga1	-0.53351	45.36	-3.6E-01	rgb(140,170,231)	1.8893	2,2
Six4	Ptgfrn	0.53351	45.36	0.363	rgb(221,148,148)	1.8893	2,2
Tcf7l1	Myo1a	0.53351	45.36	0.355	rgb(221,149,150)	1.8893	2,2
Tet1	6530402F18Rik	0.53351	45.36	0.357	rgb(221,149,150)	1.8893	2,2
Thrb	Sytl1	0.53351	45.36	0.361	rgb(221,148,149)	1.8893	2,2
Twist1	Mmp7	0.53351	45.36	0.355	rgb(221,149,150)	1.8893	2,2
Usf2	Fam129a	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Akna	Cetn4	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	2,2
Atmin	Rab39b	0.53351	45.36	0.357	rgb(221,149,150)	1.8893	2,2
Cenpt	Lpin2	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Jazf1	Sohlh1	0.53351	45.36	0.364	rgb(221,148,148)	1.8893	2,2
L3mbtl3	Ntng2	0.53351	45.36	0.364	rgb(221,148,148)	1.8893	2,2
Mxd1	Fam19a3	0.53351	45.36	0.357	rgb(221,149,150)	1.8893	2,2
Ncoa2	Zfp668	0.53351	45.36	0.361	rgb(221,148,149)	1.8893	2,2
Ovol2	Ddc	0.53351	45.36	0.36	rgb(221,148,149)	1.8893	2,2
Tal2	Lpp	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	2,2
Tbx6	Klf7	0.53351	45.36	0.364	rgb(221,147,148)	1.8893	2,2
Tsc22d1	D130040H23Rik	0.53351	45.36	0.364	rgb(221,147,148)	1.8893	2,2
Zfp28	Kcnip2	0.53351	45.36	0.365	rgb(221,147,148)	1.8893	2,2
Zfp317	Mex3d	-0.53351	45.36	-3.6E-01	rgb(138,169,231)	1.8893	2,2
Zfp526	Efnb2	-0.53351	45.36	-3.6E-01	rgb(139,169,231)	1.8893	2,2
Zfp57	Slc22a3	0.53351	45.36	0.362	rgb(221,148,149)	1.8893	2,2
Zfp64	Cdkl3	-0.53351	45.36	-3.6E-01	rgb(139,170,231)	1.8893	2,2
Zfp775	Vav2	0.53351	45.36	0.36	rgb(221,148,149)	1.8893	2,2
Zfp874a	Nrp2	-0.53351	45.36	-3.6E-01	rgb(139,169,231)	1.8893	2,2
Atf5	Serp2	-0.53261	45.35	-3.5E-01	rgb(142,171,230)	1.8891	2,2
Bcl11b	Dusp18	0.53261	45.35	0.347	rgb(221,151,151)	1.8891	2,2
Ebf1	Sall4	0.53261	45.35	0.347	rgb(221,151,151)	1.8891	2,2
Egr2	Podn	-0.53261	45.35	-3.5E-01	rgb(140,170,230)	1.8891	2,2
Etv4	Fam198b	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Etv6	Icam2	0.53261	45.35	0.349	rgb(221,150,151)	1.8891	2,2
Foxa1	Havcr2	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Klf8	Sertad1	0.53261	45.35	0.354	rgb(221,149,150)	1.8891	None
Lef1	Plcd4	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Mlxipl	Foxf2	0.53261	45.35	0.348	rgb(221,151,151)	1.8891	2,2
Rbpj	Maged2	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Rfx7	Cebpb	0.53261	45.35	0.352	rgb(221,150,150)	1.8891	None
Rxra	Stac2	0.53261	45.35	0.353	rgb(221,150,150)	1.8891	None
Sox5	Stat4	0.53261	45.35	0.352	rgb(221,150,150)	1.8891	None
Sp110	Sele	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Tbx21	Zc3h6	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Trerf1	Ncoa2	0.53261	45.35	0.352	rgb(221,150,151)	1.8891	2,2
Trp73	Plekhg5	0.53261	45.35	0.352	rgb(221,150,151)	1.8891	None
Usf2	Xdh	0.53261	45.35	0.347	rgb(221,151,151)	1.8891	None
Zfp148	Ncoa1	0.53261	45.35	0.354	rgb(221,149,150)	1.8891	None
Aebp1	Fkbp9	0.53261	45.35	0.348	rgb(221,151,151)	1.8891	2,2
Phf1	Sh2b1	0.53261	45.35	0.345	rgb(221,151,152)	1.8891	2,2
Satb1	Gpr176	-0.53261	45.35	-3.5E-01	rgb(142,171,230)	1.8891	2,2
Zbtb17	Ddah1	-0.53261	45.35	-3.5E-01	rgb(141,171,230)	1.8891	2,2
Zbtb38	Tpbg	0.53261	45.35	0.35	rgb(221,150,151)	1.8891	2,2
Zfp109	Mtx3	0.53261	45.35	0.355	rgb(221,149,150)	1.8891	2,2
Zfp532	Acnat1	0.53261	45.35	0.347	rgb(221,151,151)	1.8891	2,2
Zfp629	Anks6	0.53261	45.35	0.351	rgb(221,150,151)	1.8891	2,2
Zfp750	Atcay	0.53261	45.35	0.347	rgb(221,151,152)	1.8891	2,2
Zfp868	Rps6ka6	0.53261	45.35	0.348	rgb(221,151,151)	1.8891	2,2
Mesp2	Lpin3	0.53261	45.35	0.5	rgb(222,122,123)	1.8891	2,2
Egr1	Pigc	0.5317	45.34	0.338	rgb(221,152,153)	1.8889	None
Ets1	Prkcd	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Gata1	Ptgfrn	-0.5317	45.34	-3.4E-01	rgb(144,172,230)	1.8889	2,2
Heyl	Pank2	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Hic1	Tle1	0.5317	45.34	0.342	rgb(221,152,152)	1.8889	None
Hif1a	Ccdc134	0.5317	45.34	0.34	rgb(221,152,153)	1.8889	2,2
Irf1	Vapb	0.5317	45.34	0.339	rgb(221,152,153)	1.8889	None
Klf4	St18	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Mga	AI607873	0.5317	45.34	0.343	rgb(221,151,152)	1.8889	2,2
Mitf	Chm	0.5317	45.34	0.341	rgb(221,152,152)	1.8889	None
Mnt	Rpl14	-0.5317	45.34	-3.4E-01	rgb(142,172,230)	1.8889	None
Mxi1	Tgm1	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	None
Myc	Tnnt2	0.5317	45.34	0.344	rgb(221,151,152)	1.8889	2,2
Pou2af1	Cnn2	0.5317	45.34	0.338	rgb(221,152,153)	1.8889	None
Rarg	Enthd1	-0.5317	45.34	-3.4E-01	rgb(144,173,230)	1.8889	2,2
Rfx7	Rtp4	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Snai3	Mttp	-0.5317	45.34	-3.4E-01	rgb(144,173,230)	1.8889	2,2
Stat2	Hdc	0.5317	45.34	0.345	rgb(221,151,152)	1.8889	2,2
Stat5b	Chst3	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Zfp182	Mllt6	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	None
Zfp202	Anxa3	0.5317	45.34	0.336	rgb(221,153,154)	1.8889	2,2
Atmin	Snord89	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Dr1	Rab21	0.5317	45.34	0.335	rgb(221,153,154)	1.8889	2,2
Pou5f2	P2rx5	0.5317	45.34	0.336	rgb(221,153,154)	1.8889	2,2
Tshz2	Epb4.1l5	0.5317	45.34	0.345	rgb(221,151,152)	1.8889	2,2
Zfp111	Zfp109	0.5317	45.34	0.34	rgb(221,152,153)	1.8889	2,2
Zfp169	Rnf169	0.5317	45.34	0.343	rgb(221,151,152)	1.8889	2,2
Zfp318	Dmd	0.5317	45.34	0.338	rgb(221,152,153)	1.8889	2,2
Zfp398	Trim24	0.5317	45.34	0.335	rgb(221,153,154)	1.8889	2,2
Zfp428	Kcnc3	0.5317	45.34	0.337	rgb(221,153,153)	1.8889	2,2
Zfp513	Clybl	-0.5317	45.34	-3.4E-01	rgb(144,173,230)	1.8889	2,2
Zfp52	Cxxc5	0.5317	45.34	0.345	rgb(221,151,152)	1.8889	2,2
Zfp580	Tle4	-0.5317	45.34	-3.4E-01	rgb(142,172,230)	1.8889	2,2
Zfp583	Slc12a8	0.5317	45.34	0.342	rgb(221,152,152)	1.8889	2,2
Zfp60	Dcp2	0.5317	45.34	0.338	rgb(221,152,153)	1.8889	2,2
Zfp750	Anxa3	-0.5317	45.34	-3.4E-01	rgb(143,172,230)	1.8889	2,2
Zfp777	Per2	0.5317	45.34	0.337	rgb(221,153,153)	1.8889	2,2
Zfp9	Nkain1	0.5317	45.34	0.342	rgb(221,152,152)	1.8889	2,2
Mesp2	Slc7a1	0.5317	45.34	0.5	rgb(222,122,123)	1.8889	2,2
Mesp2	Slfn3	0.5317	45.34	0.5	rgb(222,122,123)	1.8889	None
Sp6	Fbxo2	0.5317	45.34	0.5	rgb(222,122,123)	1.8889	None
Ahr	2810410L24Rik	0.53079	45.33	0.331	rgb(221,154,154)	1.8887	2,2
Bcl11b	Dpep2	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Bcl6	Aldh1b1	0.53079	45.33	0.328	rgb(221,154,155)	1.8887	2,2
Bhlhe41	Tbccd1	0.53079	45.33	0.33	rgb(221,154,155)	1.8887	None
Clock	Ncoa2	0.53079	45.33	0.334	rgb(221,153,154)	1.8887	None
Creb3l1	Ccr5	0.53079	45.33	0.33	rgb(221,154,155)	1.8887	2,2
Elk4	Tmem88	0.53079	45.33	0.335	rgb(221,153,154)	1.8887	None
Foxn2	Klf2	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	2,2
Foxo3	Fzd3	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Glis1	Cmya5	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Glis3	Sqstm1	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	2,2
Hif3a	Col23a1	0.53079	45.33	0.328	rgb(221,154,155)	1.8887	2,2
Irf9	Dock9	0.53079	45.33	0.33	rgb(221,154,155)	1.8887	2,2
Jund	Phtf2	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	None
Lef1	Ms4a4c	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	2,2
Nfatc2	Fam129c	-0.53079	45.33	-3.3E-01	rgb(145,173,230)	1.8887	2,2
Nfe2	Peli2	0.53079	45.33	0.327	rgb(221,154,155)	1.8887	None
Nfia	Erap1	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Nkx1-2	Snx9	0.53079	45.33	0.33	rgb(221,154,155)	1.8887	2,2
Nr4a1	Trim14	0.53079	45.33	0.325	rgb(221,155,155)	1.8887	2,2
Pou6f1	Upb1	0.53079	45.33	0.334	rgb(221,153,154)	1.8887	2,2
Rfx2	Cetn4	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	None
Rfx2	Mttp	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	2,2
Rora	Actbl2	0.53079	45.33	0.333	rgb(221,153,154)	1.8887	None
Rora	Rbpj	0.53079	45.33	0.325	rgb(221,155,156)	1.8887	2,2
Smad4	Ccdc80	-0.53079	45.33	-3.3E-01	rgb(145,173,230)	1.8887	2,2
Sp3	Hexim1	-0.53079	45.33	-3.3E-01	rgb(146,174,230)	1.8887	None
Sp4	Pter	0.53079	45.33	0.333	rgb(221,153,154)	1.8887	None
Stat2	Rgmb	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	None
Stat3	Cdc25b	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Tet1	Serpinf1	0.53079	45.33	0.33	rgb(221,154,155)	1.8887	2,2
Zfp182	Nrf1	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	2,2
Zfp524	Plac8	-0.53079	45.33	-3.3E-01	rgb(145,174,230)	1.8887	2,2
Dzip1	Dlc1	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	2,2
Kdm5b	Cpox	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Phf20	Emr1	-0.53079	45.33	-3.3E-01	rgb(145,173,230)	1.8887	2,2
Sp9	Zic2	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	2,2
St18	Fgd4	0.53079	45.33	0.328	rgb(221,154,155)	1.8887	2,2
Tshz2	Ahrr	0.53079	45.33	0.327	rgb(221,155,155)	1.8887	2,2
Zbtb38	Klf7	0.53079	45.33	0.328	rgb(221,154,155)	1.8887	2,2
Zfp11	BC029722	0.53079	45.33	0.328	rgb(221,154,155)	1.8887	2,2
Zfp229	Ccdc159	0.53079	45.33	0.335	rgb(221,153,154)	1.8887	2,2
Zfp365	4831440E17Rik	-0.53079	45.33	-3.3E-01	rgb(144,173,230)	1.8887	2,2
Zfp365	Rprd1a	0.53079	45.33	0.334	rgb(221,153,154)	1.8887	2,2
Zfp385a	Minpp1	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Zfp418	Zcwpw1	0.53079	45.33	0.325	rgb(221,155,156)	1.8887	2,2
Zfp458	Efcab5	0.53079	45.33	0.326	rgb(221,155,155)	1.8887	2,2
Zfp558	Camkv	0.53079	45.33	0.334	rgb(221,153,154)	1.8887	2,2
Zfp629	Ypel4	0.53079	45.33	0.332	rgb(221,154,154)	1.8887	2,2
Zfp653	Snx10	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Zfp788	2810454H06Rik	0.53079	45.33	0.329	rgb(221,154,155)	1.8887	2,2
Zfp91	Edem1	-0.53079	45.33	-3.3E-01	rgb(146,174,229)	1.8887	2,2
Zfp93	2810442I21Rik	0.53079	45.33	0.325	rgb(221,155,156)	1.8887	2,2
Arntl2	Vash1	-0.52989	45.32	-3.2E-01	rgb(147,174,229)	1.8885	2,2
Cebpg	Kif5c	0.52989	45.32	0.323	rgb(221,155,156)	1.8885	None
Creb3l1	Foxp4	-0.52989	45.32	-3.2E-01	rgb(148,175,229)	1.8885	2,2
Dmrt2	Tmem141	0.52989	45.32	0.321	rgb(221,156,156)	1.8885	2,2
Dmrta2	Trpc1	0.52989	45.32	0.32	rgb(221,156,156)	1.8885	2,2
Etv4	Ppara	-0.52989	45.32	-3.2E-01	rgb(148,175,229)	1.8885	2,2
Gabpa	Ppp1r10	0.52989	45.32	0.324	rgb(221,155,156)	1.8885	None
Hes5	Unc13b	-0.52989	45.32	-3.2E-01	rgb(148,175,229)	1.8885	2,2
Hoxd4	Pank1	-0.52989	45.32	-3.2E-01	rgb(148,175,229)	1.8885	2,2
Hsf1	Socs1	0.52989	45.32	0.319	rgb(221,156,157)	1.8885	None
Hsf2	Pard3	0.52989	45.32	0.319	rgb(221,156,157)	1.8885	2,2
Irf4	Mctp1	0.52989	45.32	0.32	rgb(221,156,157)	1.8885	None
Irf9	Epsti1	0.52989	45.32	0.318	rgb(220,156,157)	1.8885	2,2
Jdp2	Avpi1	-0.52989	45.32	-3.2E-01	rgb(148,175,229)	1.8885	2,2
Junb	Fosl2	0.52989	45.32	0.316	rgb(220,157,157)	1.8885	None
Maf	Ptpn4	0.52989	45.32	0.318	rgb(220,156,157)	1.8885	None
