TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Dlx3	Marcks	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Dmrt1	Acox3	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Dmrt1	Ptpre	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Ebf1	Spint1	-0.80985	50.27	-2.7E-01	rgb(157,181,227)	1.9872	None
Egr2	Dsp	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Egr2	Ets1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Egr2	Ppp1r10	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Egr3	Ggta1	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Egr3	Mab21l2	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Egr3	Mxi1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Egr3	Osm	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Egr3	Rnf169	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Egr3	Rnf170	0.80985	50.27	0.275	rgb(220,164,165)	1.9872	None
Egr3	Tsc22d3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Egr4	Fam83g	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Egr4	Galm	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Egr4	Lingo1	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Egr4	Nlgn2	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Egr4	Ntrk3	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Egr4	Slc12a3	-0.80985	50.27	-2.7E-01	rgb(159,181,227)	1.9872	None
Egr4	Treml2	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Elf1	5330426P16Rik	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	2,2
Elf1	Adam8	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Elf1	Pdlim4	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Elk4	Epsti1	-0.80985	50.27	-2.7E-01	rgb(157,181,227)	1.9872	None
Elk4	Ly6k	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Elk4	Srpk2	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Elk4	Ssbp4	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Eomes	Gja3	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Eomes	Ikbke	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Eomes	Itga3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Erf	E330009J07Rik	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Erg	Ddx51	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Erg	Itpka	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Erg	Klf10	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Erg	Naglu	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Esr1	Bcor	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Esr1	Rnf208	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Esrra	Rhbdl3	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Esrra	Sorl1	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Esrra	Stard10	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Etv1	Bcl2l1	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Etv5	Naglu	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Etv5	Ubiad1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Etv6	M6pr	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Fli1	Bcl2l11	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Fli1	Mndal	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Fli1	Mta3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Fli1	Ncoa7	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Fli1	Rftn2	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Fli1	Tpst1	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Fli1	Ttn	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Foxa1	Nrn1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Foxc1	Foxp4	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Foxc1	Hist1h1b	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Foxc1	Icam1	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Foxh1	Sdcbp2	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Foxo1	P2rx7	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Foxo1	Rab19	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Foxo3	Pdxp	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Foxp3	Sv2c	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Gabpa	Abat	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Gabpa	Lipe	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Gabpa	Tgm2	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Gata2	Arhgap22	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Gata2	Syf2	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Gata3	Zfp395	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Gfi1	B4galt1	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Gfi1	Tubb2b	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Gli1	Ccdc63	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Gli1	Eea1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Gli1	Klf2	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Gli3	D930015E06Rik	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Gli3	Srpk1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Glis1	Polr3gl	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Glis1	Rnf181	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Glis2	H1f0	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Glis2	H2-Ab1	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Gzf1	Sncb	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Gzf1	Timd2	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	2,2
Hdx	Piga	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Hes1	Eid1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Hes1	Rell1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Hic1	Aldoa	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Hic1	Inadl	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Hic1	Plcg1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Hic1	Smurf2	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Hic1	Txndc17	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Hif1a	Ccdc50	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Hif1a	Lhx5	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Hif1a	P2ry14	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Hif1a	Tle6	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Hif1a	Wipf1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Hlx	Id3	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Hlx	Plxnc1	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Hmga2	Dock11	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Hmga2	Elovl7	0.80985	50.27	0.27	rgb(220,166,166)	1.9872	None
Hmx3	Trip10	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Hsf1	1190002N15Rik	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Hsf1	B4galt1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Hsf1	Ears2	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Hsf1	Fam102a	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Hsf2	Stat5b	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Hsf2	Trat1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Ikzf2	Parp8	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Irf1	Oas1c	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Irf2	Cd83	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Irf2	Il1r1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Irf2	Tro	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Irf4	Gbp9	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Irf4	Ifit1	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Irf4	Wdr81	-0.80985	50.27	-2.7E-01	rgb(157,181,227)	1.9872	None
Irf5	Neu3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Irf7	Gbp4	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Irf7	Tacc2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Irf7	Trim12c	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Irf8	Mab21l2	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Irf9	Atp11a	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Irf9	Bco2	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Irf9	Bsn	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Irf9	Mx1	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Jdp2	Mmp10	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Klf11	Asap1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Klf11	Dlg4	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Klf11	Heatr1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Klf11	Hsf2bp	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Klf11	Kcna2	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Klf4	Ero1l	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Klf4	Mfge8	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Klf4	Npr3	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Klf4	Rhoc	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Klf4	Rims3	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Klf7	Cdc25b	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Klf7	Igtp	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Klf7	Pak1	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Klf7	Tspan13	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Lef1	Pnpla3	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Lef1	St3gal1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Lhx2	Calcrl	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	2,2
Lhx2	Cxcl10	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	2,2
Lhx5	Trim24	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Maf	Lrp8	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Maf	Rhoq	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Maf	Rras	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Maf	Tgm1	0.80985	50.27	0.275	rgb(220,164,165)	1.9872	None
Mafg	Qprt	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Mafg	Tpd52	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Meis1	Csf2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Meis1	Ypel2	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Meis2	Cebpb	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Myb	Amigo3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Myb	Dock3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Myb	Tmc6	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Mybl1	Aqp3	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Mybl1	Ikbke	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Myc	Arhgef10	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Mycn	Auh	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Mycn	Rnf208	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Mycn	Sash3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Mycn	Sh3kbp1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nfatc1	Angptl6	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nfatc1	Dll1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nfatc4	Dock11	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Nfatc4	Impdh1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nfatc4	Pdgfrb	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Nfe2l2	Plxnd1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Nfe2l2	Prdm1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Nfe2l2	Tbkbp1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Nfia	5430421N21Rik	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Nfkb1	Ces2c	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Nfkb1	Parp16	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Nfkb2	Haao	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Nfkb2	Lrrc16b	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Nfkb2	S1pr3	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Nfkb2	Spp1	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Nhlh1	Amh	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Nhlh1	Anxa2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nhlh1	Galnt3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Nhlh1	Ifit3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Nhlh1	Mafb	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Nhlh1	Plekhg5	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Nhlh1	Trpm1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Nkx3-1	Tspyl4	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Nr1h2	Abhd15	-0.80985	50.27	-2.7E-01	rgb(159,181,227)	1.9872	None
Nr1h2	Lyn	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Nr1h2	Oas1b	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Nr1h2	Prkab2	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Nr1h2	Sema4c	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Nr1h2	Vav1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nr1h2	Vegfa	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Nr2f1	Ap1s3	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Nr2f1	Arl4c	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Nr2f1	Bend4	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Nr2f1	Ccl20	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Nr2f1	Cmtm7	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Nr2f1	Ptpn2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Nr2f6	Paqr8	-0.80985	50.27	-2.7E-01	rgb(157,181,227)	1.9872	None
Nr2f6	Xdh	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Nr3c1	Edn3	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Nr3c1	Kcna3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Nr3c1	Mt1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Nr3c1	Picalm	-0.80985	50.27	-2.7E-01	rgb(159,181,227)	1.9872	None
Nr4a1	Esr1	0.80985	50.27	0.27	rgb(220,166,166)	1.9872	None
Nr4a1	Ms4a4b	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Nr4a1	Zfp280b	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Osr2	Slc29a3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Osr2	Syt4	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Otx1	Gata3	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Patz1	Aldh1b1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Patz1	Batf	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Patz1	Mapk7	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Pknox1	Gpr83	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Plag1	Tgfbr1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Plagl1	B4galt2	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Plagl1	Ccnd3	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Plagl1	Gpm6b	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Pou2f2	Hormad2	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Pou2f2	Lif	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Pou3f1	Crybg3	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Pou3f1	Fyn	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Pou3f1	Parp8	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Pou6f1	Lclat1	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	2,2
Pou6f1	Nsg2	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Ppara	Eif4e3	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Ppara	Obsl1	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Ppara	Wdr81	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Ppard	Smyd5	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Ppard	Tyw1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Pparg	Appl2	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Pparg	Asap1	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Pparg	Fam81a	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Pparg	Igfbp4	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Pparg	Lrrfip1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Pparg	Maff	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Pparg	Nrgn	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Pparg	Ppfibp2	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Pparg	Ptrf	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Pparg	Sbno2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Pparg	Serpinb9	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Pparg	Trps1	-0.80985	50.27	-2.7E-01	rgb(159,181,227)	1.9872	None
Prdm1	Abcc3	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Prdm1	Bcl11b	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Prdm1	Prkd3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Prdm1	R3hdm1	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Prdm1	Tapbp	0.80985	50.27	0.27	rgb(220,166,166)	1.9872	None
Rara	Atp6v1g1	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Rara	Ccl5	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Rara	Itgb5	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Rel	D830031N03Rik	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rel	Fads3	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Rel	Plcl1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rela	Grina	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rela	Ptgs2	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Rest	Col5a3	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Rest	Dpm3	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rest	Gimap7	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rest	Lad1	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Rest	Mapk14	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Rest	Nod1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rest	Pck2	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Rest	Pkdcc	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Rest	Sncb	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rest	Wdfy3	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Rfx1	Echdc3	0.80985	50.27	0.275	rgb(220,164,165)	1.9872	None
Rfx1	Plce1	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rfx3	Hmgcl	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rfx3	Mvp	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Rfx3	Rexo4	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Rfx7	2610034B18Rik	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rora	Cxcr4	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Rora	Gca	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rora	Itpka	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Rora	Plekhg5	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Rora	Slamf7	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Rreb1	Flt3l	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Rreb1	Foxo1	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Runx1	Gfi1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Runx1	Krt86	0.80985	50.27	0.268	rgb(220,166,166)	1.9872	None
Runx1	Myh3	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Rxra	Atp8b4	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Rxrb	Nsmaf	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Rxrb	Tm9sf4	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Satb1	Eomes	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Six1	Ski	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Six3	Leprel4	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	2,2
Six3	Myd88	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Six4	Exoc2	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Six4	Kdelc2	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Smad3	Aqp3	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Smad3	Ltbp4	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Smad3	Rap2b	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Smad3	Slc9a2	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Smad3	St7l	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Smad4	Agap1	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Smad4	Fbxo2	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Smad4	Whamm	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Smad4	Ypel3	0.80985	50.27	0.27	rgb(220,165,166)	1.9872	None
Sox12	Mbp	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Sox12	Nrgn	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Sox13	Crip1	0.80985	50.27	0.274	rgb(220,165,165)	1.9872	None
Sox13	Zbtb4	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Sox13	Znrf1	0.80985	50.27	0.265	rgb(220,166,167)	1.9872	None
Sox15	Cd9	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Sox21	Higd1a	0.80985	50.27	0.267	rgb(220,166,166)	1.9872	None
Sox4	Dnase1l3	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Sox4	Rab21	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Sp100	Gata2	0.80985	50.27	0.275	rgb(220,165,165)	1.9872	None
Sp100	Skap2	0.80985	50.27	0.271	rgb(220,165,166)	1.9872	None
Sp2	Wdr76	0.80985	50.27	0.266	rgb(220,166,167)	1.9872	None
Spib	Cxcr5	0.80985	50.27	0.269	rgb(220,166,166)	1.9872	None
Spib	Irf5	0.80985	50.27	0.272	rgb(220,165,166)	1.9872	None
Spib	Nod1	-0.80985	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Spib	Pld2	0.80985	50.27	0.267	rgb(220,166,167)	1.9872	None
Spib	Tnfsf9	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Srebf1	Arid3a	-0.80985	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Srebf1	Bcar1	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
Srebf1	Pigr	0.80985	50.27	0.273	rgb(220,165,165)	1.9872	None
