TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Ppard	Cxcl3	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Pparg	Hexim1	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Prdm1	Gap43	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Prdm16	Bpnt1	0.80533	50.23	0.226	rgb(219,174,174)	1.9874	None
Prrx1	Sh2b2	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	2,2
Rara	Dusp6	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Rarg	Fam49b	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Rbpj	Tox	0.80533	50.23	0.23	rgb(220,173,173)	1.9874	None
Rel	Fap	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Rela	Il1r1	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Rela	Rab27a	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Rela	Tacc2	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	None
Rela	Tnfrsf25	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Relb	Slc5a10	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	None
Rest	Igtp	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Rest	Parp9	0.80533	50.23	0.235	rgb(220,172,173)	1.9874	None
Rfx2	Cd44	0.80533	50.23	0.23	rgb(220,173,174)	1.9874	2,2
Rfx2	Igsf9	0.80533	50.23	0.235	rgb(220,172,173)	1.9874	None
Rfx2	Oxct1	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Rfx3	Fam188b	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Rora	Hormad2	0.80533	50.23	0.228	rgb(220,173,174)	1.9874	2,2
Rreb1	Acin1	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Rreb1	Ddit3	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Rreb1	E430016F16Rik	0.80533	50.23	0.226	rgb(219,174,174)	1.9874	None
Rreb1	Smarca2	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Runx2	Gnptab	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	None
Runx3	Peli3	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	None
Runx3	R3hdm1	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Runx3	Rpl10a	0.80533	50.23	0.233	rgb(220,172,173)	1.9874	None
Rxra	Atp6v1b1	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Rxra	Hmx3	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Rxrb	Rabggta	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Scrt1	Twsg1	0.80533	50.23	0.233	rgb(220,172,173)	1.9874	None
Six5	Eea1	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	None
Smad3	Hormad2	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Snai3	Nid1	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Sox13	Slc12a3	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Sox15	Ttn	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Sox4	Orm2	0.80533	50.23	0.228	rgb(220,174,174)	1.9874	None
Sox4	Parp8	0.80533	50.23	0.226	rgb(219,174,174)	1.9874	None
Sp3	Guca1a	0.80533	50.23	0.23	rgb(220,173,173)	1.9874	None
Sp3	Hmgcl	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Sp3	Jak3	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Sp3	Pgm1	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Sp3	Skap2	0.80533	50.23	0.228	rgb(220,174,174)	1.9874	None
Sp4	Mmp11	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Sp4	Npas2	0.80533	50.23	0.23	rgb(220,173,174)	1.9874	None
Sp4	Sh2b1	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Sp4	Sh3bp4	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Spib	Prrg4	0.80533	50.23	0.227	rgb(220,174,174)	1.9874	None
Srebf1	Trpv2	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	None
Stat3	Crispld2	0.80533	50.23	0.228	rgb(220,174,174)	1.9874	2,2
Stat3	Cxcr5	0.80533	50.23	0.23	rgb(220,173,174)	1.9874	None
Stat3	Ick	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Stat3	Nek6	0.80533	50.23	0.228	rgb(220,173,174)	1.9874	None
Stat3	Rab27a	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	None
Stat4	5031414D18Rik	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Stat4	Il17a	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Stat4	Maml3	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Stat5b	Dock10	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Tbx21	Ptprj	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Tcf12	Unc13a	0.80533	50.23	0.228	rgb(220,174,174)	1.9874	None
Tcf3	Dpp4	0.80533	50.23	0.23	rgb(220,173,174)	1.9874	None
Tcf3	Tdrkh	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Tcf7l1	Pim1	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Tcf7l1	Tlk1	0.80533	50.23	0.233	rgb(220,172,173)	1.9874	None
Tcf7l2	Casp3	0.80533	50.23	0.233	rgb(220,172,173)	1.9874	None
Tcf7l2	Rreb1	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	None
Thap1	Clybl	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Thra	Pkp3	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Thrb	4930523C07Rik	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Thrb	Tcf7l2	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Trp53	Dcxr	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Trp53	Tmem19	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Trp73	Plekhg5	0.80533	50.23	0.228	rgb(220,173,174)	1.9874	None
Trp73	Ptger3	0.80533	50.23	0.227	rgb(220,174,174)	1.9874	None
Twist1	Enpp1	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Twist1	Gpr62	0.80533	50.23	0.235	rgb(220,172,173)	1.9874	2,2
Usf2	Ggta1	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Usf2	Otud1	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	None
Zbtb3	Nlrc5	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Zbtb33	Ascc1	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Zbtb33	Asf1a	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Zbtb4	Ccrn4l	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Zbtb6	Efna5	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Zbtb7a	Trmt11	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Zeb1	Ppip5k2	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Zfhx2	Capg	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Zfp105	Atp10d	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Zfp105	B4galnt4	0.80533	50.23	0.227	rgb(220,174,174)	1.9874	None
Zfp105	Slc25a38	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Zfp148	Nes	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Zfp148	Skap2	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	None
Zfp148	Ston2	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	None
Zfp182	Tbc1d4	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Zfp182	Timd2	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	None
Zfp202	Gpr146	0.80533	50.23	0.228	rgb(220,173,174)	1.9874	None
Zfp263	Acad9	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Zfp281	Cst3	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	None
Zfp281	Garnl3	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	None
Zfp281	Ptprs	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	None
Zfp467	Sh3bp4	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Zfx	Snhg6	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	None
Zic2	Car2	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	None
Zkscan1	Fap	0.80533	50.23	0.23	rgb(220,173,174)	1.9874	None
Zscan10	Bbs12	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	None
Aebp2	Tnfrsf19	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Ascl4	8430427H17Rik	0.80533	50.23	0.228	rgb(220,174,174)	1.9874	2,2
Ascl4	Igsf9b	0.80533	50.23	0.228	rgb(220,173,174)	1.9874	2,2
C030039L03Rik	Cbln3	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Csrnp1	Osm	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	2,2
Dzip1	Uba1	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Dzip1	Yif1b	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Foxp2	Eomes	0.80533	50.23	0.235	rgb(220,172,173)	1.9874	2,2
Foxp2	Morc4	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	2,2
Jazf1	Kdelr3	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	2,2
Kdm5b	Npas4	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	2,2
Klf10	Cd70	-0.80533	50.23	-2.3E-01	rgb(167,186,226)	1.9874	2,2
L3mbtl3	Pla2g4f	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	2,2
Litaf	Atp6v0a1	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Litaf	Cmya5	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Ovol2	Strc	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Prdm8	Rtl1	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	2,2
Satb1	2900026A02Rik	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Satb1	Nfil3	0.80533	50.23	0.233	rgb(220,173,173)	1.9874	2,2
Satb1	Slc9a2	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Satb2	Slco5a1	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	2,2
Scml4	Cd84	0.80533	50.23	0.231	rgb(220,173,173)	1.9874	2,2
Sgsm2	Tmem136	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Skil	Pappa2	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Zbtb38	Epn2	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Zbtb5	H2-Q10	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Zfp146	AA467197	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Zfp28	Aqp3	0.80533	50.23	0.226	rgb(219,174,174)	1.9874	2,2
Zfp280b	Wnt1	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Zfp345	Cntnap2	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	2,2
Zfp606	Cebpg	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	2,2
Zfp612	Ric3	0.80533	50.23	0.232	rgb(220,173,173)	1.9874	2,2
Zfp612	Slc2a2	0.80533	50.23	0.227	rgb(219,174,174)	1.9874	2,2
Zfp629	Spn	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Zfp629	Tmem158	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Zfp651	Fam20a	-0.80533	50.23	-2.3E-01	rgb(167,187,226)	1.9874	2,2
Zfp750	Ptp4a3	0.80533	50.23	0.229	rgb(220,173,174)	1.9874	2,2
Zfp791	Pcdhgc4	0.80533	50.23	0.234	rgb(220,172,173)	1.9874	2,2
Zfp868	Bex1	0.80533	50.23	0.225	rgb(219,174,174)	1.9874	2,2
Zfp873	Rassf6	-0.80533	50.23	-2.3E-01	rgb(166,186,226)	1.9874	2,2
Zfp90	Ubiad1	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	2,2
Zfp960	Trim12a	-0.80533	50.23	-2.3E-01	rgb(168,187,226)	1.9874	2,2
Foxp1	4930481A15Rik	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Foxp1	Slc39a10	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Foxp2	4930481A15Rik	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Foxp2	Slc39a10	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Foxp4	4930481A15Rik	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Foxp4	Slc39a10	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Hmga1	Frmd4b	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Hmga1	Gpr65	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Hmga1	Lclat1	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Mesp2	Arhgef10	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Mesp2	Gpt2	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	2,2
Sp6	Syde1	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Sp9	Ablim2	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Sp9	C2cd3	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Zfp369	Nap1l3	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	2,2
Zfp369	Ncs1	0.80533	50.23	0.727	rgb(225, 78, 80)	1.9874	None
Arid2	Dffb	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Arid3b	Emb	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Ascl2	Slain1	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Atf3	Cd2	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Bach1	Calcr	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	2,2
Bach1	Gad2	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Bach1	Ptp4a1	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Bach1	Rnf113a1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	2,2
Bach1	Sv2c	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Bach1	Tnfsf8	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Bach1	Trpm6	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Batf	Bid	-0.80209	50.22	-2.2E-01	rgb(170,189,225)	1.9872	None
Batf	Ipcef1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Batf	Pgm1	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Batf	Rcl1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Batf	Tec	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Batf	Trerf1	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Bbx	Eif4e3	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Bbx	Slc5a11	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	2,2
Bcl6	Meis2	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Bcl6	Mesdc1	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Bcl6	Pik3r3	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Bcl6	Serpinb9	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Bcl6b	Cmtm7	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Bcl6b	Rasgef1b	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Bhlhe40	Dock11	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Bhlhe40	Fmnl2	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Cebpb	Fam189b	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Cebpb	Ypel2	0.80209	50.22	0.225	rgb(219,174,174)	1.9872	None
Cebpg	Lmtk3	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Cic	Igfbp4	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	2,2
Cic	Skil	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Creb3l1	Nxf7	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	2,2
Creb3l1	Tpd52	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Crem	Ankrd13c	-0.80209	50.22	-2.2E-01	rgb(170,189,225)	1.9872	None
Crem	Dffb	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Cux1	Idi1	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	2,2
Dbp	Cass4	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Dmrt1	Rell1	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Dmrt1	Sf3b3	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Dmrt2	Ddit4l	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	2,2
E2f4	Gpsm2	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
E2f4	Rbm43	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
E2f4	Ticam2	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
E4f1	Dusp8	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Egr1	Ddit4	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Egr1	Foxp1	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Egr1	Wdfy2	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Egr1	a	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	None
Egr2	Liph	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Egr2	Nsg2	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Egr4	Npc2	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Elf1	Efemp2	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Elf1	Pomc	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Elk3	Gnptab	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Elk4	Urb1	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Epas1	Egln1	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Erg	Apitd1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Esr1	Tmem154	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Esr1	Tpd52	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Esr1	Znhit6	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Ets1	Ethe1	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Ets1	Rraga	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Etv1	Aldh1l2	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Etv4	Rnf181	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Etv4	Ubiad1	-0.80209	50.22	-2.2E-01	rgb(168,187,226)	1.9872	None
Etv5	Ets1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Etv5	Mpdu1	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Etv6	Rpa2	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Fli1	Pik3ap1	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Fli1	Ptprcap	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Fli1	Zfp36	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Fos	Ddx43	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Fos	Gpsm2	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Fos	Tlcd2	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Fosl1	Cndp2	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Fosl1	Klf10	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Fosl1	Nhsl2	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Fosl1	Nucb2	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	None
Fosl2	Ccdc159	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Foxa1	Clec2g	0.80209	50.22	0.225	rgb(219,174,175)	1.9872	None
Foxa1	Mgst3	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Foxb1	Enam	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Foxc1	AI506816	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Foxc1	Cd83	-0.80209	50.22	-2.2E-01	rgb(170,189,225)	1.9872	None
Foxf2	Ehd3	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Foxn2	Cxcr3	-0.80209	50.22	-2.2E-01	rgb(168,187,226)	1.9872	2,2
Foxo1	Ccdc107	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Foxo3	Creb1	-0.80209	50.22	-2.2E-01	rgb(168,187,226)	1.9872	None
Foxo3	Plcl1	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	None
Foxp3	Wipf1	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Foxq1	0610007P14Rik	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Foxq1	Hist1h1e	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Foxs1	Mycn	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Gata1	Gem	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Gata1	Pde4d	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Gata2	Aqp4	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Gata2	Mmp10	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Gata2	Neu3	-0.80209	50.22	-2.2E-01	rgb(170,189,225)	1.9872	None
Gli3	Asb2	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Gli3	Klf2	-0.80209	50.22	-2.2E-01	rgb(168,187,226)	1.9872	None
Glis1	B4galnt3	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Glis1	Dab2ip	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	2,2
Hbp1	Cd96	0.80209	50.22	0.225	rgb(219,174,175)	1.9872	None
Hbp1	Xcr1	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Hes1	Slc39a14	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Hesx1	Ccl20	0.80209	50.22	0.22	rgb(219,175,175)	1.9872	None
Hey1	Ptger2	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Hhex	Trps1	-0.80209	50.22	-2.2E-01	rgb(168,187,226)	1.9872	None
Hic1	Acss1	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Hif3a	8430427H17Rik	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	2,2
Hlf	Ces2c	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	2,2
Hmg20b	Phlpp1	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Hmga2	Havcr2	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Hmx2	Rab4b	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Hmx3	Il12rb2	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Homez	Cwh43	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	2,2
Hoxd11	Klri2	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Hsf1	Fam198b	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	2,2
Hsf2	Ankrd33b	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	2,2
Hsf2	Fzd6	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	2,2
Hsf2	Gucy1a3	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Hsf4	Gfi1	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Insm1	Rel	0.80209	50.22	0.216	rgb(219,176,176)	1.9872	None
Irf1	Grap	0.80209	50.22	0.223	rgb(219,174,175)	1.9872	None
Irf2	Plekhg5	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Irf4	Myo3b	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Irf5	Gbp7	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Irf5	Psme1	0.80209	50.22	0.22	rgb(219,175,176)	1.9872	None
Irf5	Rps6	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Irf5	Samsn1	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Irf5	Socs5	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Irf7	Tor3a	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Irf9	Basp1	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
Irf9	Clic5	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	2,2
Jdp2	Rbms2	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Jund	Igf2bp3	0.80209	50.22	0.224	rgb(219,174,175)	1.9872	None
Jund	Mtmr7	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Jund	Plk2	0.80209	50.22	0.215	rgb(219,176,176)	1.9872	None
Jund	Trat1	0.80209	50.22	0.219	rgb(219,175,176)	1.9872	None
Klf13	Gigyf2	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Klf2	Cmtm4	-0.80209	50.22	-2.2E-01	rgb(170,189,225)	1.9872	None
Klf2	Gnb5	-0.80209	50.22	-2.2E-01	rgb(169,188,225)	1.9872	None
Klf3	Pkp3	0.80209	50.22	0.217	rgb(219,176,176)	1.9872	None
Klf4	Glipr2	0.80209	50.22	0.218	rgb(219,175,176)	1.9872	None
Klf4	Higd1a	0.80209	50.22	0.222	rgb(219,175,175)	1.9872	None
Klf4	Klf3	-0.80209	50.22	-2.2E-01	rgb(170,188,225)	1.9872	None
Klf4	Vegfa	0.80209	50.22	0.221	rgb(219,175,175)	1.9872	None
