TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Srebf2	Adap1	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	None
Srebf2	Ascc1	-0.75848	49.25	-2.5E-01	rgb(162,183,227)	1.9662	None
Srf	Cav1	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	None
Stat1	Cd47	0.75848	49.25	0.254	rgb(220,168,169)	1.9662	None
Stat1	Spef2	0.75848	49.25	0.25	rgb(220,169,170)	1.9662	None
Thrb	Ifitm1	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	None
Vax2	Cabyr	0.75848	49.25	0.25	rgb(220,169,170)	1.9662	None
Vdr	1190005I06Rik	-0.75848	49.25	-2.5E-01	rgb(164,185,226)	1.9662	None
Zbtb3	S1pr3	0.75848	49.25	0.248	rgb(220,170,170)	1.9662	None
Zbtb33	Neurl3	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	None
Zbtb7b	Fbxo10	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	None
Zfhx3	Asf1a	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Zfp281	Ppm1k	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	None
Zfx	Syde2	0.75848	49.25	0.249	rgb(220,170,170)	1.9662	None
Ahrr	Ctla2a	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Ahrr	Cyp11a1	0.75848	49.25	0.248	rgb(220,170,170)	1.9662	2,2
Ahrr	Psme1	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Atf6	5031414D18Rik	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	2,2
Creb3l2	Fcamr	-0.75848	49.25	-2.5E-01	rgb(164,185,226)	1.9662	2,2
Creb3l2	Myo10	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Etv2	Serpinb6c	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Fosl2	4930417O13Rik	0.75848	49.25	0.25	rgb(220,169,170)	1.9662	2,2
Foxb1	Emilin1	0.75848	49.25	0.254	rgb(220,168,169)	1.9662	2,2
Foxn3	Mcm9	0.75848	49.25	0.253	rgb(220,169,169)	1.9662	2,2
Gm13154	Pglyrp1	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Gm13157	Ifi202b	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Hoxd4	Tcf7l2	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Ikzf4	Ptpn1	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Jun	March3	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Kdm5b	Cmas	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Klf12	Sh2d4a	0.75848	49.25	0.248	rgb(220,170,170)	1.9662	2,2
Klf8	Bicd1	0.75848	49.25	0.254	rgb(220,168,169)	1.9662	2,2
L3mbtl3	Dnmt3a	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Lin28b	Gpr161	0.75848	49.25	0.248	rgb(220,170,170)	1.9662	2,2
Mef2b	Hapln1	-0.75848	49.25	-2.5E-01	rgb(164,184,226)	1.9662	2,2
Mef2b	Psph	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	2,2
Meis3	Mtrf1	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Nacc2	H2afy3	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	2,2
Npas2	Atp2b4	0.75848	49.25	0.254	rgb(220,168,169)	1.9662	2,2
Nr3c2	Tmtc1	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	2,2
Nr4a2	2310015A10Rik	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Nr4a2	Nr4a3	0.75848	49.25	0.245	rgb(220,170,171)	1.9662	2,2
Nr4a3	Zbtb10	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Ovol2	Cwh43	0.75848	49.25	0.253	rgb(220,169,169)	1.9662	2,2
Pou2af1	Kcna2	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Prdm8	Lpl	0.75848	49.25	0.246	rgb(220,170,171)	1.9662	2,2
Prdm8	Mctp1	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Rag1	Ehd3	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Rag1	Eml6	-0.75848	49.25	-2.5E-01	rgb(163,184,227)	1.9662	2,2
Rarg	Rftn2	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Rorc	Emp1	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Scmh1	Rbms2	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Scrt1	Epm2a	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	2,2
Scrt1	Spred3	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	2,2
Setdb2	Gapdhs	-0.75848	49.25	-2.5E-01	rgb(162,183,227)	1.9662	2,2
Sgsm2	Lmna	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Sgsm2	Ppef1	-0.75848	49.25	-2.5E-01	rgb(163,184,227)	1.9662	2,2
Sp6	Scarf2	0.75848	49.25	0.254	rgb(220,168,169)	1.9662	2,2
Tcf4	Nlrp3	0.75848	49.25	0.248	rgb(220,170,170)	1.9662	2,2
Tead3	Idi2	-0.75848	49.25	-2.5E-01	rgb(164,184,226)	1.9662	2,2
Thap2	Ptpn4	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Tigd2	Opn3	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Zbtb38	Abhd4	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Zbtb46	Tnfsf15	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	2,2
Zfp112	Zfp575	-0.75848	49.25	-2.5E-01	rgb(163,184,226)	1.9662	2,2
Zfp277	Rftn2	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Zfp280b	Ddx60	-0.75848	49.25	-2.5E-01	rgb(162,184,227)	1.9662	2,2
Zfp280b	Kcnk13	0.75848	49.25	0.255	rgb(220,168,169)	1.9662	2,2
Zfp280b	Klhl6	-0.75848	49.25	-2.5E-01	rgb(162,183,227)	1.9662	2,2
Zfp296	Atmin	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Zfp334	Ptn	0.75848	49.25	0.252	rgb(220,169,169)	1.9662	2,2
Zfp365	Cd81	0.75848	49.25	0.247	rgb(220,170,170)	1.9662	2,2
Zfp426	4632434I11Rik	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Zfp511	Plcd4	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	2,2
Zfp523	Tnfrsf10b	-0.75848	49.25	-2.5E-01	rgb(163,184,227)	1.9662	2,2
Zfp608	Stxbp6	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Zfp618	Olr1	-0.75848	49.25	-2.5E-01	rgb(163,184,227)	1.9662	2,2
Zfp629	Tmem136	0.75848	49.25	0.253	rgb(220,169,169)	1.9662	2,2
Zfp667	Apobec2	0.75848	49.25	0.249	rgb(220,169,170)	1.9662	2,2
Zfp791	Pcdhgc4	0.75848	49.25	0.246	rgb(220,170,170)	1.9662	2,2
Zfp831	2610035D17Rik	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Zfp866	BC065397	0.75848	49.25	0.251	rgb(220,169,170)	1.9662	2,2
Zhx2	Rnf19b	-0.75848	49.25	-2.5E-01	rgb(164,184,226)	1.9662	2,2
Zkscan17	Mab21l3	-0.75848	49.25	-2.5E-01	rgb(164,185,226)	1.9662	2,2
Nr1i3	Tor3a	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Runx2	Liph	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Runx2	Ryr1	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Runx3	Liph	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Runx3	Ryr1	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Mxd1	Gusb	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Mxd3	Gusb	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Mxd4	Gusb	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Mxi1	Gusb	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Tal2	Gusb	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Pbx2	Dusp2	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Rarg	Prrt2	0.75848	49.25	0.729	rgb(225, 78, 79)	1.9662	None
Ar	Nrip3	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Atf2	Rell1	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Bhlhe40	Vim	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Bhlhe41	Pard3	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Creb1	Penk	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Egr2	Zdhhc18	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Egr3	Adarb1	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Egr3	Emp1	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Egr3	Fgf2	0.75734	49.24	0.241	rgb(220,171,172)	1.966	None
Egr3	Rorc	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Egr4	Zfp612	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Elf1	Thbd	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Epas1	Fads2	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Erf	Rps6ka4	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Erg	Flot2	0.75734	49.24	0.24	rgb(220,171,172)	1.966	None
Erg	Rara	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Esrra	H2-Eb1	0.75734	49.24	0.235	rgb(220,172,173)	1.966	None
Etv1	Itgb3bp	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Fli1	Atp8b4	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Foxa1	Jmjd6	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Foxc1	Nck2	0.75734	49.24	0.245	rgb(220,170,171)	1.966	None
Foxf2	Sugt1	0.75734	49.24	0.245	rgb(220,170,171)	1.966	None
Foxo1	Etv1	0.75734	49.24	0.24	rgb(220,171,172)	1.966	None
Gata3	Inpp4a	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Gli3	Eps8l1	0.75734	49.24	0.237	rgb(220,172,172)	1.966	None
Gtf2ird1	Ybey	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Hbp1	Trps1	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	None
Hes1	Parp6	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	None
Hic1	Rftn1	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Hlf	Il10	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Hlx	Sgk1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Hmx3	Clec2h	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Hmx3	Svep1	0.75734	49.24	0.235	rgb(220,172,173)	1.966	None
Ikzf2	Asf1a	0.75734	49.24	0.237	rgb(220,172,172)	1.966	None
Irf1	Mtrf1	0.75734	49.24	0.244	rgb(220,170,171)	1.966	None
Irf8	Mab21l2	0.75734	49.24	0.238	rgb(220,172,172)	1.966	None
Irf9	Mgat4b	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Klf11	Cd47	0.75734	49.24	0.237	rgb(220,172,172)	1.966	None
Klf11	Tlcd2	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Klf4	Zfp473	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Lef1	Vwa1	0.75734	49.24	0.235	rgb(220,172,172)	1.966	2,2
Lhx6	Adcy4	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	2,2
Lhx6	Sema4f	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Maf	Got1	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Mafb	Hspa4l	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Myb	Arrb1	0.75734	49.24	0.238	rgb(220,171,172)	1.966	None
Nfe2	F3	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Nfe2	Tmed3	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Nfkb2	Unc13a	0.75734	49.24	0.239	rgb(220,171,172)	1.966	None
Nhlh1	Mtss1l	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Nr3c1	Wipf1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	None
Pou6f1	Lrp11	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	None
Pou6f1	Sec24d	0.75734	49.24	0.241	rgb(220,171,171)	1.966	2,2
Prdm1	Abcd3	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Prrx1	Spn	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	2,2
Rara	Tmem154	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	None
Rela	Dram2	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	2,2
Rest	Fgfr1	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Rest	Glcci1	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Rest	Synm	0.75734	49.24	0.24	rgb(220,171,172)	1.966	None
Rfx7	Synj1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Rreb1	Zbp1	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Runx1	2010005H15Rik	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Runx1	Ccl3	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Runx1	Nbl1	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Rxrb	S100a1	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Six3	Ccdc67	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Smad4	Crispld2	0.75734	49.24	0.238	rgb(220,172,172)	1.966	None
Smad4	Smad6	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Sox13	Lzts2	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Sox4	Crip1	0.75734	49.24	0.235	rgb(220,172,173)	1.966	None
Sox5	Mctp1	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Srebf2	Adora2a	0.75734	49.24	0.242	rgb(220,171,171)	1.966	None
Srebf2	Fosl2	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Stat3	Tmem19	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Stat4	Aldh1l2	0.75734	49.24	0.238	rgb(220,171,172)	1.966	2,2
Stat5b	Serpinb9	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Thra	Rnh1	0.75734	49.24	0.24	rgb(220,171,172)	1.966	None
Trp53	B930041F14Rik	0.75734	49.24	0.245	rgb(220,170,171)	1.966	None
Vdr	Sell	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Zbed6	Thnsl1	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	None
Zbtb3	Tmem184b	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Zbtb7b	Gdpd1	0.75734	49.24	0.245	rgb(220,170,171)	1.966	None
Zbtb7b	Ncam1	0.75734	49.24	0.243	rgb(220,171,171)	1.966	None
Zbtb7b	Pknox1	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	None
Zeb1	Rab27a	0.75734	49.24	0.236	rgb(220,172,172)	1.966	None
Zfp281	Mdga2	0.75734	49.24	0.241	rgb(220,171,171)	1.966	None
Zfp281	Slamf7	0.75734	49.24	0.237	rgb(220,172,172)	1.966	None
AU041133	Sh2d7	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Aebp2	Abcg2	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	2,2
Ahrr	C2cd2l	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Arnt2	Cnnm1	0.75734	49.24	0.241	rgb(220,171,172)	1.966	2,2
Ascl4	Mir425	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Batf	Serpinf1	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Brf2	Rpa2	0.75734	49.24	0.238	rgb(220,172,172)	1.966	2,2
Casz1	Igf2bp3	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	2,2
Cenpt	Slc9a9	0.75734	49.24	0.235	rgb(220,172,173)	1.966	2,2
Creb5	Gm4952	0.75734	49.24	0.244	rgb(220,170,171)	1.966	2,2
Dr1	Dlst	0.75734	49.24	0.238	rgb(220,172,172)	1.966	2,2
Dr1	Mir1894	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Foxb1	Ermp1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Foxp2	Otx1	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Foxp2	Sostdc1	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Hif3a	Agl	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Hif3a	Ppap2c	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Hoxb1	Sytl5	0.75734	49.24	0.241	rgb(220,171,171)	1.966	2,2
Hoxd4	Chst12	0.75734	49.24	0.243	rgb(220,171,171)	1.966	2,2
Hsf4	Pglyrp1	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
Ikzf3	6530402F18Rik	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Jazf1	Tex15	0.75734	49.24	0.238	rgb(220,172,172)	1.966	2,2
Kdm2b	Mpp1	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	2,2
Klf12	Cd44	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
Klf12	Cst3	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
L3mbtl3	Arhgef3	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Lyl1	Coro6	0.75734	49.24	0.238	rgb(220,172,172)	1.966	2,2
Mbd6	Crtc1	0.75734	49.24	0.243	rgb(220,171,171)	1.966	2,2
Mef2b	AA467197	0.75734	49.24	0.241	rgb(220,171,172)	1.966	2,2
Mesp2	Lmo1	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Phf1	Ecm1	0.75734	49.24	0.244	rgb(220,170,171)	1.966	2,2
Pou5f2	A330023F24Rik	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Pou5f2	Tspyl4	-0.75734	49.24	-2.4E-01	rgb(165,186,226)	1.966	2,2
Prdm8	Gpm6b	0.75734	49.24	0.244	rgb(220,170,171)	1.966	2,2
Rag1	Gypc	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Rag1	Igj	0.75734	49.24	0.235	rgb(220,172,173)	1.966	2,2
Rag1	Pla2g10	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Runx2	Obsl1	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Runx3	Eaf2	0.75734	49.24	0.241	rgb(220,171,172)	1.966	2,2
Sox6	Meis1	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
Sox6	Prune2	0.75734	49.24	0.235	rgb(220,172,173)	1.966	2,2
Sp6	Adrb2	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Stat2	F730043M19Rik	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Tbx21	Ada	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Thap3	Cox7a2l	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
Trps1	Cep170	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Ybx2	Atp11a	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Zbtb32	Tlcd2	0.75734	49.24	0.242	rgb(220,171,171)	1.966	2,2
Zbtb38	Dock7	0.75734	49.24	0.236	rgb(220,172,172)	1.966	2,2
Zfp345	Slc9a9	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Zfp365	Acad8	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Zfp459	Bpnt1	0.75734	49.24	0.243	rgb(220,170,171)	1.966	2,2
Zfp472	Aldoa	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Zfp472	Pcmt1	0.75734	49.24	0.243	rgb(220,171,171)	1.966	2,2
Zfp473	Hk1	0.75734	49.24	0.244	rgb(220,170,171)	1.966	2,2
Zfp57	Ppfibp2	0.75734	49.24	0.244	rgb(220,170,171)	1.966	2,2
Zfp651	Fam65c	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Zfp703	Cdc25b	0.75734	49.24	0.24	rgb(220,171,172)	1.966	2,2
Zfp787	Ncoa1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Zfp827	Cxcr1	-0.75734	49.24	-2.4E-01	rgb(164,185,226)	1.966	2,2
Zfp827	Fmnl2	0.75734	49.24	0.241	rgb(220,171,171)	1.966	2,2
Zfp9	Rcl1	-0.75734	49.24	-2.4E-01	rgb(166,186,226)	1.966	2,2
Zfp9	Slc23a2	-0.75734	49.24	-2.4E-01	rgb(165,185,226)	1.966	2,2
Zfp932	Neto2	0.75734	49.24	0.239	rgb(220,171,172)	1.966	2,2
Zfp960	Fam129c	0.75734	49.24	0.237	rgb(220,172,172)	1.966	2,2
Zhx2	Bzw2	0.75734	49.24	0.245	rgb(220,170,171)	1.966	2,2
Ahrr	Ppp3ca	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Arnt2	Ppp3ca	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Nfatc2	Dab2	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	2,2
Nfatc2	Ephb2	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Nfatc2	Map4k4	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	2,2
Nfatc2	Mpzl2	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	2,2
Nfatc2	Vdr	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Pou2af1	Ms4a4c	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Stat2	Creb3l2	0.75734	49.24	0.729	rgb(225, 78, 79)	1.966	None
Arid5a	Vcam1	-0.75619	49.23	-2.3E-01	rgb(167,187,226)	1.9658	2,2
Atf2	Gatsl2	-0.75619	49.23	-2.3E-01	rgb(167,187,226)	1.9658	None
Atf5	Gbp8	0.75619	49.23	0.231	rgb(220,173,173)	1.9658	2,2
Atf5	Plaur	0.75619	49.23	0.233	rgb(220,173,173)	1.9658	None
Bcl6b	Rgma	-0.75619	49.23	-2.3E-01	rgb(167,186,226)	1.9658	None
Bcl6b	Unc79	-0.75619	49.23	-2.3E-01	rgb(167,186,226)	1.9658	None
Cebpb	C2cd3	-0.75619	49.23	-2.3E-01	rgb(167,186,226)	1.9658	None
Cebpb	Tmprss6	0.75619	49.23	0.23	rgb(220,173,174)	1.9658	None
Cux1	Chst3	0.75619	49.23	0.227	rgb(219,174,174)	1.9658	2,2
Cux1	Zfp704	0.75619	49.23	0.23	rgb(220,173,174)	1.9658	2,2
Egr3	Cxcl3	-0.75619	49.23	-2.3E-01	rgb(168,187,226)	1.9658	None
Egr3	Vcan	0.75619	49.23	0.23	rgb(220,173,174)	1.9658	None
Egr4	Gdi1	0.75619	49.23	0.229	rgb(220,173,174)	1.9658	2,2
Egr4	Gipc3	0.75619	49.23	0.234	rgb(220,172,173)	1.9658	None
Egr4	Ptprs	0.75619	49.23	0.232	rgb(220,173,173)	1.9658	None
Elf1	Pomt2	-0.75619	49.23	-2.3E-01	rgb(168,187,226)	1.9658	2,2
Epas1	Aif1	0.75619	49.23	0.23	rgb(220,173,173)	1.9658	None
Ets1	Ehbp1l1	0.75619	49.23	0.232	rgb(220,173,173)	1.9658	None
Ets1	Kcnmb4	0.75619	49.23	0.228	rgb(220,173,174)	1.9658	None
Ets2	Chit1	0.75619	49.23	0.231	rgb(220,173,173)	1.9658	None
Ets2	Muc13	0.75619	49.23	0.226	rgb(219,174,174)	1.9658	None
Ets2	Prnp	0.75619	49.23	0.233	rgb(220,172,173)	1.9658	None
Foxf2	Dlst	-0.75619	49.23	-2.3E-01	rgb(168,187,226)	1.9658	None
Foxf2	Spats2l	0.75619	49.23	0.23	rgb(220,173,173)	1.9658	None
Foxh1	Tubb3	0.75619	49.23	0.229	rgb(220,173,174)	1.9658	None
Foxo1	Gbp2	0.75619	49.23	0.231	rgb(220,173,173)	1.9658	None
Foxq1	Mylk	0.75619	49.23	0.226	rgb(219,174,174)	1.9658	2,2
Gfi1	Mt1	0.75619	49.23	0.231	rgb(220,173,173)	1.9658	None
Gzf1	Btbd11	-0.75619	49.23	-2.3E-01	rgb(167,186,226)	1.9658	None
Hic1	Epc1	0.75619	49.23	0.227	rgb(220,174,174)	1.9658	None
Hlf	Il1rn	0.75619	49.23	0.225	rgb(219,174,174)	1.9658	2,2
Hlf	Lama5	0.75619	49.23	0.231	rgb(220,173,173)	1.9658	None
Hmx3	Ddx11	-0.75619	49.23	-2.3E-01	rgb(167,186,226)	1.9658	2,2
Jdp2	Cd180	-0.75619	49.23	-2.3E-01	rgb(166,186,226)	1.9658	None
Klf11	Car9	0.75619	49.23	0.233	rgb(220,173,173)	1.9658	None
Klf4	Tcf7l2	-0.75619	49.23	-2.3E-01	rgb(166,186,226)	1.9658	None
Lhx6	Raph1	-0.75619	49.23	-2.3E-01	rgb(166,186,226)	1.9658	2,2
Maf	Ppp2r5b	0.75619	49.23	0.228	rgb(220,173,174)	1.9658	None
Maf	Zfp324	-0.75619	49.23	-2.3E-01	rgb(168,187,226)	1.9658	None
Msx2	Eomes	0.75619	49.23	0.235	rgb(220,172,173)	1.9658	2,2
Nfe2l2	Mapkapk2	0.75619	49.23	0.228	rgb(220,174,174)	1.9658	None
Nfkb2	Zfp608	0.75619	49.23	0.232	rgb(220,173,173)	1.9658	None
Nr1h2	Prkab2	0.75619	49.23	0.233	rgb(220,172,173)	1.9658	None
Pknox1	Hmgn1	-0.75619	49.23	-2.3E-01	rgb(167,187,226)	1.9658	None
Pou6f1	Slc14a1	0.75619	49.23	0.233	rgb(220,172,173)	1.9658	2,2
Ppara	Sgsm2	0.75619	49.23	0.235	rgb(220,172,173)	1.9658	None
Ppard	Wdr54	0.75619	49.23	0.228	rgb(220,173,174)	1.9658	None
Pparg	Fam78b	0.75619	49.23	0.229	rgb(220,173,174)	1.9658	None
Prrx1	Dennd2a	0.75619	49.23	0.233	rgb(220,173,173)	1.9658	None
Rora	Srpk1	0.75619	49.23	0.23	rgb(220,173,173)	1.9658	None
Rxra	Decr1	0.75619	49.23	0.226	rgb(219,174,174)	1.9658	None
