TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Gm14326	Il10rb	-0.38257	42.19	-1.9E-01	rgb(175,192,224)	1.8253	2,2
Lin28b	Trpv3	0.38257	42.19	0.185	rgb(219,182,182)	1.8253	2,2
Mbnl2	Tnfrsf1a	0.38257	42.19	0.189	rgb(219,181,181)	1.8253	2,2
Peg3	B4galt6	0.38257	42.19	0.188	rgb(219,181,182)	1.8253	2,2
Scml4	Utrn	0.38257	42.19	0.19	rgb(219,181,181)	1.8253	2,2
Sohlh1	Svop	0.38257	42.19	0.195	rgb(219,180,180)	1.8253	2,2
Terf1	Fhod3	-0.38257	42.19	-1.9E-01	rgb(175,192,224)	1.8253	2,2
Tshz2	Sspo	-0.38257	42.19	-1.9E-01	rgb(176,192,224)	1.8253	2,2
Tulp2	Hdx	0.38257	42.19	0.187	rgb(219,181,182)	1.8253	2,2
Zbed3	Tapbpl	0.38257	42.19	0.187	rgb(219,181,182)	1.8253	2,2
Zbed3	Tas1r3	-0.38257	42.19	-1.9E-01	rgb(175,192,224)	1.8253	2,2
Zfp277	Ermp1	0.38257	42.19	0.189	rgb(219,181,181)	1.8253	2,2
Zfp385a	Trpc3	0.38257	42.19	0.193	rgb(219,180,180)	1.8253	2,2
Zfp57	Tmem200b	0.38257	42.19	0.188	rgb(219,181,182)	1.8253	2,2
Zfp609	Pcmt1	-0.38257	42.19	-1.9E-01	rgb(177,192,224)	1.8253	2,2
Zfp629	Ston2	0.38257	42.19	0.193	rgb(219,180,180)	1.8253	2,2
Zfp692	Tmem55b	0.38257	42.19	0.192	rgb(219,180,181)	1.8253	2,2
Zfp719	Fndc8	0.38257	42.19	0.192	rgb(219,180,181)	1.8253	2,2
Zfp763	Eps8l1	-0.38257	42.19	-1.9E-01	rgb(176,192,224)	1.8253	2,2
Zfp84	Vdr	-0.38257	42.19	-1.9E-01	rgb(176,192,224)	1.8253	2,2
Zfp9	Gpr3	0.38257	42.19	0.192	rgb(219,180,181)	1.8253	2,2
Zfp946	Batf	-0.38257	42.19	-1.9E-01	rgb(176,192,224)	1.8253	2,2
Zfp956	Adam10	-0.38257	42.19	-1.9E-01	rgb(175,191,224)	1.8253	2,2
Ascl2	Cadm4	0.38171	42.18	0.181	rgb(219,182,183)	1.8251	2,2
Ascl2	Slc39a10	0.38171	42.18	0.175	rgb(219,184,184)	1.8251	None
Atf3	Ptp4a3	-0.38171	42.18	-1.8E-01	rgb(178,194,224)	1.8251	None
Batf	Fap	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	None
Batf	Slc9a3r1	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Bcl6	Slc25a35	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	None
Bhlhe40	Gnaz	0.38171	42.18	0.185	rgb(219,182,182)	1.8251	None
Bhlhe40	Sqle	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Dlx3	Csf2rb2	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Dlx3	Fhod3	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
E2f4	Hist1h1d	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Egr1	6430548M08Rik	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Egr2	Fam174b	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Egr4	Mpp1	-0.38171	42.18	-1.8E-01	rgb(178,194,224)	1.8251	None
Erg	Cmtm8	0.38171	42.18	0.182	rgb(219,182,183)	1.8251	2,2
Erg	Gpr152	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Etv6	Synj1	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Fos	Nr4a1	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Fosl2	Wnt10a	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	2,2
Foxb1	Emb	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Foxc1	Kctd1	0.38171	42.18	0.176	rgb(219,183,184)	1.8251	None
Foxf2	Rab4a	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	2,2
Foxp3	Tiparp	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Gata2	Bace2	0.38171	42.18	0.18	rgb(219,183,183)	1.8251	None
Gata3	Qser1	0.38171	42.18	0.182	rgb(219,182,183)	1.8251	None
Gli1	Dpp4	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	None
Gli3	Mdga2	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	2,2
Glis2	Cdhr3	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Gtf2ird1	Rbm15	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	None
Hdx	Asb16	0.38171	42.18	0.177	rgb(219,183,183)	1.8251	2,2
Hdx	Wdr65	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Hey1	Ephb2	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Hey1	Mt1	0.38171	42.18	0.182	rgb(219,182,183)	1.8251	2,2
Hic1	Abcb9	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	None
Hlx	Oas1d	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Hoxb1	Heyl	0.38171	42.18	0.175	rgb(219,183,184)	1.8251	2,2
Hsf4	Stac2	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Ikzf3	Csgalnact1	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Irf2	Lrrfip1	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Irf4	Sertad1	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	None
Junb	Sema4a	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Jund	Chic2	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Jund	Mndal	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	None
Klf12	Hist1h1c	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	None
Lef1	Dph1	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Lyl1	Piwil2	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Meis2	Tgfbi	0.38171	42.18	0.181	rgb(219,182,183)	1.8251	2,2
Mesp2	Lmo1	0.38171	42.18	0.181	rgb(219,182,183)	1.8251	2,2
Mxi1	Arfgap3	0.38171	42.18	0.181	rgb(219,183,183)	1.8251	2,2
Myb	Gm2762	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Myt1l	Pnma2	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Nfkb1	Ncoa2	0.38171	42.18	0.175	rgb(219,184,184)	1.8251	2,2
Nfkb2	Gm1045	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Nkx1-2	Fam20c	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Nkx3-1	Atp8b4	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Nr2f1	Prss30	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Nr3c1	Mt2	-0.38171	42.18	-1.8E-01	rgb(178,194,224)	1.8251	None
Nr3c2	AI414108	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Nr3c2	Ogdhl	0.38171	42.18	0.18	rgb(219,183,183)	1.8251	2,2
Pou3f1	Otx1	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Rela	Robo1	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Rreb1	Aes	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Runx2	Trim46	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Smad3	4930523C07Rik	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Smad3	Ttc16	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Sox15	B4galnt4	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	None
Sox4	Abtb2	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Sox5	Pstpip1	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	2,2
Sox6	Cdh3	0.38171	42.18	0.177	rgb(219,183,184)	1.8251	2,2
Sox6	Sema4f	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Sp4	Sesn3	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	None
Stat2	Ltbp4	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	None
Stat3	Tmem136	0.38171	42.18	0.181	rgb(219,182,183)	1.8251	2,2
Tcf7l2	Garnl3	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Tcf7l2	Tg	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	None
Trp73	Mid2	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Trp73	Scrt1	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Zfp219	Adam12	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Zfp263	S100a6	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	None
Zfp281	Dab2	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	None
Zfp711	Csf2rb2	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Zic5	Mir703	0.38171	42.18	0.18	rgb(219,183,183)	1.8251	2,2
Atmin	Id2	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Dpf3	Mxd1	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Dr1	Gpr174	0.38171	42.18	0.18	rgb(219,183,183)	1.8251	2,2
Gm13139	Pdlim4	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Gm3604	Cntln	0.38171	42.18	0.182	rgb(219,182,183)	1.8251	2,2
Mxd3	Znhit6	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	2,2
Ovol2	Nrbp2	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Ovol2	Plekha6	0.38171	42.18	0.175	rgb(219,183,184)	1.8251	2,2
Prdm8	Qprt	0.38171	42.18	0.179	rgb(219,183,183)	1.8251	2,2
Sgsm2	4632428N05Rik	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Zfp26	Eno4	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Zfp266	Tnni3	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	2,2
Zfp322a	Nkx3-1	-0.38171	42.18	-1.8E-01	rgb(178,193,224)	1.8251	2,2
Zfp334	Csf1	0.38171	42.18	0.181	rgb(219,183,183)	1.8251	2,2
Zfp354c	Efna1	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Zfp354c	Etnk2	0.38171	42.18	0.181	rgb(219,183,183)	1.8251	2,2
Zfp414	Vps37d	0.38171	42.18	0.181	rgb(219,182,183)	1.8251	2,2
Zfp449	Ift81	0.38171	42.18	0.178	rgb(219,183,183)	1.8251	2,2
Zfp629	Sqstm1	0.38171	42.18	0.184	rgb(219,182,182)	1.8251	2,2
Zfp641	Ptprn2	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	2,2
Zfp667	Ifi203	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Zfp707	Syn1	-0.38171	42.18	-1.8E-01	rgb(177,193,224)	1.8251	2,2
Zfp709	Got1	-0.38171	42.18	-1.8E-01	rgb(179,194,224)	1.8251	2,2
Zfp937	Armcx2	0.38171	42.18	0.183	rgb(219,182,182)	1.8251	2,2
Ahrr	Emilin1	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Ahrr	St8sia6	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Ar	Adipor2	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Ar	Atmin	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Bach1	Heca	0.38084	42.17	0.175	rgb(219,184,184)	1.8249	2,2
Batf3	Gcnt2	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Bcl6	Aldoc	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Cdc5l	Rexo4	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Dmrt1	Aes	0.38084	42.17	0.173	rgb(219,184,184)	1.8249	2,2
Egr4	Cd276	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	2,2
Erg	Slc38a3	0.38084	42.17	0.175	rgb(219,184,184)	1.8249	2,2
Esr1	Echdc3	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	None
Ets1	Chst12	0.38084	42.17	0.175	rgb(219,184,184)	1.8249	None
Ets1	Rcsd1	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	None
Etv2	Ski	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	None
Fli1	Kcnd1	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	None
Fosb	Bcl2a1d	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	None
Foxb1	Aqp4	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	2,2
Foxb1	Mapk15	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Foxf2	Pglyrp1	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Foxh1	Drd3	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Foxh1	Ism1	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	None
Foxh1	P2rx1	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Foxo1	Grap	-0.38084	42.17	-1.7E-01	rgb(180,194,223)	1.8249	2,2
Foxo3	Slc30a3	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Foxq1	Plxnd1	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Gli3	Plcd4	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Gtf2ird1	Numbl	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
Hif3a	3110057O12Rik	0.38084	42.17	0.173	rgb(219,184,184)	1.8249	2,2
Hoxd4	Kctd12	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Hoxd4	Pmepa1	0.38084	42.17	0.173	rgb(219,184,184)	1.8249	2,2
Hoxd4	Zfp879	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	2,2
Isl2	Myo1b	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Isl2	Obscn	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	2,2
Isl2	Snph	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
Jdp2	Clic4	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Jun	Aim1	0.38084	42.17	0.17	rgb(219,184,185)	1.8249	2,2
Jun	Dgki	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	None
Kdm2b	Heg1	0.38084	42.17	0.175	rgb(219,184,184)	1.8249	2,2
Klf7	Atp1a3	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Lef1	Adm	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	2,2
Lef1	Cdkn1b	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Lef1	Dirc2	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	None
Lhx6	Dnaja4	0.38084	42.17	0.172	rgb(219,184,185)	1.8249	2,2
Maff	Syt12	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	2,2
Mesp2	Rassf1	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	None
Msx2	2810410L24Rik	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Myt1l	Auts2	0.38084	42.17	0.175	rgb(219,184,184)	1.8249	2,2
Nfatc4	Mapk15	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Nhlh1	Dock4	0.38084	42.17	0.173	rgb(219,184,184)	1.8249	2,2
Nkx3-1	Mycbp2	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	None
Nr2f1	Got1	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	None
Nr3c2	Gm14151	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Pknox1	Zfp704	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	None
Plagl1	S1pr3	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	2,2
Prdm1	Gykl1	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Prdm1	Nfatc1	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	None
Rarg	Arhgap10	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	None
Rarg	Fam114a1	0.38084	42.17	0.172	rgb(219,184,185)	1.8249	None
Rarg	Lgals3	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Rbpj	Vps54	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Rel	Tnfsf11	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Rest	Pln	0.38084	42.17	0.173	rgb(219,184,184)	1.8249	2,2
Runx2	Chst12	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	None
Rxra	Egr2	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	None
Sall3	Gpr152	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
Satb2	Plac8	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	2,2
Six5	Abcb1b	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	None
Six5	Dock11	0.38084	42.17	0.172	rgb(219,184,185)	1.8249	None
Sox13	Zfp629	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Stat1	Mllt3	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	None
Tcf3	9030617O03Rik	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	None
Tcf4	Ppp4r4	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	None
Tcf7l1	Tnni3	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	None
Tcf7l2	Spatc1	-0.38084	42.17	-1.7E-01	rgb(180,194,223)	1.8249	None
Thra	Ppap2c	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Trp73	Gjb2	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
Vax2	Ift57	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Vax2	Xkrx	0.38084	42.17	0.172	rgb(219,184,184)	1.8249	2,2
Ybx2	Tpst1	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	None
Zbtb7c	Asf1a	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	None
Zbtb7c	Flot2	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	None
Zfp281	Aes	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	None
Zfp523	Dnm3	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	2,2
Zfp711	Selenbp2	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	2,2
Aebp2	Coro6	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	2,2
Aebp2	Rpn1	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Ascl4	Thsd7a	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Atmin	Ppp1cc	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	2,2
Lin28b	Krt6b	0.38084	42.17	0.172	rgb(219,184,184)	1.8249	2,2
Naif1	Cln5	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Phf20	Ift81	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Prdm8	Abcg2	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Prdm8	Tlcd1	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Rag1	Gstm3	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	2,2
Six3	Gstm2	-0.38084	42.17	-1.7E-01	rgb(179,194,224)	1.8249	2,2
Snapc2	Dlc1	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Sohlh1	Cldnd2	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	2,2
Sohlh1	Ptn	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Sohlh1	Syt12	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
St18	Eml1	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
St18	Ttn	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Zfp101	Nkain1	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Zfp108	Mybphl	0.38084	42.17	0.17	rgb(219,185,185)	1.8249	2,2
Zfp276	Fundc2	-0.38084	42.17	-1.7E-01	rgb(181,195,223)	1.8249	2,2
Zfp418	Hps6	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Zfp503	Bbc3	0.38084	42.17	0.166	rgb(219,185,186)	1.8249	2,2
Zfp511	Myo18a	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Zfp52	Ada	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Zfp526	Asnsd1	-0.38084	42.17	-1.7E-01	rgb(180,195,223)	1.8249	2,2
Zfp532	Nefm	0.38084	42.17	0.171	rgb(219,184,185)	1.8249	2,2
Zfp641	Sirpa	0.38084	42.17	0.167	rgb(219,185,185)	1.8249	2,2
Zfp651	Ppp2r2c	0.38084	42.17	0.169	rgb(219,185,185)	1.8249	2,2
Zfp707	Syf2	0.38084	42.17	0.168	rgb(219,185,185)	1.8249	2,2
Zfp956	Psd2	0.38084	42.17	0.165	rgb(219,185,186)	1.8249	2,2
Zhx3	Klf3	0.38084	42.17	0.174	rgb(219,184,184)	1.8249	2,2
Zmat1	Sdc1	-0.38084	42.17	-1.7E-01	rgb(180,194,224)	1.8249	2,2
Ahr	Rps6ka4	0.37998	42.16	0.156	rgb(219,187,188)	1.8247	2,2
Ahrr	Slc12a1	0.37998	42.16	0.162	rgb(219,186,186)	1.8247	2,2
Ascl2	Creb3l2	0.37998	42.16	0.158	rgb(219,187,187)	1.8247	2,2
Batf	Lin54	-0.37998	42.16	-1.6E-01	rgb(181,195,223)	1.8247	None
Cdc5l	Srpk1	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	2,2
Cebpb	Abhd12b	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	2,2
Cebpb	Figf	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	2,2
Creb5	Cxcl3	0.37998	42.16	0.164	rgb(219,186,186)	1.8247	2,2
Creb5	Phlda3	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	2,2
Dmrt1	Avpr1a	0.37998	42.16	0.157	rgb(219,187,187)	1.8247	2,2
E2f1	Fam189b	0.37998	42.16	0.159	rgb(219,187,187)	1.8247	None
E2f1	Mapk14	0.37998	42.16	0.157	rgb(219,187,187)	1.8247	None
Ebf1	Crtc1	-0.37998	42.16	-1.6E-01	rgb(182,195,223)	1.8247	2,2
Egr2	Ccdc57	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	None
Egr3	Vamp2	0.37998	42.16	0.165	rgb(219,186,186)	1.8247	None
Egr4	Bcl2l11	0.37998	42.16	0.16	rgb(219,187,187)	1.8247	None
Erg	Mtmr7	0.37998	42.16	0.157	rgb(219,187,187)	1.8247	None
Esr1	Chl1	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	2,2
Ets1	B930041F14Rik	0.37998	42.16	0.157	rgb(219,187,187)	1.8247	None
Etv1	Snord89	0.37998	42.16	0.164	rgb(219,186,186)	1.8247	2,2
Etv4	Tbx6	-0.37998	42.16	-1.6E-01	rgb(182,195,223)	1.8247	None
Fli1	Got1	0.37998	42.16	0.163	rgb(219,186,186)	1.8247	2,2
Fli1	Thap2	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	None
Fosl1	Fam83g	0.37998	42.16	0.162	rgb(219,186,186)	1.8247	None
Fosl2	Cdh23	0.37998	42.16	0.162	rgb(219,186,186)	1.8247	2,2
Foxc1	Xrcc5	0.37998	42.16	0.16	rgb(219,187,187)	1.8247	None
Foxp1	Pstpip1	-0.37998	42.16	-1.6E-01	rgb(183,197,223)	1.8247	None
Foxs1	Cav1	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	2,2
Gata1	Lax1	0.37998	42.16	0.156	rgb(219,187,188)	1.8247	2,2
Gfi1	Tmem200b	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	2,2
Gli1	Vwa5b2	0.37998	42.16	0.157	rgb(219,187,187)	1.8247	2,2
Hdx	BC065397	0.37998	42.16	0.164	rgb(219,186,186)	1.8247	None
Hdx	Chn2	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	2,2
Hdx	Fbn2	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	2,2
Hey1	Jag2	0.37998	42.16	0.156	rgb(219,187,188)	1.8247	2,2
Heyl	D830046C22Rik	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	None
Hlx	Cables1	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	2,2
Hoxd4	Havcr1	0.37998	42.16	0.159	rgb(219,187,187)	1.8247	2,2
Ikzf2	Eomes	0.37998	42.16	0.163	rgb(219,186,186)	1.8247	2,2
Irf4	Rassf10	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	2,2
Jun	Plcxd1	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	None
Jun	Rtl1	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	2,2
Jund	Nfat5	-0.37998	42.16	-1.6E-01	rgb(181,195,223)	1.8247	None
Jund	Pcdh17	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	None
Klf13	Gcg	-0.37998	42.16	-1.6E-01	rgb(182,196,223)	1.8247	2,2
Klf4	Ndrg1	-0.37998	42.16	-1.6E-01	rgb(181,195,223)	1.8247	None
Klf7	Tcp11l2	0.37998	42.16	0.164	rgb(219,186,186)	1.8247	None
Klf9	Mtss1	0.37998	42.16	0.16	rgb(219,186,187)	1.8247	2,2
Mafb	Zfp947	0.37998	42.16	0.161	rgb(219,186,187)	1.8247	None
Meis2	Papss1	-0.37998	42.16	-1.6E-01	rgb(181,195,223)	1.8247	None
Mxi1	Spatc1	0.37998	42.16	0.159	rgb(219,187,187)	1.8247	None
Myb	Rrad	0.37998	42.16	0.165	rgb(219,185,186)	1.8247	2,2
Myc	Fam65c	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	None
Nfatc1	Afap1l2	-0.37998	42.16	-1.6E-01	rgb(181,195,223)	1.8247	None
Nfe2	Zdhhc18	-0.37998	42.16	-1.6E-01	rgb(183,196,223)	1.8247	None
Nfil3	Dock7	0.37998	42.16	0.158	rgb(219,187,187)	1.8247	2,2
Nfkb2	Calcr	0.37998	42.16	0.156	rgb(219,187,188)	1.8247	2,2
