TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Klf2	Fam53b	0.68343	49.38	0.383	rgb(221,144,145)	1.9695	None
Lef1	Rap2b	0.68343	49.38	0.377	rgb(221,145,146)	1.9695	None
Lin54	Prr5l	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	None
Maff	Perp	-0.68343	49.38	-3.8E-01	rgb(134,167,232)	1.9695	2,2
Mafg	Pou2f2	0.68343	49.38	0.38	rgb(221,144,145)	1.9695	None
Meis3	Nostrin	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	2,2
Mxi1	Serpinf1	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	2,2
Myb	Dock10	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	None
Myc	Zscan10	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	None
Nfkb1	Rasgef1a	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	None
Patz1	Akirin1	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	None
Prrx1	Ptgs2	0.68343	49.38	0.377	rgb(221,145,146)	1.9695	2,2
Prrx1	Sulf1	0.68343	49.38	0.384	rgb(221,144,144)	1.9695	2,2
Rfx3	Bcl2l1	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	None
Rora	Phospho1	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	None
Runx1	Smtn	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	None
Sox5	A930003A15Rik	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	2,2
Sp3	Cyp51	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	None
Sp3	Eea1	0.68343	49.38	0.379	rgb(221,145,145)	1.9695	None
Sp4	H2-DMb1	0.68343	49.38	0.378	rgb(221,145,146)	1.9695	None
Srebf2	Commd9	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	None
Srf	Cdkn2c	-0.68343	49.38	-3.8E-01	rgb(133,166,232)	1.9695	None
Srf	Dusp5	0.68343	49.38	0.378	rgb(221,145,146)	1.9695	None
Stat1	Ahnak	0.68343	49.38	0.384	rgb(221,144,144)	1.9695	None
Tal2	Il22	-0.68343	49.38	-3.8E-01	rgb(134,167,232)	1.9695	2,2
Tcf3	Cog6	-0.68343	49.38	-3.8E-01	rgb(134,167,231)	1.9695	None
Tead1	H2-Ob	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	2,2
Tead1	Peli2	0.68343	49.38	0.38	rgb(221,144,145)	1.9695	2,2
Tead3	Mmp7	0.68343	49.38	0.384	rgb(221,144,144)	1.9695	2,2
Thap1	Jazf1	0.68343	49.38	0.384	rgb(221,144,145)	1.9695	None
Vdr	Rhbdf1	0.68343	49.38	0.379	rgb(221,145,145)	1.9695	None
Zbtb7b	Cdkn2b	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	None
Zfp263	Dpy19l3	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	None
Zfp369	Aim2	0.68343	49.38	0.383	rgb(221,144,145)	1.9695	None
Zscan10	Adcy1	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	2,2
Akna	Spn	0.68343	49.38	0.375	rgb(221,145,146)	1.9695	2,2
Casz1	Hmgcr	-0.68343	49.38	-3.8E-01	rgb(134,167,232)	1.9695	2,2
Drap1	Nme4	0.68343	49.38	0.379	rgb(221,145,145)	1.9695	2,2
Fbxl19	Cln5	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	2,2
Nacc2	Fgfr1	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	2,2
Ncoa3	Atp11a	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	2,2
Peg3	Lphn2	0.68343	49.38	0.383	rgb(221,144,145)	1.9695	2,2
Pou5f2	Itga11	0.68343	49.38	0.385	rgb(221,144,144)	1.9695	2,2
Prdm8	Sh3gl3	0.68343	49.38	0.381	rgb(221,144,145)	1.9695	2,2
Prdm8	Zfp7	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	2,2
Zbed3	Cdc25b	0.68343	49.38	0.38	rgb(221,144,145)	1.9695	2,2
Zbtb17	Aldh4a1	0.68343	49.38	0.377	rgb(221,145,146)	1.9695	2,2
Zfp11	Krtcap2	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	2,2
Zfp11	Ocrl	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	2,2
Zfp266	Btla	0.68343	49.38	0.381	rgb(221,144,145)	1.9695	2,2
Zfp280b	Sele	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	2,2
Zfp35	Gemin6	0.68343	49.38	0.381	rgb(221,144,145)	1.9695	2,2
Zfp516	Rhobtb1	0.68343	49.38	0.382	rgb(221,144,145)	1.9695	2,2
Zfp629	Bpnt1	-0.68343	49.38	-3.8E-01	rgb(136,167,231)	1.9695	2,2
Zfp629	Ctnnal1	-0.68343	49.38	-3.8E-01	rgb(134,167,232)	1.9695	2,2
Zfp629	Rpp25	0.68343	49.38	0.38	rgb(221,144,145)	1.9695	2,2
Zfp629	Tmem173	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	2,2
Zfp750	Ttll9	0.68343	49.38	0.377	rgb(221,145,146)	1.9695	2,2
Zfp787	A430005L14Rik	0.68343	49.38	0.376	rgb(221,145,146)	1.9695	2,2
Zfp869	Dock7	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	2,2
Zhx2	Piwil2	-0.68343	49.38	-3.8E-01	rgb(135,167,231)	1.9695	2,2
Zmat1	Pdp2	-0.68343	49.38	-3.8E-01	rgb(134,166,232)	1.9695	2,2
Ahrr	Ddx11	0.68197	49.37	0.365	rgb(221,147,148)	1.9693	2,2
Arid3a	Lamc1	0.68197	49.37	0.37	rgb(221,146,147)	1.9693	2,2
Ascl2	Cpne6	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	2,2
Atf5	Fam160b1	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Batf	Grp	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Batf	Hvcn1	0.68197	49.37	0.369	rgb(221,147,147)	1.9693	2,2
Batf	St3gal1	0.68197	49.37	0.374	rgb(221,145,146)	1.9693	None
Bhlhe40	Rab26	0.68197	49.37	0.368	rgb(221,147,147)	1.9693	None
Cebpb	Inhba	0.68197	49.37	0.369	rgb(221,147,147)	1.9693	None
Creb3l2	Zfp365	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	2,2
E2f4	Syce2	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
E4f1	Ldlrap1	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Egr1	Il1rap	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	None
Egr2	Tgfbr3	0.68197	49.37	0.366	rgb(221,147,148)	1.9693	None
Erg	Ust	0.68197	49.37	0.373	rgb(221,146,147)	1.9693	None
Erg	Zswim4	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	2,2
Ets1	Fam120c	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	None
Ets1	Rgs14	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	None
Ets2	Ppp3cc	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
Ets2	Tubb6	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Etv6	Apobec2	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Fosl1	Tln2	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Fosl2	Ipcef1	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	None
Fosl2	St14	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	2,2
Foxn2	Naga	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	2,2
Foxo3	4931406P16Rik	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	None
Foxp3	Stat4	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Hif3a	Nid2	0.68197	49.37	0.369	rgb(221,146,147)	1.9693	2,2
Ikzf2	Calhm2	0.68197	49.37	0.369	rgb(221,147,147)	1.9693	2,2
Insm1	Celf2	-0.68197	49.37	-3.7E-01	rgb(137,169,231)	1.9693	None
Irf1	Cables1	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Irf2	Trp73	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Irf4	Bdh2	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Irf5	Acsl6	0.68197	49.37	0.372	rgb(221,146,147)	1.9693	2,2
Irf7	Got1l1	0.68197	49.37	0.375	rgb(221,145,146)	1.9693	None
Irf7	Ms4a4c	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Jun	Mgat5	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	None
Jun	Slc39a10	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Klf12	Pter	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Mafg	Cyth4	0.68197	49.37	0.368	rgb(221,147,147)	1.9693	None
Mitf	Cdkl3	0.68197	49.37	0.366	rgb(221,147,148)	1.9693	None
Msc	Syt13	-0.68197	49.37	-3.7E-01	rgb(137,169,231)	1.9693	2,2
Nfe2	Antxr2	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Nfil3	Pag1	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	None
Nfil3	Stmn4	0.68197	49.37	0.373	rgb(221,146,146)	1.9693	None
Nr3c1	Fth1	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Nr4a3	Lif	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Plag1	Vgf	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Plagl1	Ttc39c	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	2,2
Pou2f2	Abhd15	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Rela	Cyth3	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
Runx2	Obsl1	0.68197	49.37	0.369	rgb(221,147,147)	1.9693	2,2
Rxra	Btk	0.68197	49.37	0.374	rgb(221,145,146)	1.9693	None
Rxra	Rasgrp4	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	None
Six1	Calca	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
Sox21	Sytl2	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
Sox4	4930417O13Rik	0.68197	49.37	0.373	rgb(221,146,146)	1.9693	None
Sox5	Kcnq4	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Sp2	Fbxo4	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Sp4	Ermp1	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
Sp9	Samd1	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Stat2	Tgtp2	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	None
Stat4	Celf2	0.68197	49.37	0.37	rgb(221,146,147)	1.9693	None
Tal2	Gm2447	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	None
Tcf12	1110057K04Rik	0.68197	49.37	0.369	rgb(221,146,147)	1.9693	2,2
Tcf4	B4galt1	0.68197	49.37	0.373	rgb(221,146,147)	1.9693	None
Tcf7l2	Lphn2	0.68197	49.37	0.37	rgb(221,146,147)	1.9693	2,2
Tead1	Sh3bp4	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Tef	Srgn	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	None
Trp73	Cxcl3	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Yy2	Arhgef17	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	None
Yy2	Fam129c	0.68197	49.37	0.368	rgb(221,147,148)	1.9693	None
Zbtb4	Lime1	0.68197	49.37	0.368	rgb(221,147,147)	1.9693	2,2
Zbtb7a	Nfkb2	0.68197	49.37	0.372	rgb(221,146,147)	1.9693	None
Zfhx2	Rasgrp4	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	None
Zfp148	Wdr82	0.68197	49.37	0.37	rgb(221,146,147)	1.9693	None
Zfp467	Ntrk3	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
A430033K04Rik	Sulf2	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	2,2
Akna	Mapk6	-0.68197	49.37	-3.7E-01	rgb(138,169,231)	1.9693	2,2
Ascl4	A930007I19Rik	0.68197	49.37	0.367	rgb(221,147,148)	1.9693	2,2
Casz1	Il9	0.68197	49.37	0.369	rgb(221,146,147)	1.9693	2,2
Cggbp1	Cdc42ep3	0.68197	49.37	0.373	rgb(221,146,146)	1.9693	2,2
Dzip1	Gpr83	-0.68197	49.37	-3.7E-01	rgb(137,169,231)	1.9693	2,2
Hmgb3	Ppap2a	0.68197	49.37	0.366	rgb(221,147,148)	1.9693	2,2
Jazf1	Enpp4	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
Kdm5b	Lax1	-0.68197	49.37	-3.7E-01	rgb(136,168,231)	1.9693	2,2
L3mbtl3	Cx3cl1	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Mxd1	Igfbp4	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
Naif1	Rpl14	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	2,2
Phf20	D130040H23Rik	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
Plscr1	Ddx43	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	2,2
Prdm8	Rdh11	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
Trps1	F730043M19Rik	0.68197	49.37	0.373	rgb(221,146,147)	1.9693	2,2
Zfp184	Kcnb1	0.68197	49.37	0.368	rgb(221,147,148)	1.9693	2,2
Zfp358	Mmp11	0.68197	49.37	0.365	rgb(221,147,148)	1.9693	2,2
Zfp358	Sh3pxd2b	0.68197	49.37	0.371	rgb(221,146,147)	1.9693	2,2
Zfp429	Dnaja4	0.68197	49.37	0.37	rgb(221,146,147)	1.9693	2,2
Zfp429	Slc43a2	-0.68197	49.37	-3.7E-01	rgb(137,168,231)	1.9693	2,2
Zfp473	Spats2	0.68197	49.37	0.374	rgb(221,146,146)	1.9693	2,2
Zfp692	Myo1a	0.68197	49.37	0.373	rgb(221,146,147)	1.9693	2,2
Arid3b	Crtam	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Atf3	Pomt2	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Atf5	Cyfip2	-0.6805	49.36	-3.6E-01	rgb(140,170,230)	1.9691	None
Bcl6b	Itpk1	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	None
Bhlhe40	Apbb1	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Egr1	Fkbp1b	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Egr1	Sh2d3c	0.6805	49.36	0.36	rgb(221,148,149)	1.9691	None
Egr4	Trim67	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Elf1	Plcl1	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	None
Elk3	Pcsk9	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Etv1	Crtam	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Etv5	Agl	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Fli1	Dlg3	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Fli1	Slc9a9	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	None
Fos	Ptpn1	-0.6805	49.36	-3.6E-01	rgb(140,170,231)	1.9691	None
Fos	Qrich2	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Fosl1	Ostn	0.6805	49.36	0.357	rgb(221,149,150)	1.9691	None
Foxa1	D930020B18Rik	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Foxb1	C1ra	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Foxf2	Mapkbp1	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Foxf2	Nt5c1a	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Foxf2	Ubtd1	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	2,2
Foxp1	Syne1	-0.6805	49.36	-3.6E-01	rgb(140,170,231)	1.9691	2,2
Foxp2	Tmem176a	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	2,2
Foxp3	Adam12	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Foxp3	Prex2	0.6805	49.36	0.362	rgb(221,148,149)	1.9691	2,2
Gabpa	Capn2	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Gata3	Gpr183	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	None
Hif3a	Lhx2	0.6805	49.36	0.365	rgb(221,147,148)	1.9691	2,2
Hmga2	Sulf1	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Irf2	Igsf9	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Irf2	Vsig2	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Irf4	Maml3	0.6805	49.36	0.357	rgb(221,149,149)	1.9691	None
Irf5	Ick	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	None
Irf7	Ctsb	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Jun	Zhx2	0.6805	49.36	0.359	rgb(221,149,149)	1.9691	None
Junb	Exoc2	-0.6805	49.36	-3.6E-01	rgb(140,170,230)	1.9691	None
Jund	Cpd	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Klf13	Fam189b	0.6805	49.36	0.355	rgb(221,149,150)	1.9691	2,2
Klf4	Col7a1	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	None
Klf7	Ptpn4	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Lin54	Cxcl13	-0.6805	49.36	-3.6E-01	rgb(140,170,231)	1.9691	None
Mafb	Gucy1b3	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Maff	Zcchc4	-0.6805	49.36	-3.6E-01	rgb(140,170,230)	1.9691	None
Mxi1	Muc1	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Myc	Papolg	0.6805	49.36	0.362	rgb(221,148,149)	1.9691	None
Myc	Pde4d	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Myc	Pten	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	None
Nfat5	Adc	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Nfatc4	Jag1	0.6805	49.36	0.357	rgb(221,149,150)	1.9691	2,2
Nfatc4	Rgs16	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	2,2
Nfe2	Zfp750	0.6805	49.36	0.364	rgb(221,147,148)	1.9691	2,2
Nfkb1	Scn1b	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Nr3c1	Nfat5	-0.6805	49.36	-3.6E-01	rgb(140,170,231)	1.9691	None
Plagl1	Ece1	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Plagl1	Pkhd1l1	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Pou6f1	Ccdc146	0.6805	49.36	0.359	rgb(221,149,149)	1.9691	None
Rbpj	Chst15	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Rest	Sla2	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Rorc	Arhgap12	0.6805	49.36	0.364	rgb(221,147,148)	1.9691	2,2
Runx1	Abhd15	0.6805	49.36	0.365	rgb(221,147,148)	1.9691	None
Rxra	Dpy19l3	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	None
Rxra	Fyn	-0.6805	49.36	-3.6E-01	rgb(140,170,230)	1.9691	None
Rxra	Spint1	0.6805	49.36	0.357	rgb(221,149,149)	1.9691	None
Rxrb	Ccr7	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	None
Sox13	Aspn	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Sox4	Fam46c	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Sp3	Socs3	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Sp4	Cdkl5	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Spib	Eno3	0.6805	49.36	0.359	rgb(221,148,149)	1.9691	2,2
Srebf1	Rgs14	0.6805	49.36	0.357	rgb(221,149,150)	1.9691	2,2
Srf	Asb2	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Stat1	Exosc8	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Tcf12	Pxn	0.6805	49.36	0.36	rgb(221,148,149)	1.9691	None
Tcf3	Rsad2	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Tead1	Slamf6	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Tfdp2	Mfge8	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	2,2
Topors	Hk2	0.6805	49.36	0.356	rgb(221,149,150)	1.9691	None
Vax2	Arhgef40	0.6805	49.36	0.359	rgb(221,148,149)	1.9691	2,2
Vdr	Edn3	0.6805	49.36	0.365	rgb(221,147,148)	1.9691	2,2
Zbtb1	B4galt2	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	2,2
Zbtb33	Sgsm2	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Zbtb4	Gimap8	0.6805	49.36	0.357	rgb(221,149,150)	1.9691	2,2
Zbtb7a	Prnp	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	None
Zfp148	Dars2	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Zfp148	Pdcd1lg2	0.6805	49.36	0.36	rgb(221,148,149)	1.9691	None
Zfp263	Tec	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Zfp263	Tmem136	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	None
Zfp281	Decr1	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	None
Zic2	Ltb4r1	0.6805	49.36	0.359	rgb(221,149,149)	1.9691	2,2
Zic2	Nlrp3	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Ascl4	Gad2	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Casz1	Snx9	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Cxxc5	Naglu	0.6805	49.36	0.359	rgb(221,148,149)	1.9691	2,2
Dach2	Gp49a	0.6805	49.36	0.364	rgb(221,147,148)	1.9691	2,2
Dr1	Zeb1	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Dzip1	Pdgfrb	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	2,2
Gpbp1	Kctd17	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Litaf	H2-Ob	0.6805	49.36	0.361	rgb(221,148,149)	1.9691	2,2
Ncoa2	0610012G03Rik	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Rag1	Tlr9	0.6805	49.36	0.365	rgb(221,147,148)	1.9691	2,2
Setdb2	Stc1	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Sgsm2	Grina	0.6805	49.36	0.365	rgb(221,147,148)	1.9691	2,2
Thap3	Ethe1	0.6805	49.36	0.363	rgb(221,148,148)	1.9691	2,2
Zfp277	Fgd6	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Zfp385a	Got1l1	0.6805	49.36	0.358	rgb(221,149,149)	1.9691	2,2
Zfp395	Il22	-0.6805	49.36	-3.6E-01	rgb(139,169,231)	1.9691	2,2
Zfp536	Zfp445	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Zfp768	Zfp629	0.6805	49.36	0.36	rgb(221,148,149)	1.9691	2,2
Zfp84	Snord89	0.6805	49.36	0.364	rgb(221,147,148)	1.9691	2,2
Zfp960	Spats2	-0.6805	49.36	-3.6E-01	rgb(139,170,231)	1.9691	2,2
Zhx2	Serpinf1	-0.6805	49.36	-3.6E-01	rgb(138,169,231)	1.9691	2,2
Ascl2	Fam184b	0.67903	49.35	0.349	rgb(221,150,151)	1.9689	2,2
Atf3	Dock10	0.67903	49.35	0.354	rgb(221,149,150)	1.9689	None
Bach1	Gabrr2	0.67903	49.35	0.347	rgb(221,151,151)	1.9689	2,2
Bach1	Gbp7	-0.67903	49.35	-3.5E-01	rgb(140,170,230)	1.9689	None
Batf	B3gnt2	0.67903	49.35	0.35	rgb(221,150,151)	1.9689	None
Batf3	Parp6	0.67903	49.35	0.347	rgb(221,151,151)	1.9689	None
Bcl6	Neto2	0.67903	49.35	0.346	rgb(221,151,152)	1.9689	None
Bcl6	Stard5	0.67903	49.35	0.349	rgb(221,150,151)	1.9689	None
Bhlhe40	Dhx33	-0.67903	49.35	-3.5E-01	rgb(141,171,230)	1.9689	None
Bhlhe40	Maff	-0.67903	49.35	-3.5E-01	rgb(142,171,230)	1.9689	None
Cebpb	Nfkbie	-0.67903	49.35	-3.5E-01	rgb(140,170,230)	1.9689	None
Cebpg	Hmx3	0.67903	49.35	0.351	rgb(221,150,151)	1.9689	2,2
Cux1	Smad6	0.67903	49.35	0.352	rgb(221,150,150)	1.9689	2,2
Egr1	Ifit2	0.67903	49.35	0.354	rgb(221,149,150)	1.9689	None
Egr1	Zbp1	0.67903	49.35	0.347	rgb(221,151,151)	1.9689	None
Egr2	Cstf2t	0.67903	49.35	0.349	rgb(221,150,151)	1.9689	None
Elf1	Sgtb	0.67903	49.35	0.349	rgb(221,150,151)	1.9689	None
Elk3	Akr1b8	0.67903	49.35	0.35	rgb(221,150,151)	1.9689	2,2
Elk3	Calcr	0.67903	49.35	0.355	rgb(221,149,150)	1.9689	2,2
Epas1	Slc13a3	0.67903	49.35	0.346	rgb(221,151,152)	1.9689	2,2
Ets1	B3gnt2	-0.67903	49.35	-3.5E-01	rgb(141,171,230)	1.9689	None
Ets1	Kdelc2	-0.67903	49.35	-3.5E-01	rgb(142,171,230)	1.9689	None
Ets2	Btbd11	0.67903	49.35	0.352	rgb(221,150,151)	1.9689	2,2
Fosl1	Kcnq5	0.67903	49.35	0.35	rgb(221,150,151)	1.9689	None
Fosl2	B4galt1	0.67903	49.35	0.346	rgb(221,151,152)	1.9689	None
Fosl2	Syde2	0.67903	49.35	0.348	rgb(221,151,151)	1.9689	2,2
Foxn2	Eng	-0.67903	49.35	-3.5E-01	rgb(141,171,230)	1.9689	2,2
Foxo3	Naca	-0.67903	49.35	-3.5E-01	rgb(142,171,230)	1.9689	2,2
Foxp2	Endod1	0.67903	49.35	0.35	rgb(221,150,151)	1.9689	2,2
Foxp2	Rimklb	0.67903	49.35	0.354	rgb(221,149,150)	1.9689	2,2
Gabpa	Rraga	0.67903	49.35	0.352	rgb(221,150,151)	1.9689	None
