TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Nfatc4	Xpnpep1	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Nfe2	Aldh1l2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Nfe2	Itga11	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Nfe2l2	Cttn	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Nfia	Ddx51	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Nfia	Epb4.1l2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Nfic	Cnnm4	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	None
Nfkb1	Ccdc80	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Nfkb1	Foxp4	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	None
Nfkb1	Upp1	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Nfkb2	Casz1	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Nfkb2	Haao	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Nfkb2	Krt16	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Nfkb2	Lrch1	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	None
Nfkb2	Ptgs2	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Nhlh1	Dock4	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Nkx1-2	Slc1a2	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Nkx3-1	Cela1	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Nkx3-1	Eomes	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Nkx3-1	Npr3	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Nr1h2	Adipor2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Nr3c1	Ikbke	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Plagl1	Siglec15	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	2,2
Plagl1	Tpm1	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Pou2af1	Csf2rb	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Pou2f2	Kcnq2	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Pou3f1	Cd180	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Pou6f1	Cdkn1b	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Pou6f1	Fam19a3	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Pparg	Pogz	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Pparg	Zfp467	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Prdm1	Cyr61	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Rarg	Cd81	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Rel	B4galnt4	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Rel	Ttc39c	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Rest	Apold1	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Rest	Tspan13	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Rfx3	Hbs1l	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Rora	Nsg2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Rora	Txlnb	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Rreb1	Nr4a3	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Rreb1	Rnf125	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Runx1	Prss16	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Runx2	Entpd2	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Runx2	Jazf1	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	2,2
Runx3	Hcn2	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Runx3	Pogz	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Rxra	Cyp2d22	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Rxra	Mcf2l	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Rxra	Rfwd3	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Rxra	Sspo	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	None
Satb1	Aig1	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	None
Satb1	Foxp1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Smad3	Frmd4b	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Smad3	Mlf1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Smad3	Nr1d1	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Smad3	Picalm	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	None
Smad3	Tmem98	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Smad4	Mpzl3	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Smad4	Pgam1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Sox12	Ddr1	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Sox13	Tnfrsf13c	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	None
Sox13	Zfp503	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Sox15	Creg2	0.85532	50.26	0.257	rgb(220,168,169)	1.9874	None
Sox4	Rreb1	0.85532	50.26	0.262	rgb(220,167,168)	1.9874	None
Sox4	Trpm1	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Sox5	Sdc1	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Sox6	Prune2	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	2,2
Sp3	Pla2g12a	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Sp4	Cyp2d22	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Sp4	Rab4b	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Sp4	Trim13	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Spib	Adamts4	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Spib	Muc2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Spib	Ncald	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Srebf1	Fth1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Srebf1	Gpt2	0.85532	50.26	0.259	rgb(220,168,168)	1.9874	None
Srebf1	Itpka	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Srebf1	Sqle	0.85532	50.26	0.259	rgb(220,168,168)	1.9874	None
Stat1	Ccnd3	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Stat1	Fas	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Stat2	Gad2	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	None
Stat3	H60b	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	None
Stat3	Rora	0.85532	50.26	0.259	rgb(220,168,168)	1.9874	None
Stat4	Npas2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Stat4	Ssbp4	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Stat5b	Traf3	0.85532	50.26	0.259	rgb(220,168,168)	1.9874	None
Tal2	Tnfrsf8	-0.85532	50.26	-2.6E-01	rgb(159,182,227)	1.9874	None
Tal2	Zdbf2	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Tcf12	Dusp3	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Tcf12	Ostf1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Tcf12	Trove2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Tcf12	Tspan17	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Tcf12	Tubb2b	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Tcf3	Dusp8	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Tcf3	Foxp4	0.85532	50.26	0.257	rgb(220,168,169)	1.9874	None
Tcf3	Lyrm1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Tcf3	Trappc10	0.85532	50.26	0.265	rgb(220,166,167)	1.9874	None
Tcf4	Ccl20	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Tcf4	Crtc1	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Tcf7l2	Trp53i13	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Tead1	Inadl	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Thra	Sptlc1	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	2,2
Thra	Sumf2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Thrb	Lrrk1	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Trp73	Entpd1	-0.85532	50.26	-2.6E-01	rgb(162,183,227)	1.9874	None
Usf2	Smpdl3b	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Vax2	Sema6d	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	2,2
Vax2	Sidt1	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	2,2
Vdr	Camkk1	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Vdr	S1pr3	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Vdr	Tro	0.85532	50.26	0.262	rgb(220,167,168)	1.9874	None
Zbed6	Ears2	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	None
Zbtb33	Slc38a1	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Zbtb33	Stoml1	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zbtb7b	Bzw2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zbtb7b	Espn	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	None
Zbtb7b	Mrgpre	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Zbtb7b	Pgrmc1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Zbtb7b	Ptbp2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Zbtb7b	Sept9	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	None
Zeb1	Myo3b	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	None
Zeb1	Trappc10	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	None
Zfp105	Sox13	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	None
Zfp148	Chchd7	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zfp148	H2-Ob	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zfp148	Sfmbt1	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Zfp148	Slc25a38	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Zfp281	Zcchc12	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Zfp281	Zdhhc15	0.85532	50.26	0.262	rgb(220,167,168)	1.9874	None
Zfx	Rgs16	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zfx	Txndc17	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zfx	Uchl1	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	None
Zfx	Wipi1	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	None
Zic2	Smox	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Zic2	Wdr81	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	None
Zscan10	Ttc25	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	None
Ankzf1	Ndrg2	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Arntl2	Ifi204	0.85532	50.26	0.255	rgb(220,168,169)	1.9874	2,2
Atmin	Kndc1	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	2,2
Batf	Cmah	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Batf	Wnt10a	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Ccdc17	Ugt1a6b	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	2,2
Etv2	Kcnj13	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	2,2
Foxb1	Rora	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Foxs1	Ece1	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	2,2
Hes5	Bnipl	0.85532	50.26	0.262	rgb(220,167,168)	1.9874	2,2
Hoxd4	Kcnk6	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	2,2
Hoxd4	Svop	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	2,2
Hoxd4	Tigit	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Kdm5b	Prr5l	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Klf8	Uchl1	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	2,2
Msc	Mt1	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	2,2
Myt1l	Gpr98	0.85532	50.26	0.256	rgb(220,168,169)	1.9874	2,2
Nr3c2	C1rb	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Scmh1	Rbms2	0.85532	50.26	0.263	rgb(220,167,167)	1.9874	2,2
Scrt1	Sdr39u1	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Snai2	Sytl5	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Sohlh1	Lpl	0.85532	50.26	0.257	rgb(220,168,168)	1.9874	2,2
Sp6	Pde1a	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Sp6	Rassf4	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
St18	Eml6	0.85532	50.26	0.265	rgb(220,166,167)	1.9874	2,2
Topors	Abcb1b	0.85532	50.26	0.265	rgb(220,166,167)	1.9874	2,2
Twist1	Gm2762	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Zbtb46	Dlc1	0.85532	50.26	0.262	rgb(220,167,168)	1.9874	2,2
Zbtb46	Idi2	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	2,2
Zeb2	Sfrp2	-0.85532	50.26	-2.6E-01	rgb(160,183,227)	1.9874	2,2
Zfp111	Tgfbr3	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Zfp112	Slc2a3	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Zfp334	Dgkk	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Zfp35	Asb2	-0.85532	50.26	-2.6E-01	rgb(160,182,227)	1.9874	2,2
Zfp358	Cacnb3	0.85532	50.26	0.258	rgb(220,168,168)	1.9874	2,2
Zfp429	F2rl2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Zfp467	Enam	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Zfp608	Tns1	0.85532	50.26	0.264	rgb(220,167,167)	1.9874	2,2
Zfp618	Napb	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	2,2
Zfp629	Syngr1	0.85532	50.26	0.259	rgb(220,168,168)	1.9874	2,2
Zfp719	Minpp1	0.85532	50.26	0.26	rgb(220,167,168)	1.9874	2,2
Zfp9	Il17f	0.85532	50.26	0.261	rgb(220,167,168)	1.9874	2,2
Zfp937	Pls3	0.85532	50.26	0.262	rgb(220,167,167)	1.9874	2,2
Zfp960	Apobec2	-0.85532	50.26	-2.6E-01	rgb(161,183,227)	1.9874	2,2
Ahr	Bsn	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Ahr	Il15ra	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Ar	Cnih3	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Ar	Stk39	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	None
Ar	Zfp704	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	None
Arnt2	Cacna1c	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	2,2
Arnt2	Neto1	0.85278	50.25	0.246	rgb(220,170,170)	1.9872	2,2
Ascl2	Smpdl3b	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Bcl6	Bnip3	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Bcl6b	Tle1	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Bcl6b	Zfp629	-0.85278	50.25	-2.5E-01	rgb(163,184,227)	1.9872	None
Bhlhe40	Chac1	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Bhlhe40	Efemp2	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Bhlhe40	Ppp1r3b	0.85278	50.25	0.246	rgb(220,170,170)	1.9872	None
Cebpb	Aim2	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	2,2
Cebpb	Nrbp2	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Cebpb	Spsb1	0.85278	50.25	0.246	rgb(220,170,170)	1.9872	None
Creb1	Foxp2	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Dlx3	Vps37d	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	2,2
E2f1	N4bp2l1	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Ebf1	Atp6v0d2	0.85278	50.25	0.255	rgb(220,168,169)	1.9872	2,2
Ebf1	Mrgpre	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Ebf1	Nqo2	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Ebf1	Pkp3	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Ebf1	Spred3	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Egr1	Gnaz	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Egr1	Prkch	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Egr1	Rprd1a	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	None
Egr1	Slc7a8	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Egr2	Cxxc5	-0.85278	50.25	-2.5E-01	rgb(163,184,227)	1.9872	None
Egr2	Nucb2	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Egr2	Prickle1	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Egr3	5031414D18Rik	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Egr3	Ctnna1	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Egr3	Hif1a	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Egr4	D930015E06Rik	0.85278	50.25	0.249	rgb(220,169,170)	1.9872	None
Egr4	Fibcd1	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Elf1	Chmp4b	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Elk3	Acvrl1	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	None
Elk3	Bcas1	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	2,2
Elk3	Cttn	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Elk4	Stx7	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Eomes	Amigo2	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	2,2
Eomes	Inpp1	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Epas1	Calcrl	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	2,2
Erf	Samd1	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	None
Erg	Hist1h1a	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Erg	Map4k5	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Erg	Mdfi	0.85278	50.25	0.251	rgb(220,169,169)	1.9872	None
Esr1	Bcl3	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Esrra	Syce2	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Ets1	Arhgap22	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Ets1	Gpr146	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	2,2
Ets1	Kcns1	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Ets1	Padi2	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Ets2	Nt5e	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Ets2	Ptprj	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Etv1	Atp6v0a1	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	2,2
Etv1	Creg2	0.85278	50.25	0.249	rgb(220,169,170)	1.9872	2,2
Fli1	Acpp	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Fli1	Ick	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Fli1	S100a4	0.85278	50.25	0.255	rgb(220,168,169)	1.9872	None
Fos	Rap2b	0.85278	50.25	0.255	rgb(220,168,169)	1.9872	None
Fosb	Ahr	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Fosb	Slc30a1	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Fosl1	Chst12	-0.85278	50.25	-2.5E-01	rgb(162,184,227)	1.9872	None
Fosl1	Hexb	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Fosl1	Zfp36	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Fosl2	Acsl5	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Fosl2	Chd7	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	2,2
Fosl2	Creb3l2	0.85278	50.25	0.249	rgb(220,169,170)	1.9872	2,2
Fosl2	Ddr1	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Fosl2	Skap2	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Fosl2	Tnfsf4	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Foxa1	Yif1b	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	None
Foxf2	Gab2	0.85278	50.25	0.249	rgb(220,169,170)	1.9872	2,2
Foxf2	Gad1	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Foxf2	Myof	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	2,2
Foxj1	Bnipl	0.85278	50.25	0.245	rgb(220,170,171)	1.9872	None
Foxo1	Aldh4a1	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Foxo3	E330009J07Rik	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	2,2
Foxp1	Jak3	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Foxp3	Myadm	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Gabpa	March9	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Gabpa	Nfat5	0.85278	50.25	0.254	rgb(220,169,169)	1.9872	None
Gabpa	Snx11	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Gata3	Larp1b	0.85278	50.25	0.251	rgb(220,169,169)	1.9872	None
Gata3	Tesk2	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Gli3	2900011O08Rik	0.85278	50.25	0.255	rgb(220,168,169)	1.9872	2,2
Gli3	Adck1	-0.85278	50.25	-2.5E-01	rgb(164,184,226)	1.9872	None
Gli3	Adssl1	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Gli3	Il10	0.85278	50.25	0.251	rgb(220,169,169)	1.9872	2,2
Gli3	Pcbp4	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	None
Glis2	Vash1	0.85278	50.25	0.245	rgb(220,170,171)	1.9872	None
Glis3	Gcnt2	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	2,2
Glis3	Lyn	0.85278	50.25	0.253	rgb(220,169,169)	1.9872	None
Hdx	Zc3h6	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	None
Hes1	Serpinb5	0.85278	50.25	0.247	rgb(220,170,170)	1.9872	2,2
Hes1	Tmem35	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	2,2
Hic1	Chrm4	0.85278	50.25	0.25	rgb(220,169,170)	1.9872	None
Hic1	Itpr1	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Hic1	Olfm2	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Hic1	Vamp4	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Hmga2	D130040H23Rik	0.85278	50.25	0.255	rgb(220,168,169)	1.9872	2,2
Hmx3	Cebpg	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	None
Hmx3	Ppfia3	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Homez	Mttp	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Ikzf2	2810459M11Rik	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	2,2
Irf1	Rhebl1	0.85278	50.25	0.248	rgb(220,170,170)	1.9872	None
Irf4	Il1a	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Irf4	Ms4a4c	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Irf4	Nrcam	-0.85278	50.25	-2.5E-01	rgb(163,184,226)	1.9872	None
Irf4	Nsg2	-0.85278	50.25	-2.5E-01	rgb(163,184,227)	1.9872	None
Irf4	Nsmaf	-0.85278	50.25	-2.5E-01	rgb(164,184,226)	1.9872	None
Irf5	Aim2	0.85278	50.25	0.246	rgb(220,170,170)	1.9872	None
Irf5	Cd74	0.85278	50.25	0.246	rgb(220,170,170)	1.9872	None
Irf5	Ikzf3	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Irf7	Oas1c	0.85278	50.25	0.251	rgb(220,169,170)	1.9872	None
Irf7	Serpinb6b	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
Irf9	Sema6a	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	None
Isl2	Aloxe3	0.85278	50.25	0.245	rgb(220,170,171)	1.9872	2,2
Jun	Prrg4	-0.85278	50.25	-2.5E-01	rgb(164,185,226)	1.9872	None
Jun	Rgs1	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	None
Junb	Hist1h1c	0.85278	50.25	0.249	rgb(220,170,170)	1.9872	None
Junb	Tmem205	0.85278	50.25	0.246	rgb(220,170,171)	1.9872	None
Junb	Ubash3a	-0.85278	50.25	-2.5E-01	rgb(162,183,227)	1.9872	None
Jund	Bex1	-0.85278	50.25	-2.5E-01	rgb(163,184,227)	1.9872	None
Jund	Wrnip1	0.85278	50.25	0.252	rgb(220,169,169)	1.9872	None
