TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Klf12	Asap1	0.27123	46.3	0.304	rgb(220,159,160)	1.9076	2,2
Klf5	Asap1	-0.20868	46.08	-8.0E-02	rgb(200,206,220)	1.9032	None
Sp4	Asap1	-0.35286	47.26	-2.6E-01	rgb(161,183,227)	1.9269	None
Zbtb7b	Asap1	-0.50028	48.44	-4.4E-01	rgb(122,159,234)	1.9505	None
Klf7	Ascc1	0.83091	50.32	0.321	rgb(221,156,156)	1.9882	None
Thra	Ascc1	0.60557	49.33	0.328	rgb(221,154,155)	1.9683	2,2
Sp6	Asf1a	0.71599	50.21	0.812	rgb(226, 62, 64)	1.986	None
Zbtb7a	Asf1a	-0.66169	50.13	-1.3E-01	rgb(190,200,222)	1.9844	None
Zbtb7b	Asf1a	-0.94125	50.46	-4.6E-01	rgb(117,156,234)	1.991	None
Klf12	Asns	0.33399	47.21	0.212	rgb(219,176,177)	1.9259	None
Klf4	Asns	0.98321	50.53	0.53	rgb(223,116,117)	1.9924	None
Klf12	Asph	0.52862	49.16	0.16	rgb(219,186,187)	1.9649	None
Klf4	Asph	0.75875	50.27	0.268	rgb(220,166,166)	1.9872	None
Klf4	Ass1	0.40114	48.15	0.15	rgb(219,188,189)	1.9447	None
Sp9	Ass1	0.50479	49.1	0.729	rgb(225, 78, 79)	1.9637	None
Klf4	Atp1a3	-0.84818	50.35	-3.5E-01	rgb(140,170,230)	1.9888	None
Thra	Atp1a3	0.70389	50.21	0.205	rgb(219,178,178)	1.986	2,2
Sp4	Atp1b2	0.42165	48.21	0.212	rgb(219,176,177)	1.9459	None
Zbtb7b	Atp1b2	0.63961	49.46	0.458	rgb(222,129,130)	1.9709	None
Plag1	Atp2b4	0.68612	50.17	0.166	rgb(219,185,186)	1.9852	None
Thra	Atp2b4	0.72044	50.23	0.226	rgb(219,174,174)	1.9864	None
Zbtb7b	Atp2b4	0.96745	50.51	0.507	rgb(223,120,121)	1.992	None
Klf7	Atp6v0a1	-0.11004	44.45	-4.5E-01	rgb(119,157,234)	1.8706	2,2
Sp4	Atp6v0a1	0.18625	46.06	0.072	rgb(218,203,203)	1.9028	None
Sp4	B4galt2	0.12005	45.17	0.171	rgb(219,184,185)	1.885	None
Zbtb7a	B4galt2	-0.20807	46.07	-6.6E-02	rgb(203,208,220)	1.903	None
Klf13	Baiap2l1	0.3226	47.18	0.183	rgb(219,182,182)	1.9253	None
Klf4	Baiap2l1	0.31412	47.15	0.154	rgb(219,188,188)	1.9247	None
Sp4	Baiap2l1	0.37015	47.32	0.323	rgb(221,155,156)	1.9281	None
Sp9	Baiap2l1	0.06812	44.2	0.196	rgb(219,180,180)	1.8656	None
Sp9	Bambi	0.47257	48.33	0.665	rgb(224, 90, 91)	1.9483	None
Zbtb7b	Bambi	-0.79083	50.3	-3.0E-01	rgb(152,178,228)	1.9878	None
Hic1	Bcar1	0.24114	46.26	0.261	rgb(220,167,168)	1.9068	None
Sp4	Bcar1	-0.28636	46.39	-3.9E-01	rgb(132,165,232)	1.9094	None
Sp9	Bcar1	0.50824	49.06	0.057	rgb(218,206,206)	1.9629	None
Hic1	Bcl2l11	-0.42569	48.19	-1.9E-01	rgb(177,193,224)	1.9455	None
Klf5	Bcl2l11	0.54826	49.21	0.208	rgb(219,177,178)	1.9659	None
Hic1	Bcl3	0.72044	50.23	0.231	rgb(220,173,173)	1.9864	None
Klf5	Bcl3	0.79685	50.29	0.287	rgb(220,162,163)	1.9876	None
Sp4	Bcl3	0.21846	46.13	0.126	rgb(218,193,193)	1.9042	None
Thra	Bcl3	0.51069	49.08	0.077	rgb(218,202,202)	1.9633	None
Klf4	Bcor	-0.96154	50.47	-4.7E-01	rgb(116,155,235)	1.9912	None
Sp4	Bcor	-0.98181	50.56	-5.6E-01	rgb( 96,143,238)	1.993	None
Zbtb7a	Bcor	0.42774	48.22	0.223	rgb(219,174,175)	1.9461	None
Klf5	Bdh2	-0.52145	49.14	-1.4E-01	rgb(186,198,222)	1.9645	None
Sp4	Bdh2	-0.90766	50.39	-3.9E-01	rgb(132,166,232)	1.9896	None
Klf12	Bicd1	0.53255	49.17	0.167	rgb(219,185,185)	1.9651	2,2
Klf8	Bicd1	0.79083	50.3	0.297	rgb(220,160,161)	1.9878	2,2
Klf4	Blvrb	0.75361	50.25	0.248	rgb(220,170,170)	1.9868	None
Klf7	Blvrb	0.88513	50.37	0.372	rgb(221,146,147)	1.9892	None
Sp6	Blvrb	0.77473	50.27	0.812	rgb(226, 62, 64)	1.9872	None
Thra	Blvrb	0.55362	49.22	0.223	rgb(219,174,175)	1.9661	2,2
Sp4	Brd3	-0.97097	50.52	-5.2E-01	rgb(104,148,237)	1.9922	None
Zscan10	Brd3	0.29206	47.13	0.135	rgb(218,191,192)	1.9243	None
Plag1	Brsk1	0.62935	49.39	0.388	rgb(221,143,144)	1.9695	None
Sp9	Brsk1	0.1193	45.08	0.424	rgb(222,136,137)	1.8832	None
Klf4	Btk	-0.10505	45.12	-1.2E-01	rgb(191,201,222)	1.884	None
Zbtb7a	Btk	-0.48787	48.36	-3.6E-01	rgb(140,170,231)	1.9489	None
Klf5	C2cd2l	0.96534	50.48	0.481	rgb(222,125,126)	1.9914	None
Zbtb7b	C2cd2l	0.53255	49.17	0.167	rgb(219,185,185)	1.9651	None
Sp4	C330021F23Rik	0.13018	45.2	0.197	rgb(219,179,180)	1.8856	None
Zscan10	C330021F23Rik	0.58711	49.29	0.292	rgb(220,161,162)	1.9675	2,2
Plag1	Cadm1	0.45955	48.27	0.274	rgb(220,165,165)	1.9471	2,2
Sp4	Cadm1	-0.26342	46.27	-2.7E-01	rgb(159,181,227)	1.907	None
Klf5	Capg	-0.78001	50.29	-2.9E-01	rgb(154,179,228)	1.9876	None
Zbtb7b	Capg	-0.030091	44.17	-1.7E-01	rgb(179,194,224)	1.865	None
Klf13	Capn2	0.8701	50.37	0.372	rgb(221,146,147)	1.9892	None
Klf4	Capn2	0.56663	49.25	0.255	rgb(220,168,169)	1.9667	None
Sp6	Capn2	0.8701	50.37	0.5	rgb(222,122,123)	1.9892	None
