TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Gata3	Ell2	0.82549	50.33	0.335	rgb(221,153,154)	1.9884	None
Ybx2	Emb	-0.68996	50.19	-1.9E-01	rgb(176,192,224)	1.9856	None
Ybx2	Emilin1	0.61981	49.36	0.359	rgb(221,148,149)	1.9689	2,2
Ybx2	Enam	0.75361	50.25	0.248	rgb(220,170,170)	1.9868	2,2
Zfp280b	Enam	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Ybx2	Enpp3	0.46348	48.28	0.283	rgb(220,163,164)	1.9473	2,2
Gata3	Enpp4	0.34729	47.28	0.285	rgb(220,163,163)	1.9273	2,2
Zfp280b	Enpp5	-0.56916	49.25	-2.5E-01	rgb(163,184,227)	1.9667	2,2
Gata3	Epas1	0.92016	50.43	0.428	rgb(222,135,136)	1.9904	2,2
Epas1	Epha3	0.73808	50.25	0.246	rgb(220,170,171)	1.9868	2,2
Gata3	Epn2	0.26838	46.38	0.385	rgb(221,143,144)	1.9092	2,2
Ybx2	Esyt3	0.40114	48.15	0.15	rgb(219,188,189)	1.9447	2,2
Gata3	F2rl2	0.83091	50.32	0.317	rgb(220,156,157)	1.9882	None
Ybx2	F2rl2	0.011235	44.1	0.102	rgb(218,198,198)	1.8636	2,2
Epas1	F730043M19Rik	-0.24613	46.22	-2.2E-01	rgb(169,188,225)	1.906	2,2
Trps1	F730043M19Rik	0.18284	45.31	0.311	rgb(220,158,158)	1.8878	2,2
Epas1	Fam198a	0.72044	50.23	0.229	rgb(220,173,174)	1.9864	2,2
Gata3	Fam198a	0.45737	48.29	0.295	rgb(220,161,161)	1.9475	2,2
Trps1	Fam198a	-0.98878	50.56	-5.6E-01	rgb( 96,144,238)	1.993	2,2
Ybx2	Fam198a	0.9341	50.45	0.453	rgb(222,131,131)	1.9908	2,2
Zfp280b	Fam198a	0.14712	45.25	0.248	rgb(220,170,170)	1.8866	2,2
Gata3	Fam20b	0.073318	44.31	0.308	rgb(220,158,159)	1.8678	2,2
Zfp280b	Fam20b	0.27399	46.31	0.305	rgb(220,159,159)	1.9078	2,2
Gata3	Fam26f	0.52037	49.13	0.134	rgb(218,191,192)	1.9643	None
