TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Cebpg	Psme2	-0.47314	26.08	-8.0E-02	rgb(200,206,220)	1.5086	2,2
Etv6	Rilpl2	0.47314	26.08	0.076	rgb(218,202,203)	1.5086	2,2
Fli1	Rpl10	0.47314	26.08	0.081	rgb(218,202,202)	1.5086	2,2
Gtf2i	Denr	-0.47314	26.08	-8.5E-02	rgb(199,206,220)	1.5086	2,2
Hivep2	Ptgfrn	0.47314	26.08	0.075	rgb(218,203,203)	1.5086	2,2
Ikzf1	Fnbp1	0.47314	26.08	0.078	rgb(218,202,202)	1.5086	None
Ikzf1	Frmd6	0.47314	26.08	0.079	rgb(218,202,202)	1.5086	None
Irf8	Eif4a3	0.47314	26.08	0.079	rgb(218,202,202)	1.5086	2,2
Jun	Tpp2	0.47314	26.08	0.077	rgb(218,202,202)	1.5086	2,2
Junb	Ccnd3	0.47314	26.08	0.085	rgb(218,201,201)	1.5086	None
Junb	Mapk1	0.47314	26.08	0.085	rgb(218,201,201)	1.5086	None
Maz	Gm8186	-0.47314	26.08	-7.6E-02	rgb(200,207,220)	1.5086	2,2
Nfe2l1	Capns1	0.47314	26.08	0.082	rgb(218,201,202)	1.5086	2,2
Nfe2l1	Polr2k	-0.47314	26.08	-7.9E-02	rgb(200,207,220)	1.5086	2,2
Prkrir	Psme2	0.47314	26.08	0.084	rgb(218,201,201)	1.5086	None
Sp110	Psat1	0.47314	26.08	0.078	rgb(218,202,202)	1.5086	2,2
Stat5a	Clint1	0.47314	26.08	0.084	rgb(218,201,201)	1.5086	2,2
Stat5a	Gpi1	0.47314	26.08	0.082	rgb(218,201,201)	1.5086	2,2
Stat5b	Il9	-0.47314	26.08	-8.3E-02	rgb(199,206,220)	1.5086	2,2
Stat5b	Rpph1	0.47314	26.08	0.082	rgb(218,201,202)	1.5086	2,2
Zfx	B4galnt1	0.47314	26.08	0.082	rgb(218,201,201)	1.5086	None
Zkscan1	Rbm17	0.47314	26.08	0.075	rgb(218,203,203)	1.5086	2,2
Jrkl	Ccdc82	0.47314	26.08	0.076	rgb(218,202,203)	1.5086	2,2
Jrkl	Psme2	-0.47314	26.08	-8.4E-02	rgb(199,206,220)	1.5086	2,2
Nme2	Rpl7	0.47314	26.08	0.078	rgb(218,202,202)	1.5086	2,2
Rbck1	Gtl3	0.47314	26.08	0.075	rgb(218,203,203)	1.5086	2,2
Trps1	Dph3	-0.47314	26.08	-7.8E-02	rgb(200,207,220)	1.5086	2,2
Ybx3	Rpph1	0.47314	26.08	0.08	rgb(218,202,202)	1.5086	2,2
Zfp451	Lars2	0.47314	26.08	0.08	rgb(218,202,202)	1.5086	2,2
Foxp1	Ddx27	0.47314	26.08	0.457	rgb(222,130,131)	1.5086	2,2
Ahctf1	Tmbim4	0.47132	26.07	0.073	rgb(218,203,203)	1.5084	None
Atf4	Igtp	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	None
Bbx	Cnot6	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	None
Bcl11b	Mina	0.47132	26.07	0.067	rgb(218,204,204)	1.5084	None
Creb1	Cks2	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	None
Creb1	Mrpl11	0.47132	26.07	0.074	rgb(218,203,203)	1.5084	2,2
Crem	Gm11974	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	None
Crem	Tusc3	0.47132	26.07	0.073	rgb(218,203,203)	1.5084	None
Elk3	Lonp1	0.47132	26.07	0.069	rgb(218,204,204)	1.5084	None
Ets1	Rpl12	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	None
Fosl2	Bola1	-0.47132	26.07	-7.2E-02	rgb(201,207,220)	1.5084	2,2
Gtf2i	Dgka	0.47132	26.07	0.069	rgb(218,204,204)	1.5084	None
Hivep3	P4ha1	-0.47132	26.07	-6.8E-02	rgb(202,208,220)	1.5084	2,2
Hmg20b	Ak2	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	2,2
Irf2	Tnfrsf18	0.47132	26.07	0.075	rgb(218,203,203)	1.5084	2,2
Irf3	Malat1	-0.47132	26.07	-7.4E-02	rgb(201,207,220)	1.5084	2,2
Irf8	Eif3l	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	2,2
Junb	Ccr7	0.47132	26.07	0.069	rgb(218,204,204)	1.5084	None
Lef1	Rpl14	-0.47132	26.07	-6.8E-02	rgb(202,208,220)	1.5084	2,2
Maz	Adarb1	0.47132	26.07	0.07	rgb(218,204,204)	1.5084	2,2
Maz	Sra1	-0.47132	26.07	-6.9E-02	rgb(202,208,220)	1.5084	None
Mlx	Me2	0.47132	26.07	0.065	rgb(218,205,205)	1.5084	2,2
Nfat5	Rpl34	-0.47132	26.07	-6.9E-02	rgb(202,208,220)	1.5084	2,2
Nfatc3	Tcf7	0.47132	26.07	0.071	rgb(218,204,204)	1.5084	None
Nfe2l1	Klrd1	0.47132	26.07	0.074	rgb(218,203,203)	1.5084	2,2
Nfe2l1	Nup37	-0.47132	26.07	-6.9E-02	rgb(202,208,220)	1.5084	2,2
Nfe2l1	Samm50	-0.47132	26.07	-7.2E-02	rgb(201,207,220)	1.5084	2,2
Nfkb1	Bach2	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	None
Nfkb2	Fh1	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	None
Pura	Incenp	0.47132	26.07	0.071	rgb(218,203,204)	1.5084	2,2
Rara	Ccl20	-0.47132	26.07	-7.0E-02	rgb(202,208,220)	1.5084	2,2
Rara	Gm11808	-0.47132	26.07	-6.5E-02	rgb(203,208,219)	1.5084	2,2
Rara	Ramp1	-0.47132	26.07	-7.3E-02	rgb(201,207,220)	1.5084	2,2
Rora	Treml2	0.47132	26.07	0.072	rgb(218,203,203)	1.5084	None
Srebf1	Srp54b	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	2,2
Stat1	Hist1h2an	-0.47132	26.07	-7.0E-02	rgb(202,208,220)	1.5084	2,2
Stat1	Nfkbia	0.47132	26.07	0.073	rgb(218,203,203)	1.5084	2,2
Stat5a	Arl6ip4	0.47132	26.07	0.068	rgb(218,204,204)	1.5084	2,2
Stat5a	Diap3	0.47132	26.07	0.07	rgb(218,204,204)	1.5084	2,2
Stat5b	B230369F24Rik	-0.47132	26.07	-6.8E-02	rgb(202,208,220)	1.5084	2,2
Stat5b	Ypel5	-0.47132	26.07	-7.4E-02	rgb(201,207,220)	1.5084	2,2
Tcf3	Psph	0.47132	26.07	0.071	rgb(218,203,204)	1.5084	2,2
Tcf7	Lrr1	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	None
Zbtb7a	Cish	0.47132	26.07	0.07	rgb(218,204,204)	1.5084	None
Zfp664	Plod2	0.47132	26.07	0.071	rgb(218,203,203)	1.5084	2,2
Zkscan1	Nsun2	0.47132	26.07	0.07	rgb(218,204,204)	1.5084	2,2
Zkscan1	Srsf11	0.47132	26.07	0.071	rgb(218,203,204)	1.5084	2,2
Jrkl	H2-K1	-0.47132	26.07	-6.5E-02	rgb(203,208,219)	1.5084	2,2
Jrkl	Rps19bp1	-0.47132	26.07	-6.5E-02	rgb(203,208,219)	1.5084	2,2
Nme2	Ndufs5	0.47132	26.07	0.074	rgb(218,203,203)	1.5084	2,2
Pa2g4	Gm10076	-0.47132	26.07	-6.9E-02	rgb(202,208,220)	1.5084	2,2
Trps1	Clpp	-0.47132	26.07	-6.7E-02	rgb(202,208,220)	1.5084	2,2
Trps1	Hnrnph1	0.47132	26.07	0.066	rgb(218,204,205)	1.5084	2,2
Trps1	Ube2b	0.47132	26.07	0.07	rgb(218,204,204)	1.5084	2,2
Whsc1	Cnot6	0.47132	26.07	0.066	rgb(218,204,204)	1.5084	2,2
Ybx3	Gm9493	-0.47132	26.07	-6.5E-02	rgb(203,208,219)	1.5084	2,2
Zfp944	Plekhf2	0.47132	26.07	0.066	rgb(218,204,204)	1.5084	2,2
Atf4	Dph3	0.46949	26.06	0.057	rgb(218,206,206)	1.5082	None
Atf4	Hnrnpa3	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	None
Atf6	Ddb1	-0.46949	26.06	-5.5E-02	rgb(205,210,219)	1.5082	2,2
Atf6	Timp1	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	2,2
Batf	Cenpw	-0.46949	26.06	-6.1E-02	rgb(204,209,219)	1.5082	2,2
Batf	Hat1	-0.46949	26.06	-5.5E-02	rgb(205,210,219)	1.5082	2,2
Bbx	Mllt3	0.46949	26.06	0.064	rgb(218,205,205)	1.5082	None
Cdc5l	Tusc3	0.46949	26.06	0.056	rgb(218,206,207)	1.5082	None
Crem	Ttc1	0.46949	26.06	0.065	rgb(218,205,205)	1.5082	None
Elk4	Umps	0.46949	26.06	0.055	rgb(218,206,207)	1.5082	2,2
Etv6	Sec13	0.46949	26.06	0.055	rgb(218,206,207)	1.5082	2,2
Fosl2	Blmh	-0.46949	26.06	-5.9E-02	rgb(204,209,219)	1.5082	2,2
Fosl2	Dph3	-0.46949	26.06	-6.3E-02	rgb(203,209,219)	1.5082	2,2
Fosl2	Gltscr2	0.46949	26.06	0.06	rgb(218,206,206)	1.5082	None
Fosl2	Wars	-0.46949	26.06	-5.9E-02	rgb(204,209,219)	1.5082	2,2
Foxo1	Hspe1	-0.46949	26.06	-5.5E-02	rgb(205,210,219)	1.5082	2,2
Gabpa	Mrpl19	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	2,2
Gtf2i	Gm26924	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	2,2
Hif1a	Gpi1	0.46949	26.06	0.065	rgb(218,205,205)	1.5082	None
Hivep3	Serpinb1a	-0.46949	26.06	-6.3E-02	rgb(203,209,219)	1.5082	2,2
Ikzf1	Ifngr2	0.46949	26.06	0.061	rgb(218,205,205)	1.5082	None
Irf3	Brix1	0.46949	26.06	0.064	rgb(218,205,205)	1.5082	2,2
Irf3	Gimap5	0.46949	26.06	0.057	rgb(218,206,206)	1.5082	2,2
Irf8	Rassf5	0.46949	26.06	0.057	rgb(218,206,206)	1.5082	None
Irf8	Rbm17	0.46949	26.06	0.055	rgb(218,206,207)	1.5082	2,2
Irf8	Rpl15	-0.46949	26.06	-6.4E-02	rgb(203,209,219)	1.5082	2,2
Klf13	Rpl36a	0.46949	26.06	0.064	rgb(218,205,205)	1.5082	2,2
Lef1	Immt	0.46949	26.06	0.057	rgb(218,206,206)	1.5082	2,2
Lef1	RP23-45G16.5	-0.46949	26.06	-6.2E-02	rgb(204,209,219)	1.5082	2,2
Lef1	Suz12	0.46949	26.06	0.057	rgb(218,206,206)	1.5082	None
Max	Procr	-0.46949	26.06	-5.8E-02	rgb(204,209,219)	1.5082	2,2
Maz	Snx2	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	2,2
Mlx	Tnip2	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	2,2
Myc	Gm561	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	None
Nfe2l2	Cs	0.46949	26.06	0.06	rgb(218,206,206)	1.5082	None
Nfkb1	Exoc2	-0.46949	26.06	-6.4E-02	rgb(203,209,219)	1.5082	None
Nfkb1	Srsf10	0.46949	26.06	0.06	rgb(218,205,206)	1.5082	None
Phf21a	Mina	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	None
Pknox1	Rpl9-ps1	0.46949	26.06	0.061	rgb(218,205,205)	1.5082	2,2
Pura	AC102758.1	0.46949	26.06	0.055	rgb(218,206,207)	1.5082	2,2
Pura	Tipin	-0.46949	26.06	-6.2E-02	rgb(204,209,219)	1.5082	2,2
Rara	Cisd1	0.46949	26.06	0.064	rgb(218,205,205)	1.5082	None
Rara	Osbpl8	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Rara	Rnaset2b	-0.46949	26.06	-6.0E-02	rgb(204,209,219)	1.5082	2,2
Rara	Rplp2	-0.46949	26.06	-6.1E-02	rgb(204,209,219)	1.5082	2,2
Rela	Lcmt1	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Rela	Wbp1l	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	None
Runx3	Cyp51	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Sp110	Cish	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	None
Sp3	Srsf10	0.46949	26.06	0.064	rgb(218,205,205)	1.5082	None
Srebf1	Ndufa2	-0.46949	26.06	-5.8E-02	rgb(205,209,219)	1.5082	None
Stat3	Exosc8	0.46949	26.06	0.06	rgb(218,206,206)	1.5082	None
Stat5b	Ndufs5	-0.46949	26.06	-6.3E-02	rgb(203,209,219)	1.5082	2,2
Stat5b	Rpl37a	-0.46949	26.06	-5.9E-02	rgb(204,209,219)	1.5082	2,2
Stat6	Gm12728	-0.46949	26.06	-6.1E-02	rgb(204,209,219)	1.5082	2,2
Tcf12	Eif3g	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	None
Tcf3	Lpxn	-0.46949	26.06	-5.5E-02	rgb(205,210,219)	1.5082	None
Tcf7	Cdca8	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Tcf7	Mrps28	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	None
Topors	Clpp	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	None
Ybx1	Cops4	0.46949	26.06	0.062	rgb(218,205,205)	1.5082	None
Yy1	Fam105b	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	2,2
Yy1	Mrpl22	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Zbtb7a	Fnip1	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Zbtb7a	Rpl7	-0.46949	26.06	-6.3E-02	rgb(203,209,219)	1.5082	None
Zfp1	Afg3l2	0.46949	26.06	0.058	rgb(218,206,206)	1.5082	None
Zfp148	Ltb	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	None
Zfp148	Sgol1	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	2,2
Zfp664	Tpt1	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	2,2
Zfx	Ddb1	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	None
Zfx	Ttc39b	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	None
Zkscan1	Exosc7	0.46949	26.06	0.062	rgb(218,205,205)	1.5082	2,2
Zkscan1	Ezh2	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	2,2
Zkscan1	Gimap6	0.46949	26.06	0.059	rgb(218,206,206)	1.5082	2,2
Hmgb1	Ctsc	0.46949	26.06	0.06	rgb(218,205,206)	1.5082	2,2
Mxd1	Etfb	-0.46949	26.06	-5.7E-02	rgb(205,209,219)	1.5082	2,2
Mxd1	Maml2	0.46949	26.06	0.062	rgb(218,205,205)	1.5082	2,2
Ski	Gm24951	0.46949	26.06	0.06	rgb(218,205,206)	1.5082	2,2
Skil	Setx	0.46949	26.06	0.063	rgb(218,205,205)	1.5082	2,2
Zfp318	Cep55	0.46949	26.06	0.056	rgb(218,206,206)	1.5082	2,2
Foxp1	Hnrnpf	0.46949	26.06	0.457	rgb(222,130,131)	1.5082	None
Atf2	Orc5	0.46767	26.05	0.048	rgb(218,208,208)	1.508	None
Atf6	Serpinb1a	0.46767	26.05	0.051	rgb(218,207,207)	1.508	2,2
Bcl11b	Txnl4a	0.46767	26.05	0.05	rgb(218,207,208)	1.508	None
Cebpg	Peli2	0.46767	26.05	0.05	rgb(218,207,208)	1.508	2,2
Dnmt1	Ddx39	0.46767	26.05	0.05	rgb(218,207,208)	1.508	None
Elk3	Hjurp	0.46767	26.05	0.046	rgb(218,208,208)	1.508	None
Elk3	Mkks	-0.46767	26.05	-5.0E-02	rgb(206,210,219)	1.508	None
Elk3	Mmd	0.46767	26.05	0.045	rgb(217,208,208)	1.508	None
Elk3	Rgs1	0.46767	26.05	0.054	rgb(218,207,207)	1.508	None
Etv6	Snrpc	0.46767	26.05	0.047	rgb(218,208,208)	1.508	None
Fli1	Chmp4b	0.46767	26.05	0.053	rgb(218,207,207)	1.508	None
Fli1	Txndc17	0.46767	26.05	0.053	rgb(218,207,207)	1.508	None
Fosl2	Cd47	0.46767	26.05	0.046	rgb(218,208,208)	1.508	None
Foxo1	Gm12534	0.46767	26.05	0.05	rgb(218,207,208)	1.508	2,2
Gtf3a	Emp3	0.46767	26.05	0.049	rgb(218,208,208)	1.508	None
Gtf3a	Mina	0.46767	26.05	0.051	rgb(218,207,207)	1.508	None
Hmg20b	1600014C10Rik	-0.46767	26.05	-5.3E-02	rgb(206,210,219)	1.508	2,2
Hmg20b	Hat1	0.46767	26.05	0.049	rgb(218,208,208)	1.508	2,2
Hmg20b	Nasp	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Hmg20b	Rpph1	0.46767	26.05	0.05	rgb(218,207,208)	1.508	2,2
Hmg20b	Rps25	-0.46767	26.05	-5.0E-02	rgb(206,210,219)	1.508	2,2
Hmg20b	Ucp2	-0.46767	26.05	-4.8E-02	rgb(207,211,219)	1.508	2,2
Irf2	Rpl14	-0.46767	26.05	-5.2E-02	rgb(206,210,219)	1.508	2,2
Irf3	Fanci	-0.46767	26.05	-4.9E-02	rgb(206,211,219)	1.508	2,2
Irf3	Mdm2	0.46767	26.05	0.052	rgb(218,207,207)	1.508	2,2
Irf3	Plod2	-0.46767	26.05	-5.0E-02	rgb(206,210,219)	1.508	2,2
Irf4	Elmo1	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Irf4	Riok1	0.46767	26.05	0.048	rgb(218,208,208)	1.508	None
Junb	Tmbim4	-0.46767	26.05	-4.6E-02	rgb(207,211,219)	1.508	None
Jund	Snhg9	0.46767	26.05	0.046	rgb(218,208,208)	1.508	None
Jund	Txnl4a	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Lef1	Gbp2	0.46767	26.05	0.051	rgb(218,207,207)	1.508	None
Lef1	Gm4968	-0.46767	26.05	-4.9E-02	rgb(206,211,219)	1.508	2,2
Lef1	Man1a	0.46767	26.05	0.053	rgb(218,207,207)	1.508	None
Lef1	n-R5s88	-0.46767	26.05	-4.6E-02	rgb(207,211,219)	1.508	2,2
Maz	Nfyb	0.46767	26.05	0.047	rgb(218,208,208)	1.508	None
Maz	Top2a	0.46767	26.05	0.053	rgb(218,207,207)	1.508	2,2
Mef2a	Ero1l	0.46767	26.05	0.049	rgb(218,208,208)	1.508	None
Nfat5	Gm10263	-0.46767	26.05	-5.3E-02	rgb(205,210,219)	1.508	2,2
Nfe2l1	Gm12840	0.46767	26.05	0.055	rgb(218,207,207)	1.508	2,2
Nfe2l1	Phpt1	-0.46767	26.05	-4.7E-02	rgb(207,211,219)	1.508	2,2
Nfe2l1	Psenen	0.46767	26.05	0.048	rgb(218,208,208)	1.508	2,2
Nfe2l2	Ly6e	0.46767	26.05	0.05	rgb(218,207,207)	1.508	None
Nfkb2	Cd247	0.46767	26.05	0.055	rgb(218,206,207)	1.508	None
Nrf1	2010107E04Rik	0.46767	26.05	0.049	rgb(218,208,208)	1.508	None
Nrf1	Eef1d	0.46767	26.05	0.05	rgb(218,207,208)	1.508	None
Nrf1	Rbm17	0.46767	26.05	0.046	rgb(218,208,208)	1.508	None
Pknox1	BX465866.1	0.46767	26.05	0.049	rgb(218,208,208)	1.508	2,2
Pknox1	Gm15013	0.46767	26.05	0.049	rgb(218,208,208)	1.508	2,2
Pknox1	Gm16490	0.46767	26.05	0.052	rgb(218,207,207)	1.508	2,2
Rela	G3bp1	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Rela	Supt20	0.46767	26.05	0.047	rgb(218,208,208)	1.508	None
Rela	Tmed5	0.46767	26.05	0.05	rgb(218,208,208)	1.508	None
Rela	Traf6	0.46767	26.05	0.053	rgb(218,207,207)	1.508	None
Sp3	Anxa6	0.46767	26.05	0.054	rgb(218,207,207)	1.508	None
Stat1	Batf	0.46767	26.05	0.054	rgb(218,207,207)	1.508	None
Stat1	Mtdh	0.46767	26.05	0.054	rgb(218,207,207)	1.508	2,2
Stat5a	Lrmp	0.46767	26.05	0.047	rgb(218,208,208)	1.508	2,2
Stat5a	Rpl19	-0.46767	26.05	-4.7E-02	rgb(207,211,219)	1.508	2,2
Stat6	Nfx1	0.46767	26.05	0.047	rgb(218,208,208)	1.508	None
Tcf3	Gm7536	-0.46767	26.05	-4.8E-02	rgb(206,211,219)	1.508	2,2
Usf2	Cd5	0.46767	26.05	0.05	rgb(218,207,208)	1.508	None
Usf2	Tmem258	0.46767	26.05	0.054	rgb(218,207,207)	1.508	None
Zbtb7a	Ddx39b	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Zbtb7a	Ubtf	0.46767	26.05	0.046	rgb(218,208,208)	1.508	None
Zfp148	Atp5e	-0.46767	26.05	-4.7E-02	rgb(207,211,219)	1.508	None
Zfp664	Gm10260	0.46767	26.05	0.045	rgb(217,208,208)	1.508	2,2
Zfp664	Plp2	0.46767	26.05	0.049	rgb(218,208,208)	1.508	2,2
Zfp664	Rps27a	0.46767	26.05	0.05	rgb(218,208,208)	1.508	2,2
Zfx	Itgb1	0.46767	26.05	0.052	rgb(218,207,207)	1.508	None
Zkscan1	Rpl13-ps3	-0.46767	26.05	-5.0E-02	rgb(206,210,219)	1.508	2,2
Hmgb1	Abi3	0.46767	26.05	0.046	rgb(218,208,208)	1.508	2,2
Jrkl	Fkbp3	-0.46767	26.05	-5.4E-02	rgb(205,210,219)	1.508	2,2
Jrkl	Fxyd5	0.46767	26.05	0.048	rgb(218,208,208)	1.508	2,2
Ski	Id2	0.46767	26.05	0.051	rgb(218,207,207)	1.508	2,2
Skil	Gm17511	0.46767	26.05	0.046	rgb(218,208,208)	1.508	2,2
Thyn1	Diap1	0.46767	26.05	0.054	rgb(218,207,207)	1.508	2,2
Thyn1	Mrpl21	0.46767	26.05	0.053	rgb(218,207,207)	1.508	2,2
Trps1	Cct7	-0.46767	26.05	-5.4E-02	rgb(205,210,219)	1.508	2,2
Trps1	Rps27a	0.46767	26.05	0.05	rgb(218,207,208)	1.508	2,2
Zfp318	Ahr	0.46767	26.05	0.05	rgb(218,208,208)	1.508	2,2
Foxp1	Btf3	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Ccl20	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Fyb	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Gmfg	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Gngt2	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Rpl19	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Foxp1	Rplp2	0.46767	26.05	0.457	rgb(222,130,131)	1.508	2,2
Ahr	Commd6	0.46584	26.04	0.043	rgb(217,209,209)	1.5078	None
Ahr	Sdha	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Atf6	Eef1a1	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	2,2
Batf	Cd48	0.46584	26.04	0.043	rgb(217,209,209)	1.5078	None
Batf	Nedd4	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	2,2
Cdc5l	Emp1	-0.46584	26.04	-4.2E-02	rgb(208,211,219)	1.5078	None
Cebpg	Chd3	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	2,2
Cebpg	G2e3	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	2,2
Cebpg	Zcchc10	-0.46584	26.04	-4.3E-02	rgb(208,211,219)	1.5078	2,2
E2f4	G3bp1	0.46584	26.04	0.044	rgb(217,209,209)	1.5078	None
E2f4	Laptm5	0.46584	26.04	0.038	rgb(217,210,210)	1.5078	None
E2f4	Was	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Elf2	Casc5	0.46584	26.04	0.04	rgb(217,209,210)	1.5078	None
Elk4	Idnk	0.46584	26.04	0.041	rgb(217,209,209)	1.5078	None
Ets1	Tceb1	0.46584	26.04	0.038	rgb(217,210,210)	1.5078	None
Etv6	Arpc3	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Etv6	Noc4l	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Fli1	Frg1	0.46584	26.04	0.039	rgb(217,210,210)	1.5078	None
Fosl2	Cdca8	-0.46584	26.04	-3.5E-02	rgb(209,212,218)	1.5078	None
Fosl2	Top2b	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Foxo1	Thyn1	-0.46584	26.04	-3.7E-02	rgb(209,212,218)	1.5078	2,2
Gabpa	Snhg1	0.46584	26.04	0.044	rgb(217,209,209)	1.5078	2,2
Gtf3a	Atp5k	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Hivep3	Pno1	0.46584	26.04	0.043	rgb(217,209,209)	1.5078	None
Hivep3	Psmb10	0.46584	26.04	0.038	rgb(217,210,210)	1.5078	2,2
Hmg20b	Psma7	0.46584	26.04	0.043	rgb(217,209,209)	1.5078	2,2
Hmg20b	Rpl35a	-0.46584	26.04	-3.7E-02	rgb(209,212,218)	1.5078	2,2
Ikzf1	Ndufb5	0.46584	26.04	0.043	rgb(217,209,209)	1.5078	None
Irf2	Ehd4	-0.46584	26.04	-4.3E-02	rgb(208,211,219)	1.5078	2,2
Irf2	Fyb	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	2,2
Irf2	Ndfip1	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Irf2	Son	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Irf2	Top1	0.46584	26.04	0.041	rgb(217,209,209)	1.5078	None
Irf3	Irf8	0.46584	26.04	0.045	rgb(217,208,209)	1.5078	2,2
Irf4	Trnt1	0.46584	26.04	0.038	rgb(217,210,210)	1.5078	None
Irf8	Mki67ip	0.46584	26.04	0.04	rgb(217,209,209)	1.5078	2,2
Jun	Ctla2a	0.46584	26.04	0.039	rgb(217,210,210)	1.5078	None
Junb	Ifi27l2a	-0.46584	26.04	-4.1E-02	rgb(208,212,219)	1.5078	None
Junb	Mrpl45	-0.46584	26.04	-3.8E-02	rgb(209,212,218)	1.5078	None
Junb	Ttc39b	0.46584	26.04	0.036	rgb(217,210,210)	1.5078	None
Jund	Cdk2ap2	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Jund	Rabggtb	0.46584	26.04	0.039	rgb(217,210,210)	1.5078	None
Maz	AC122290.1	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	2,2
Maz	Arhgdib	0.46584	26.04	0.036	rgb(217,210,210)	1.5078	None
Mef2a	Psmb4	0.46584	26.04	0.04	rgb(217,209,209)	1.5078	None
Mlx	Rpl6	0.46584	26.04	0.041	rgb(217,209,209)	1.5078	2,2
Mlx	Slc39a8	0.46584	26.04	0.038	rgb(217,210,210)	1.5078	2,2
Myc	Abcf1	0.46584	26.04	0.035	rgb(217,210,210)	1.5078	None
Myc	Cd28	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Nfat5	Gm5160	-0.46584	26.04	-4.3E-02	rgb(208,211,219)	1.5078	2,2
Nfat5	Ppp1ca	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Nfe2l1	n-R5s88	0.46584	26.04	0.045	rgb(217,208,209)	1.5078	2,2
Nrf1	Abce1	0.46584	26.04	0.037	rgb(217,210,210)	1.5078	None
Nrf1	Timm17b	0.46584	26.04	0.042	rgb(217,209,209)	1.5078	None
Pura	Anapc5	-0.46584	26.04	-3.7E-02	rgb(209,212,218)	1.5078	None
Pura	Capzb	-0.46584	26.04	-3.8E-02	rgb(209,212,218)	1.5078	None
Pura	Cdk4	-0.46584	26.04	-4.3E-02	rgb(208,211,219)	1.5078	None
