	Aebp2	Ahctf1	Ahr	Akap8	Akna	Arid2	Arid5a	Ash1l	Atf1	Atf2	Atf4	Atf6	Bach2	Batf	Baz2a	Bbx	Bcl11b	Bptf	Cdc5l	Cebpg	Cebpz	Chchd3	Creb1	Creb3	Crem	Ctcf	Cux1	Dmtf1	Dnmt1	Dot1l	Dr1	Drap1	E2f4	E2f8	Eea1	Elf1	Elf2	Elk3	Elk4	Ets1	Etv6	Fli1	Fosl2	Foxn3	Foxo1	Foxp1	Gabpa	Gatad2a	Glyr1	Gpbp1	Gpbp1l1	Gtf2b	Gtf2i	Gtf3a	Hif1a	Hivep2	Hivep3	Hmg20b	Hmgb1	Hmgb3	Ikzf1	Ikzf3	Irf2	Irf3	Irf4	Irf8	Jrkl	Jun	Junb	Jund	Kat7	Kcmf1	Kdm2a	Klf13	Kmt2a	Lef1	Maf	Max	Maz	Mbd2	Mbd3	Mbnl2	Mef2a	Mga	Mlx	Mtf2	Mxd1	Myc	Mysm1	Ncoa2	Ncoa3	Nfat5	Nfatc3	Nfe2l1	Nfe2l2	Nfkb1	Nfkb2	Nfx1	Nfyb	Nme2	Nrf1	Pa2g4	Phf20	Phf21a	Pin1	Pknox1	Plagl2	Plscr1	Pou2af1	Prdm2	Preb	Prkrir	Pura	Rara	Rbck1	Rbpj	Rela	Rest	Rexo4	Rfx7	Rlf	Rora	Rorc	Runx1	Runx3	Safb	Safb2	Satb1	Ski	Skil	Snapc5	Son	Sp1	Sp100	Sp110	Sp3	Srebf1	Srebf2	Stat1	Stat3	Stat5a	Stat5b	Stat6	Tcf12	Tcf20	Tcf3	Tcf7	Terf1	Tfdp1	Tfdp2	Thap7	Thyn1	Tigd2	Tmf1	Topors	Trp53	Trps1	Usf2	Vezf1	Whsc1	Xbp1	Xpa	Ybx1	Ybx3	Yy1	Zbed6	Zbtb1	Zbtb7a	Zeb1	Zfp1	Zfp131	Zfp148	Zfp191	Zfp260	Zfp266	Zfp277	Zfp280d	Zfp292	Zfp318	Zfp322a	Zfp386	Zfp410	Zfp422	Zfp451	Zfp52	Zfp560	Zfp62	Zfp644	Zfp664	Zfp672	Zfp771	Zfp800	Zfp830	Zfp91	Zfp944	Zfx	Zhx1	Zkscan1	Zmiz1	Zrsr2
Mif	0	0	0	0	0	0	0	0	0	0	0	0	-0.068526	0	0	0	0	0	0	0	0	0	0	0	0	0.48551	0	0	0	0	0	0	0	0	0	0.55417	0	0	0	0	0.22858	0	-0.38578	0	-0.16192	0	0.82255	0	0	0	0	0	0	0	0	0	0.61271	0.20052	0	0	0	0	0.703	0	0	0.68731	-0.55828	0	0	0	0	0	0	0.30704	0	0	0	0	0	0	0	0	0	0	0	0	-0.20052	0	0	0	0	0	0	-0.51552	0	0	0	0	0.15505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19469	0	0	0	0	0	0.70175	0	0	0	0	0	0	0	0	0	0	0	0	0.33325	0	0	0	0	-0.19469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mif4gd	0	0	0	0	0	0	0	0	0	0	0	0.1976	0	0.82495	0	0	-0.34006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63734	0	0	0	0	0	0	0	0	0	0	0	0	-0.23803	0	0	0	0	-0.59659	0	0	-0.78945	0.66895	0	0	0	0	0	0	0	0	-0.7776	0	0	0.95029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16192	0	0	0	0	0	0	0.82975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064999	0.53669	0	0	0	0	0	0	0	0	0	0.19177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71759	0	0	0	0	0	0	0.23331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63451	0	0
Mina	0	0.67407	0	0	0	0	0	0	0	0.59659	0	0	0	-0.15849	0	0	0.47132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70175	0.53819	0	0	0	0	0	0	0	0	0	0.68377	0	0	0	0	0	0	0.46767	0	0	0	0.38955	0	0	0	0	0.59154	0	0	0	0	0	0	0	0	0	0	0	0	0.61271	0	0.44124	0	0	0	0	0	0	0	0	0	0.46401	0	0	0	0	0	0	0	0.11616	0	0	0	0	0	0	0	0.46949	0	0	0	0	0	0	0	0	0	0.19469	0	0	0	0	0	0.81534	0	0.42053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minos1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.068526	0	0	0	0	0	-0.68377	0	0	0	0	0	0.27819	0	0	0	0	0	0	0	0	0	0.94244	0	0	0	0	0	0	0	0	-0.57614	0	0.27111	0	0	0	0	0	0	0	0	0	0.061471	0	0	0	0	0	0	0	0	0	-0.23094	0	0	0	0	0	0	0	0	0	0	0	-0.69085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mki67	0.44296	0	0	0	0	0	0	0	0	0	0	0	0.39144	0.51096	0	0	0	0	0	0.84561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.49196	0	0	0	0.82735	0	-0.65595	0	0	0	0	0	0	0	0	0	-0.30215	0	0	0	0	0	0	0	0	0	0.66792	0	0	0	0	0	0	-0.73923	0	0	0	0	0.94506	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11934	0	0	0	0.94244	0	0	0	0.77511	0	0	0	0	0	0	0	0	0	0	0	0.34459	0.35772	0	0	-0.84313	0	0	0	0	0	-0.46401	0.23567	0	0	0	0.23331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23803	0	0	0	0	0	0	0	0	0	0	0	0.48712	0	0	0	0	0	0	0.1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45671	0	0	0	0
Mki67ip	0	0	0	0	0	0	0	0	0	0	0	-0.23803	0	0	0	0	0	0	0	-0.78831	0	0	0	0	0	0.53219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41144	0	0	0	0	0	0	0	0	0	0	0.30704	0	0	0	0	0.671	0.71759	0	0.46584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38578	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57614	0	0
Mkks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.082635	0	0	0.66895	0	0	0.76887	0	0	0	0	0	0	0	0	0	-0.19177	0	-0.46767	0	0.7382	0	0.16535	0	0	0	0	0.78602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73509	0	0.57844	0	0	0	0	0.057944	0	0	0	0	0	0	0	0	-0.1976	0	0	0	0	0	0	0	0	0	0	0	0.086163	0	0	0	0	0	0	0	0.72093	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26875	0	0	0	0	0.6669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mknk2	0	0	0	0	0	0	0	0	0	0	0	0	0.44296	0.82495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55417	0	0	0.88464	0	0.48873	0	0	0	0	0	0	0	0	0.2997	0	0	0	0	0	0	0	0	0.48873	0	0	0	0	0	0	0.30949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36379	0	0	0	0.55691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mllt3	0	0	0	0	0	0	0	0	0	0	0.23567	0	0	-0.41598	0	0.46949	0	0	0.82855	0	0	0	0	0	0	-0.46036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23094	0	-0.38955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39521	0	0.80575	0	0	0	0	0	0	0	0	0	0	0.41447	0	0	0	0	0	0	0	0	0	0.87084	0	0	0	0.59154	0	0	0	0	0	0	0	0	0	0	0.7187	0	0.30215	0	0	0	0	0	0	0	0	0	0	0	0	0.86645	0	0	0.11298	0.68495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84437	0	0.94244	0.96076	0.83095	0.23803	0	0	0	0	0	0	0	0	0	0	0	0.30215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmd	0	0	0	0	0	0.91832	0	0	0	0	0	0	0.70675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46767	0	0.2404	0	0.50944	0.73613	0	0.53068	0	0	0	0	0	0	0	0.064999	0	0	0	0	-0.16535	0	0	0	0	0	0	0	-0.39898	0	0.4378	0.33325	0.53819	0	0	0	0	0	0	0	0	0.87999	0	0	0	0	0	0	0	0	0	0	0	0	-0.38766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.54269	0	0
Mogs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75188	0	0	0	0	0	0	0	0	0	-0.38578	0	0	0	0	0	0	0	0	0	0.082635	0.78717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95291	0.94506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51552	0.68495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40275	0	0	0	0	0	0	0.30949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mphosph10	0	0	0	0	0	0	0.8858	0	0	0	0	0	0	0	0	0	0	0	0.77386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28055	0	0	0	0	0	0	0	0.75625	0	0	0	0	0	0	0	0	0	0	0	0.12569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93459	0	0	0	0.072053	0	0	0	0.95029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mphosph6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5928	0	0.1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33098	0	0	0	0	0	0.75843	0	0	0	0	0	0	0	0	0	0	0.71982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.057944	0	0	0	0	0	0	0	0.75516	0	0	0	0	0.7906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrfap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079108	0	0	0	0	0	0	0	0	-0.16878	0	0	0	0	0	0	0	0	0	0	0	0.12252	0	0	0	0	0	0	0	0	0.82975	0	0	0	0	0	0	0	0	0	0.31194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2404	0.068526	0	0	0	0	0	0.48551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65595	0	0
Mrp63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15505	0	-0.34006	0	0	0	0	0	0	0	0	0	0	0	0.671	0	0	0	0	0	0.068526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80695	0	0	0	0	0	0	0.2997	0	0	0	0	0	0.55828	0	0	0	0.27347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.61755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl1	0	0	0	0	0	0	0.91106	0	0.75734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86426	0	0	0	0	0	0	0	0	0	0.50944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53969	0	0	0	0	0	0	0	0	0.94767	0	0	0.4378	0	-0.20344	0	0	0	0	0	0	0	0	0	0	-0.75734	0	0	0	0.27111	0	0	0	0	0	0	0	0	0	0	0	0.30949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96599	0	0
Mrpl11	-0.36986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47132	0	0	0.94506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30215	0	0	-0.44124	0	0	0	0	0	0	0	0	0	0	0	-0.23803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73509	0	0	0	0	0	0	0	0	0	0	0	-0.6537	0	0	0	0	0	0	0	-0.34232	0	0	0	0	0	0	0	0.16535	0	0	0	0	0	0.83095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl12	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.53519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.68849	0.57614	0	0	0	0	0	0	0	0	0	0	0	0	-0.061471	0	0	0	0.75297	0	0	0.5928	0	0	0	0	0	0	0	0	0	0	0	0.63593	-0.072053	0	0	0	0	0	-0.15849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.61392	0	0	0	0	0.59027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94767	0	0	0	0	0	0.30215	0	0	0	0	0	0	0.86097	0	0	0	0	0	0.068526	0	0	0	0	-0.26875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl13	0	0	0	0	0	0	0	0	0	0	0	-0.36986	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88231	0	0	0	0	0	0	0	0	0	0.15162	0	0	0.26639	0	0.71759	0	-0.39332	0	0	0	0.82255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84313	-0.53819	0	0	0	0	0	0	0	0	0	0	0	-0.082635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79174	0	0.65257	0	0	0	0	0	0	0	0	0	0	0	-0.27347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23567	0	0	0	0	0.6331	0	0	0	0	-0.17564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94506	0	0	0	0	0	0	0	0	0	0	0	0	0.12569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.75625	0	0.2404	0.77137	0	0.88464	0	0	0	0	0	0	0	0	0	0	0.93982	0	0	0	0.43952	0	0.88812	0	0	0	0	0.94506	0	0	0	0	0	0	0	0	-0.20927	0	0	0	0	0	0	0	0.671	0	0	0	0	-0.34459	0	0	0	0	0	0	0	0	0	0	0	0.6751	0	0	0	0	0	0	0	0	0	0	0.74131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49196	0	0	0	0	0	0	0	0	0	0	0.36581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9067	0.94506	0	0.77137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74131	0	0	0	0	0	0.78945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52616	0	0.86645	0	0
Mrpl19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93982	0.44467	0	0	0	0	0	0.46949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31194	0	0	0	0	0	0	0	0	0	0	0.20344	0	0.6331	0	0	0	0	0	0	0	0.17221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl20	0	0.16878	0	0	0	0	0	0	0	0	0	0	0	-0.075581	0	0	0	0	0.51248	0	0	0	0	0	0	0.63451	0	0	0	0	0	0	0	0	0	0	0	0	0.53669	0	0.63451	0	0	0	-0.75079	0	0.90815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7187	-0.079108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88115	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.55417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94506	0	0	0	0	0	0	0	0	0	0	0	0	0.21219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15849	0	0	0	0	0	0.65145	0	0	0	0	0	0	0	0	0	0.33552	0	0	0	0	0	0.44124	0.8419	0	0.514	0	0	-0.11616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068526	0	0	0	0	0	0	0.57614	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.72427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl22	0	0	0	0	0	0	0	0	0	0	0	0	-0.86864	0	0	0	0	0	0	0	0	0	0	0	0	0.76763	0	0	0	0	0	0	0	0	0	0.77012	0	0	0	0	0	0	-0.33098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6331	0	0	-0.3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.42053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31194	0	0	0	0.53519	0	0	0	0	0	0	0	0	0	0	0	0	0.61634	0	0	0	0	-0.78945	0	0	0	0	0	0	0	0.46949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl28	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23094	0	0	0	0	0	0	0	0	0	0	0	0.068526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079108	0	0	0	0	0	-0.82975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16535	0	0	0	0	0	0	0	0	0	0	0	0.6331	0	0	0	0	0	0	0	0	0	0	0	-0.36379	0	0	0.96076	0	0	0	0	0	0.19469	0	0	0	0	0	0	0.33779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84808	0.064999	0	0	0	0	0	0.65145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
